ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_agri_ESA20_agri,RP5_agri_ESA20_agri_C5,RP5_agri_ESA20_agri_C4,RP5_agri_ESA20_agri_C3,RP5_agri_ESA20_agri_C2,RP5_agri_ESA20_agri_C1,RP5_agri_ESA20_agri_C0,RP5_agri_ESA20_agri_C5_EAE,RP5_agri_ESA20_agri_C4_EAE,RP5_agri_ESA20_agri_C3_EAE,RP5_agri_ESA20_agri_C2_EAE,RP5_agri_ESA20_agri_C1_EAE,RP5_agri_ESA20_agri_C0_EAE,RP10_agri_ESA20_agri_C5,RP10_agri_ESA20_agri_C4,RP10_agri_ESA20_agri_C3,RP10_agri_ESA20_agri_C2,RP10_agri_ESA20_agri_C1,RP10_agri_ESA20_agri_C0,RP10_agri_ESA20_agri_C5_EAE,RP10_agri_ESA20_agri_C4_EAE,RP10_agri_ESA20_agri_C3_EAE,RP10_agri_ESA20_agri_C2_EAE,RP10_agri_ESA20_agri_C1_EAE,RP10_agri_ESA20_agri_C0_EAE,RP20_agri_ESA20_agri_C5,RP20_agri_ESA20_agri_C4,RP20_agri_ESA20_agri_C3,RP20_agri_ESA20_agri_C2,RP20_agri_ESA20_agri_C1,RP20_agri_ESA20_agri_C0,RP20_agri_ESA20_agri_C5_EAE,RP20_agri_ESA20_agri_C4_EAE,RP20_agri_ESA20_agri_C3_EAE,RP20_agri_ESA20_agri_C2_EAE,RP20_agri_ESA20_agri_C1_EAE,RP20_agri_ESA20_agri_C0_EAE,RP50_agri_ESA20_agri_C5,RP50_agri_ESA20_agri_C4,RP50_agri_ESA20_agri_C3,RP50_agri_ESA20_agri_C2,RP50_agri_ESA20_agri_C1,RP50_agri_ESA20_agri_C0,RP50_agri_ESA20_agri_C5_EAE,RP50_agri_ESA20_agri_C4_EAE,RP50_agri_ESA20_agri_C3_EAE,RP50_agri_ESA20_agri_C2_EAE,RP50_agri_ESA20_agri_C1_EAE,RP50_agri_ESA20_agri_C0_EAE,RP75_agri_ESA20_agri_C5,RP75_agri_ESA20_agri_C4,RP75_agri_ESA20_agri_C3,RP75_agri_ESA20_agri_C2,RP75_agri_ESA20_agri_C1,RP75_agri_ESA20_agri_C0,RP75_agri_ESA20_agri_C5_EAE,RP75_agri_ESA20_agri_C4_EAE,RP75_agri_ESA20_agri_C3_EAE,RP75_agri_ESA20_agri_C2_EAE,RP75_agri_ESA20_agri_C1_EAE,RP75_agri_ESA20_agri_C0_EAE,RP100_agri_ESA20_agri_C5,RP100_agri_ESA20_agri_C4,RP100_agri_ESA20_agri_C3,RP100_agri_ESA20_agri_C2,RP100_agri_ESA20_agri_C1,RP100_agri_ESA20_agri_C0,RP100_agri_ESA20_agri_C5_EAE,RP100_agri_ESA20_agri_C4_EAE,RP100_agri_ESA20_agri_C3_EAE,RP100_agri_ESA20_agri_C2_EAE,RP100_agri_ESA20_agri_C1_EAE,RP100_agri_ESA20_agri_C0_EAE,RP200_agri_ESA20_agri_C5,RP200_agri_ESA20_agri_C4,RP200_agri_ESA20_agri_C3,RP200_agri_ESA20_agri_C2,RP200_agri_ESA20_agri_C1,RP200_agri_ESA20_agri_C0,RP200_agri_ESA20_agri_C5_EAE,RP200_agri_ESA20_agri_C4_EAE,RP200_agri_ESA20_agri_C3_EAE,RP200_agri_ESA20_agri_C2_EAE,RP200_agri_ESA20_agri_C1_EAE,RP200_agri_ESA20_agri_C0_EAE,RP250_agri_ESA20_agri_C5,RP250_agri_ESA20_agri_C4,RP250_agri_ESA20_agri_C3,RP250_agri_ESA20_agri_C2,RP250_agri_ESA20_agri_C1,RP250_agri_ESA20_agri_C0,RP250_agri_ESA20_agri_C5_EAE,RP250_agri_ESA20_agri_C4_EAE,RP250_agri_ESA20_agri_C3_EAE,RP250_agri_ESA20_agri_C2_EAE,RP250_agri_ESA20_agri_C1_EAE,RP250_agri_ESA20_agri_C0_EAE,RP500_agri_ESA20_agri_C5,RP500_agri_ESA20_agri_C4,RP500_agri_ESA20_agri_C3,RP500_agri_ESA20_agri_C2,RP500_agri_ESA20_agri_C1,RP500_agri_ESA20_agri_C0,RP500_agri_ESA20_agri_C5_EAE,RP500_agri_ESA20_agri_C4_EAE,RP500_agri_ESA20_agri_C3_EAE,RP500_agri_ESA20_agri_C2_EAE,RP500_agri_ESA20_agri_C1_EAE,RP500_agri_ESA20_agri_C0_EAE,RP1000_agri_ESA20_agri_C5,RP1000_agri_ESA20_agri_C4,RP1000_agri_ESA20_agri_C3,RP1000_agri_ESA20_agri_C2,RP1000_agri_ESA20_agri_C1,RP1000_agri_ESA20_agri_C0,RP1000_agri_ESA20_agri_C5_EAE,RP1000_agri_ESA20_agri_C4_EAE,RP1000_agri_ESA20_agri_C3_EAE,RP1000_agri_ESA20_agri_C2_EAE,RP1000_agri_ESA20_agri_C1_EAE,RP1000_agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C5_EAE,agri_ESA20_agri_C4_EAE,agri_ESA20_agri_C3_EAE,agri_ESA20_agri_C2_EAE,agri_ESA20_agri_C1_EAE,agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C5_EAE%,agri_ESA20_agri_C4_EAE%,agri_ESA20_agri_C3_EAE%,agri_ESA20_agri_C2_EAE%,agri_ESA20_agri_C1_EAE%,agri_ESA20_agri_C0_EAE%
140805,1408,14,KHM,Mesar Prachan,Pea Reang,Prey Veng,Cambodia,3043.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.85,483.39,711.528,908.084,908.084,0.0,1.886,14.502,21.346,27.243,27.243,209.89,1355.113,1856.264,2094.604,2237.842,2237.842,1.399,9.034,12.375,13.964,14.919,14.919,667.453,1982.811,2448.102,2602.82,2664.729,2664.729,2.225,6.609,8.16,8.676,8.882,8.882,1485.505,2586.798,2780.953,2803.073,2820.49,2820.49,7.428,12.934,13.905,14.015,14.102,14.102,1638.142,2657.097,2792.862,2811.322,2828.318,2828.318,1.638,2.657,2.793,2.811,2.828,2.828,1986.095,2758.454,2811.652,2829.907,2840.166,2840.166,3.972,5.517,5.623,5.66,5.68,5.68,2305.363,2793.183,2830.797,2843.804,2850.143,2850.143,2.305,2.793,2.831,2.844,2.85,2.85,18.967,41.43,60.189,69.316,76.505,76.505,0.623,1.361,1.978,2.278,2.514,2.514
200306,2003,20,KHM,Meun Chey,Rumduol,Svay Rieng,Cambodia,2678.875,0.0,0.0,4.848,22.837,111.995,111.995,0.0,0.0,0.97,4.567,22.399,22.399,0.0,0.56,6.078,41.637,147.167,147.167,0.0,0.056,0.608,4.164,14.717,14.717,0.0,1.309,8.818,69.947,194.258,194.258,0.0,0.065,0.441,3.497,9.713,9.713,0.0,2.969,14.938,127.297,261.433,261.433,0.0,0.089,0.448,3.819,7.843,7.843,0.0,2.969,19.248,149.146,289.39,289.39,0.0,0.02,0.128,0.994,1.929,1.929,0.0,2.969,26.019,158.124,318.259,318.259,0.0,0.01,0.087,0.527,1.061,1.061,0.0,2.969,40.017,183.394,375.208,375.208,0.0,0.015,0.2,0.917,1.876,1.876,0.0,2.969,45.637,192.815,417.947,417.947,0.0,0.003,0.046,0.193,0.418,0.418,0.0,4.449,64.255,218.562,521.738,521.738,0.0,0.009,0.129,0.437,1.043,1.043,0.0,4.82,87.386,264.872,620.608,620.608,0.0,0.005,0.087,0.265,0.621,0.621,0.0,0.272,3.143,19.38,61.62,61.62,0.0,0.01,0.117,0.723,2.3,2.3
31308,313,3,KHM,Mien,Prey Chhor,Kampong Cham,Cambodia,3369.437,0.0,0.0,4.58,22.889,39.099,39.099,0.0,0.0,0.916,4.578,7.82,7.82,474.642,660.763,739.782,796.228,823.459,823.459,47.464,66.076,73.978,79.623,82.346,82.346,760.279,873.783,951.536,994.605,1025.705,1025.705,38.014,43.689,47.577,49.73,51.285,51.285,868.993,977.746,1080.636,1120.296,1154.905,1154.905,26.07,29.332,32.419,33.609,34.647,34.647,897.015,1020.996,1119.826,1163.706,1202.815,1202.815,5.98,6.807,7.466,7.758,8.019,8.019,911.207,1040.425,1142.468,1188.875,1219.926,1219.926,3.037,3.468,3.808,3.963,4.066,4.066,952.226,1085.346,1188.465,1232.098,1262.966,1262.966,4.761,5.427,5.942,6.16,6.315,6.315,965.004,1105.086,1199.586,1241.897,1272.036,1272.036,0.965,1.105,1.2,1.242,1.272,1.272,991.185,1138.537,1231.727,1271.845,1310.426,1310.426,1.982,2.277,2.463,2.544,2.621,2.621,1021.235,1174.655,1260.445,1306.185,1337.224,1337.224,1.021,1.175,1.26,1.306,1.337,1.337,129.295,159.356,177.03,190.513,199.728,199.728,3.837,4.729,5.254,5.654,5.928,5.928
250305,2503,25,KHM,Mien,Ou Reang Ov,Tboung Khmum,Cambodia,3981.123,0.24,0.61,1.35,5.059,19.207,19.207,0.048,0.122,0.27,1.012,3.841,3.841,0.24,0.96,4.01,8.77,29.348,29.348,0.024,0.096,0.401,0.877,2.935,2.935,12.44,104.897,144.955,182.313,226.954,226.954,0.622,5.245,7.248,9.116,11.348,11.348,565.773,768.13,977.834,1215.54,1413.438,1413.438,16.973,23.044,29.335,36.466,42.403,42.403,672.257,1039.582,1542.645,1785.285,2055.476,2055.476,4.482,6.931,10.284,11.902,13.703,13.703,730.423,1289.159,1766.805,2144.385,2419.904,2419.904,2.435,4.297,5.889,7.148,8.066,8.066,866.636,1681.365,2279.694,2567.525,2729.974,2729.974,4.333,8.407,11.398,12.838,13.65,13.65,901.925,1752.356,2365.714,2649.594,2775.525,2775.525,0.902,1.752,2.366,2.65,2.776,2.776,1041.51,1977.167,2605.214,2798.265,2884.494,2884.494,2.083,3.954,5.21,5.597,5.769,5.769,1279.567,2234.745,2762.455,2889.984,2950.514,2950.514,1.28,2.235,2.762,2.89,2.951,2.951,33.181,56.083,75.164,90.494,107.441,107.441,0.833,1.409,1.888,2.273,2.699,2.699
120306,1203,12,KHM,Mittapheap,Prampir Meakkakra,Phnom Penh,Cambodia,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10604,106,1,KHM,Mkak,Serei Saophoan,Banteay Meanchey,Cambodia,8422.712,0.0,0.0,0.0,22.0,312.0,312.0,0.0,0.0,0.0,4.4,62.4,62.4,0.0,0.0,1.0,123.0,968.9,968.9,0.0,0.0,0.1,12.3,96.89,96.89,0.0,0.0,18.0,364.38,1990.72,1990.72,0.0,0.0,0.9,18.219,99.536,99.536,0.0,0.0,60.0,714.17,3371.13,3371.13,0.0,0.0,1.8,21.425,101.134,101.134,0.0,0.0,88.81,908.15,3788.64,3788.64,0.0,0.0,0.592,6.054,25.258,25.258,0.0,0.0,109.81,1060.13,4049.03,4049.03,0.0,0.0,0.366,3.534,13.497,13.497,0.0,0.0,159.81,1455.07,4651.931,4651.931,0.0,0.0,0.799,7.275,23.26,23.26,0.0,0.0,177.81,1597.01,4823.711,4823.711,0.0,0.0,0.178,1.597,4.824,4.824,0.0,0.0,350.35,2091.1,5427.602,5427.602,0.0,0.0,0.701,4.182,10.855,10.855,0.0,3.0,661.35,2596.84,5918.893,5918.893,0.0,0.003,0.661,2.597,5.919,5.919,0.0,0.003,6.097,81.584,443.572,443.572,0.0,0.0,0.072,0.969,5.266,5.266
80809,808,8,KHM,Mkak,Angk Snuol,Kandal,Cambodia,2502.396,0.0,0.0,36.94,65.429,80.858,80.858,0.0,0.0,7.388,13.086,16.172,16.172,0.0,9.0,56.639,82.878,104.898,104.898,0.0,0.9,5.664,8.288,10.49,10.49,0.0,20.97,71.429,98.928,122.027,122.027,0.0,1.048,3.571,4.946,6.101,6.101,0.0,36.94,91.799,119.547,140.718,140.718,0.0,1.108,2.754,3.586,4.222,4.222,0.0,42.33,98.928,123.817,144.778,144.778,0.0,0.282,0.66,0.825,0.965,0.965,0.0,48.309,106.308,130.368,150.767,150.767,0.0,0.161,0.354,0.435,0.503,0.503,0.0,61.569,118.507,138.607,161.527,161.527,0.0,0.308,0.593,0.693,0.808,0.808,0.0,67.569,119.507,141.418,162.367,162.367,0.0,0.068,0.12,0.141,0.162,0.162,0.0,78.299,129.098,152.968,168.067,168.067,0.0,0.157,0.258,0.306,0.336,0.336,0.0,82.909,135.058,159.678,177.437,177.437,0.0,0.083,0.135,0.16,0.177,0.177,0.0,4.115,21.497,32.467,39.936,39.936,0.0,0.164,0.859,1.297,1.596,1.596
130205,1302,13,KHM,Mlu Prey Muoy,Chhaeb,Preah Vihear,Cambodia,4319.522,0.0,12.062,35.421,72.166,110.914,110.914,0.0,2.412,7.084,14.433,22.183,22.183,0.4,25.414,63.449,116.697,161.626,161.626,0.04,2.541,6.345,11.67,16.163,16.163,0.87,32.514,92.467,148.368,208.736,208.736,0.043,1.626,4.623,7.418,10.437,10.437,2.55,49.133,134.165,202.959,281.871,281.871,0.077,1.474,4.025,6.089,8.456,8.456,2.55,54.251,151.818,225.912,310.661,310.661,0.017,0.362,1.012,1.506,2.071,2.071,2.771,57.2,161.688,237.013,325.301,325.301,0.009,0.191,0.539,0.79,1.084,1.084,5.91,68.428,186.511,278.511,366.641,366.641,0.03,0.342,0.933,1.393,1.833,1.833,8.09,73.448,194.229,292.071,379.5,379.5,0.008,0.073,0.194,0.292,0.379,0.379,10.261,93.097,220.989,321.991,412.528,412.528,0.021,0.186,0.442,0.644,0.825,0.825,11.901,110.457,250.09,365.131,463.949,463.949,0.012,0.11,0.25,0.365,0.464,0.464,0.256,9.318,25.447,44.6,63.895,63.895,0.006,0.216,0.589,1.033,1.479,1.479
130206,1302,13,KHM,Mlu Prey Pir,Chhaeb,Preah Vihear,Cambodia,6580.118,2.42,16.749,63.5,113.643,217.647,217.647,0.484,3.35,12.7,22.729,43.529,43.529,3.509,27.319,89.451,183.383,307.428,307.428,0.351,2.732,8.945,18.338,30.743,30.743,4.898,41.089,126.283,260.788,404.8,404.8,0.245,2.054,6.314,13.039,20.24,20.24,8.049,60.59,191.045,338.08,509.241,509.241,0.241,1.818,5.731,10.142,15.277,15.277,8.049,64.38,221.314,376.048,548.491,548.491,0.054,0.429,1.475,2.507,3.657,3.657,8.049,69.59,243.436,408.797,565.125,565.125,0.027,0.232,0.811,1.363,1.884,1.884,8.888,77.32,282.766,457.742,616.359,616.359,0.044,0.387,1.414,2.289,3.082,3.082,9.888,83.43,296.136,470.15,630.03,630.03,0.01,0.083,0.296,0.47,0.63,0.63,12.329,95.361,343.569,513.696,680.612,680.612,0.025,0.191,0.687,1.027,1.361,1.361,14.449,109.112,394.033,565.198,711.366,711.366,0.014,0.109,0.394,0.565,0.711,0.711,1.495,11.385,38.768,72.47,121.114,121.114,0.023,0.173,0.589,1.101,1.841,1.841
30805,308,3,KHM,Moha Khnhoung,Kaoh Soutin,Kampong Cham,Cambodia,679.9,23.169,41.316,50.886,55.916,67.016,67.016,4.634,8.263,10.177,11.183,13.403,13.403,41.316,78.855,124.176,160.348,181.74,181.74,4.132,7.885,12.418,16.035,18.174,18.174,122.529,247.058,312.056,344.989,386.016,386.016,6.126,12.353,15.603,17.249,19.301,19.301,192.476,312.428,388.546,442.338,480.419,480.419,5.774,9.373,11.656,13.27,14.413,14.413,217.137,332.129,418.086,469.17,493.75,493.75,1.448,2.214,2.787,3.128,3.292,3.292,237.528,358.848,449.68,492.131,511.968,511.968,0.792,1.196,1.499,1.64,1.707,1.707,310.358,468.725,546.329,574.399,606.588,606.588,1.552,2.344,2.732,2.872,3.033,3.033,333.476,487.076,558.04,586.849,612.018,612.018,0.333,0.487,0.558,0.587,0.612,0.612,378.687,540.598,587.668,615.359,637.518,637.518,0.757,1.081,1.175,1.231,1.275,1.275,434.534,564.209,617.098,638.678,645.208,645.208,0.435,0.564,0.617,0.639,0.645,0.645,25.983,45.761,59.222,67.834,75.854,75.854,3.822,6.731,8.71,9.977,11.157,11.157
30804,308,3,KHM,Moha Leaph,Kaoh Soutin,Kampong Cham,Cambodia,950.724,0.0,1.161,8.742,20.96,67.282,67.282,0.0,0.232,1.748,4.192,13.456,13.456,0.0,4.301,18.832,54.372,112.072,112.072,0.0,0.43,1.883,5.437,11.207,11.207,70.982,190.961,340.052,383.452,418.242,418.242,3.549,9.548,17.003,19.173,20.912,20.912,558.934,692.902,757.373,789.471,806.38,806.38,16.768,20.787,22.721,23.684,24.191,24.191,632.214,771.082,815.7,834.49,850.549,850.549,4.215,5.141,5.438,5.563,5.67,5.67,677.123,801.821,836.99,856.578,876.147,876.147,2.257,2.673,2.79,2.855,2.92,2.92,734.032,835.29,876.977,891.294,898.873,898.873,3.67,4.176,4.385,4.456,4.494,4.494,750.543,845.679,885.616,896.134,899.033,899.033,0.751,0.846,0.886,0.896,0.899,0.899,791.471,876.147,898.873,902.461,905.479,905.479,1.583,1.752,1.798,1.805,1.811,1.811,815.15,890.715,902.731,905.7,906.7,906.7,0.815,0.891,0.903,0.906,0.907,0.907,33.608,46.476,59.554,68.968,86.469,86.469,3.535,4.888,6.264,7.254,9.095,9.095
50303,503,5,KHM,Moha Ruessei,Kong Pisei,Kampong Speu,Cambodia,2099.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50606,506,5,KHM,Moha Sang,Phnum Sruoch,Kampong Speu,Cambodia,4351.281,22.97,355.763,585.361,690.81,849.088,849.088,4.594,71.153,117.072,138.162,169.818,169.818,127.26,556.712,718.79,823.13,956.561,956.561,12.726,55.671,71.879,82.313,95.656,95.656,285.283,661.363,815.132,915.791,1029.94,1029.94,14.264,33.068,40.757,45.79,51.497,51.497,477.683,754.601,890.72,995.011,1105.92,1105.92,14.33,22.638,26.722,29.85,33.178,33.178,522.943,796.533,921.63,1031.19,1136.899,1136.899,3.486,5.31,6.144,6.875,7.579,7.579,566.574,815.362,942.142,1054.71,1160.569,1160.569,1.889,2.718,3.14,3.516,3.869,3.869,640.962,859.141,998.151,1113.921,1211.859,1211.859,3.205,4.296,4.991,5.57,6.059,6.059,660.542,871.931,1015.97,1131.901,1226.159,1226.159,0.661,0.872,1.016,1.132,1.226,1.226,711.711,926.082,1071.05,1183.08,1270.862,1270.862,1.423,1.852,2.142,2.366,2.542,2.542,774.55,981.351,1129.53,1249.042,1314.832,1314.832,0.775,0.981,1.13,1.249,1.315,1.315,57.353,198.559,274.993,316.822,372.738,372.738,1.318,4.563,6.32,7.281,8.566,8.566
250214,2502,25,KHM,Mong Riev,Tboung Khmum,Tboung Khmum,Cambodia,3343.809,0.0,0.0,0.97,42.99,181.47,181.47,0.0,0.0,0.194,8.598,36.294,36.294,0.0,0.0,20.42,140.68,467.589,467.589,0.0,0.0,2.042,14.068,46.759,46.759,0.0,0.0,32.201,286.731,587.368,587.368,0.0,0.0,1.61,14.337,29.368,29.368,0.0,0.0,101.291,430.199,668.44,668.44,0.0,0.0,3.039,12.906,20.053,20.053,0.0,0.0,141.869,477.418,698.231,698.231,0.0,0.0,0.946,3.183,4.655,4.655,0.0,0.0,164.549,499.059,732.861,732.861,0.0,0.0,0.548,1.664,2.443,2.443,0.0,0.0,249.28,561.019,815.95,815.95,0.0,0.0,1.246,2.805,4.08,4.08,0.0,0.87,263.83,578.74,835.2,835.2,0.0,0.001,0.264,0.579,0.835,0.835,0.0,2.74,358.42,620.55,878.54,878.54,0.0,0.005,0.717,1.241,1.757,1.757,0.0,9.61,419.079,675.84,913.47,913.47,0.0,0.01,0.419,0.676,0.913,0.913,0.0,0.016,11.025,60.056,147.158,147.158,0.0,0.0,0.33,1.796,4.401,4.401
50802,508,5,KHM,Monourom,Thpong,Kampong Speu,Cambodia,2331.155,0.0,1.0,23.37,53.109,96.938,96.938,0.0,0.2,4.674,10.622,19.388,19.388,5.79,58.22,135.278,190.746,262.863,262.863,0.579,5.822,13.528,19.075,26.286,26.286,30.95,100.309,199.065,259.562,351.43,351.43,1.547,5.015,9.953,12.978,17.571,17.571,39.94,144.517,244.973,302.591,387.92,387.92,1.198,4.336,7.349,9.078,11.638,11.638,44.75,159.828,253.753,326.201,397.431,397.431,0.298,1.066,1.692,2.175,2.65,2.65,46.75,170.497,261.203,341.761,403.271,403.271,0.156,0.568,0.871,1.139,1.344,1.344,49.48,182.347,285.392,363.4,430.911,430.911,0.247,0.912,1.427,1.817,2.155,2.155,51.48,192.746,290.021,367.151,431.911,431.911,0.051,0.193,0.29,0.367,0.432,0.432,62.26,206.756,316.171,384.791,444.972,444.972,0.125,0.414,0.632,0.77,0.89,0.89,72.1,234.874,340.311,410.29,450.673,450.673,0.072,0.235,0.34,0.41,0.451,0.451,4.274,18.76,40.756,58.43,82.804,82.804,0.183,0.805,1.748,2.506,3.552,3.552
110501,1105,11,KHM,Monourom,Saen Monourom,Mondul Kiri,Cambodia,723.723,0.0,0.0,0.28,0.34,0.67,0.67,0.0,0.0,0.056,0.068,0.134,0.134,0.0,0.0,0.28,0.34,0.67,0.67,0.0,0.0,0.028,0.034,0.067,0.067,0.0,0.0,0.34,0.4,0.67,0.67,0.0,0.0,0.017,0.02,0.034,0.034,0.0,0.15,0.34,0.4,0.67,0.67,0.0,0.005,0.01,0.012,0.02,0.02,0.0,0.15,0.34,0.67,1.56,1.56,0.0,0.001,0.002,0.004,0.01,0.01,0.0,0.28,0.34,0.67,1.56,1.56,0.0,0.001,0.001,0.002,0.005,0.005,0.0,0.28,0.34,0.67,1.56,1.56,0.0,0.001,0.002,0.003,0.008,0.008,0.0,0.28,0.34,0.67,1.56,1.56,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.28,0.4,0.67,1.61,1.61,0.0,0.001,0.001,0.001,0.003,0.003,0.0,0.3,0.4,0.67,1.61,1.61,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.009,0.118,0.147,0.284,0.284,0.0,0.001,0.016,0.02,0.039,0.039
120305,1203,12,KHM,Monourom,Prampir Meakkakra,Phnom Penh,Cambodia,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200704,2007,20,KHM,Monourom,Svay Teab,Svay Rieng,Cambodia,1535.02,0.0,0.0,0.0,0.0,8.339,8.339,0.0,0.0,0.0,0.0,1.668,1.668,0.0,0.0,0.0,0.0,29.23,29.23,0.0,0.0,0.0,0.0,2.923,2.923,0.0,0.0,0.0,0.23,101.105,101.105,0.0,0.0,0.0,0.012,5.055,5.055,0.0,0.0,0.0,6.931,175.186,175.186,0.0,0.0,0.0,0.208,5.256,5.256,0.0,0.0,0.0,10.621,185.997,185.997,0.0,0.0,0.0,0.071,1.24,1.24,0.0,0.0,0.0,14.802,200.848,200.848,0.0,0.0,0.0,0.049,0.669,0.669,0.0,0.0,0.0,27.322,266.866,266.866,0.0,0.0,0.0,0.137,1.334,1.334,0.0,0.0,0.0,30.253,298.126,298.126,0.0,0.0,0.0,0.03,0.298,0.298,0.0,0.0,0.23,42.762,383.497,383.497,0.0,0.0,0.0,0.086,0.767,0.767,0.0,0.0,0.23,62.473,507.318,507.318,0.0,0.0,0.0,0.062,0.507,0.507,0.0,0.0,0.001,0.654,19.718,19.718,0.0,0.0,0.0,0.043,1.285,1.285
130308,1303,13,KHM,Morokot,Choam Ksant,Preah Vihear,Cambodia,6651.405,1.421,8.24,24.868,41.46,89.456,89.456,0.284,1.648,4.974,8.292,17.891,17.891,3.961,10.821,40.078,68.171,125.658,125.658,0.396,1.082,4.008,6.817,12.566,12.566,4.671,19.079,53.97,101.769,168.127,168.127,0.234,0.954,2.698,5.088,8.406,8.406,8.141,33.009,77.899,141.17,213.586,213.586,0.244,0.99,2.337,4.235,6.408,6.408,8.371,37.639,90.4,160.51,238.925,238.925,0.056,0.251,0.603,1.07,1.593,1.593,8.411,41.33,103.68,171.058,246.016,246.016,0.028,0.138,0.346,0.57,0.82,0.82,10.201,49.012,129.511,210.667,277.106,277.106,0.051,0.245,0.648,1.053,1.386,1.386,10.201,55.112,139.539,219.717,289.825,289.825,0.01,0.055,0.14,0.22,0.29,0.29,13.51,71.09,167.857,251.406,318.826,318.826,0.027,0.142,0.336,0.503,0.638,0.638,14.96,86.858,205.188,283.678,378.019,378.019,0.015,0.087,0.205,0.284,0.378,0.378,1.345,5.592,16.293,28.132,50.375,50.375,0.02,0.084,0.245,0.423,0.757,0.757
