ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,builtup_WSF19_C2,builtup_WSF19_C1,builtup_WSF19_C0,builtup_WSF19_C2%,builtup_WSF19_C1%,builtup_WSF19_C0%
170610,1706,17,KHM,Ta An,Kralanh,Siemreap,Cambodia,57.589,0,0,0,0,0,0
160403,1604,16,KHM,Ta Ang,Koun Mom,Ratanak Kiri,Cambodia,24.618,0,0,0,0,0,0
10805,108,1,KHM,Ta Baen,Svay Chek,Banteay Meanchey,Cambodia,48.792,0,0,0,0,0,0
40509,405,4,KHM,Ta Ches,Kampong Tralach,Kampong Chhnang,Cambodia,111.224,0,0,0,0,0,0
141008,1410,14,KHM,Ta Kao,Prey Veng,Prey Veng,Cambodia,66.43,0,0,0,0,0,0
81101,811,8,KHM,Ta Kdol,Ta Khmau,Kandal,Cambodia,62.062,0,0,0,0,0,0
81104,811,8,KHM,Ta Khmao,Ta Khmau,Kandal,Cambodia,330.707,0,0,0,0,0,0
10906,109,1,KHM,Ta Kong,Malai,Banteay Meanchey,Cambodia,78.05,0,0,0,0,0,0
20108,201,2,KHM,Ta Kream,Banan,Battambang,Cambodia,194.312,23.812,98.709,98.709,0.122545185063197,0.507992301041624,0.507992301041624
21206,212,2,KHM,Ta Krei,Kamrieng,Battambang,Cambodia,96.367,0,0,0,0,0,0
10213,102,1,KHM,Ta Lam,Mongkol Borei,Banteay Meanchey,Cambodia,74.258,0,0,0,0,0,0
190107,1901,19,KHM,Ta Lat,Sesan,Stung Treng,Cambodia,8.093,0,0,0,0,0,0
160104,1601,16,KHM,Ta Lav,Andoung Meas,Ratanak Kiri,Cambodia,5.101,0,0.046,0.046,0,0.00901783963928641,0.00901783963928641
20606,206,2,KHM,Ta Loas,Moung Ruessei,Battambang,Cambodia,61.356,0,0,0,0,0,0
81014,810,8,KHM,Ta Lon,S'ang,Kandal,Cambodia,95.06,0,0,0,0,0,0
150701,1507,15,KHM,Ta Lou,Ta Lou,Pursat,Cambodia,108.158,0,0.179,0.179,0,0.00165498622385769,0.00165498622385769
100308,1003,10,KHM,Ta Mao,Prek Prasab,Kratie,Cambodia,56.349,0,0,0,0,0,0
20202,202,2,KHM,Ta Meun,Thma Koul,Battambang,Cambodia,173.441,0,0,0,0,0,0
90103,901,9,KHM,Ta Noun,Botum Sakor,Koh Kong,Cambodia,3.207,0.616,2.401,2.401,0.192079825381977,0.748674773932024,0.748674773932024
30207,302,3,KHM,Ta Ong,Chamkar Leu,Kampong Cham,Cambodia,77.957,0,0,0,0,0,0
210412,2104,21,KHM,Ta Ou,Kiri Vong,Takeo,Cambodia,58.731,0,16.977,16.977,0,0.289063697195689,0.289063697195689
210912,2109,21,KHM,Ta Phem,Tram Kak,Takeo,Cambodia,101.564,0,0,0,0,0,0
10806,108,1,KHM,Ta Phou,Svay Chek,Banteay Meanchey,Cambodia,102.554,0,0,0,0,0,0
20803,208,2,KHM,Ta Pon,Sangkae,Battambang,Cambodia,102.178,0,0,0,0,0,0
30208,302,3,KHM,Ta Prok,Chamkar Leu,Kampong Cham,Cambodia,68.051,0,0,0,0,0,0
20201,202,2,KHM,Ta Pung,Thma Koul,Battambang,Cambodia,177.666,0,0,0,0,0,0
21205,212,2,KHM,Ta Saen,Kamrieng,Battambang,Cambodia,65.841,0,0,0,0,0,0
50405,504,5,KHM,Ta Sal,Aoral,Kampong Speu,Cambodia,54.432,0,0,0,0,0,0
20907,209,2,KHM,Ta Sanh,Samlout,Battambang,Cambodia,77.563,0,3.025,3.025,0,0.0390005543880458,0.0390005543880458
170107,1701,17,KHM,Ta Saom,Angkor Chum,Siemreap,Cambodia,108.921,0,0,0,0,0,0
21003,210,2,KHM,Ta Sda,Sampov Lun,Battambang,Cambodia,59.764,0,0.058,0.058,0,0.000970483903353189,0.000970483903353189
171305,1713,17,KHM,Ta Siem,Svay Leu,Siemreap,Cambodia,15.351,0,0,0,0,0,0
200505,2005,20,KHM,Ta Suos,Svay Chrum,Svay Rieng,Cambodia,96.086,0,0,0,0,0,0
90303,903,9,KHM,Ta Tai Kraom,Kaoh Kong,Koh Kong,Cambodia,15.384,15.013,15.094,15.094,0.975884035361414,0.981149245969839,0.981149245969839
20901,209,2,KHM,Ta Taok,Samlout,Battambang,Cambodia,7.143,0,2.905,2.905,0,0.406691866162677,0.406691866162677
90701,907,9,KHM,Ta Tey Leu,Thma Bang,Koh Kong,Cambodia,0.604,0.083,0.604,0.604,0.137417218543046,1,1
160802,1608,16,KHM,Ta Veaeng Kraom,Ta Veaeng,Ratanak Kiri,Cambodia,3.222,0,0,0,0,0,0
160801,1608,16,KHM,Ta Veaeng Leu,Ta Veaeng,Ratanak Kiri,Cambodia,7.767,0,0.023,0.023,0,0.00296124629844213,0.00296124629844213
171110,1711,17,KHM,Ta Yaek,Soutr Nikom,Siemreap,Cambodia,55.099,0,0,0,0,0,0
70302,703,7,KHM,Takaen,Chhuk,Kampot,Cambodia,25.972,0,0.68,0.68,0,0.0261820421992915,0.0261820421992915
210212,2102,21,KHM,Tang Doung,Bati,Takeo,Cambodia,96.632,0,0,0,0,0,0
30109,301,3,KHM,Tang Krang,Batheay,Kampong Cham,Cambodia,88.822,0,0.127,0.127,0,0.00142982594402288,0.00142982594402288
30110,301,3,KHM,Tang Krasang,Batheay,Kampong Cham,Cambodia,109.635,0,0,0,0,0,0
40807,408,4,KHM,Tang Krasang,Tuek Phos,Kampong Chhnang,Cambodia,78.339,0,0,0,0,0,0
60708,607,6,KHM,Tang Krasang,Santuk,Kampong Thom,Cambodia,114.903,0,0,0,0,0,0
60505,605,6,KHM,Tang Krasau,Prasat Sambour,Kampong Thom,Cambodia,64.908,0,0,0,0,0,0
50711,507,5,KHM,Tang Krouch,Samraong Tong,Kampong Speu,Cambodia,61.622,0,0,0,0,0,0
50610,506,5,KHM,Tang Samraong,Phnum Sruoch,Kampong Speu,Cambodia,31.354,0,0,0,0,0,0
50611,506,5,KHM,Tang Sya,Phnum Sruoch,Kampong Speu,Cambodia,108.584,0,1.471,1.471,0,0.0135471155971414,0.0135471155971414
210613,2106,21,KHM,Tang Yab,Prey Kabbas,Takeo,Cambodia,95.14,0,0,0,0,0,0
70111,701,7,KHM,Tani,Angkor Chey,Kampot,Cambodia,75.253,0,0,0,0,0,0
130102,1301,13,KHM,Tasu,Chey Saen,Preah Vihear,Cambodia,11.427,0,0,0,0,0,0
60208,602,6,KHM,Tbaeng,Kampong Svay,Kampong Thom,Cambodia,104.67,0,0,0,0,0,0
80125,801,8,KHM,Tbaeng,Kandal Stueng,Kandal,Cambodia,86.56,0,0,0,0,0,0
170306,1703,17,KHM,Tbaeng,Banteay Srei,Siemreap,Cambodia,96.603,0.638,4.722,4.722,0.00660434976139457,0.0488804695506351,0.0488804695506351
40708,407,4,KHM,Tbaeng Khpos,Sameakki Mean Chey,Kampong Chhnang,Cambodia,56.913,0,0,0,0,0,0
60710,607,6,KHM,Tboung Krapeu,Santuk,Kampong Thom,Cambodia,65.243,0,0,0,0,0,0
10407,104,1,KHM,Tean Kam,Preah Netr Preah,Banteay Meanchey,Cambodia,34.169,0,0,0,0,0,0
160404,1604,16,KHM,Teun,Koun Mom,Ratanak Kiri,Cambodia,17.361,0,0,0,0,0,0
190511,1905,19,KHM,Thala Barivat,Thala Barivat,Stung Treng,Cambodia,30.749,0,0,0,0,0,0
140109,1401,14,KHM,Theay,Ba Phnum,Prey Veng,Cambodia,57.998,0,0,0,0,0,0
21301,213,2,KHM,Thipakdei,Koas Krala,Battambang,Cambodia,79.483,20.302,37.371,37.371,0.255425688512009,0.470176012480656,0.470176012480656
140313,1403,14,KHM,Thkov,Kampong Trabaek,Prey Veng,Cambodia,30.955,0,0,0,0,0,0
220105,2201,22,KHM,Thlat,Anlong Veaeng,Oddar Meanchey,Cambodia,18.491,0,0,0,0,0,0
210506,2105,21,KHM,Thlea Prachum,Kaoh Andaet,Takeo,Cambodia,35.727,0,0,0,0,0,0
200517,2005,20,KHM,Thlok,Svay Chrum,Svay Rieng,Cambodia,35.752,0,0,0,0,0,0
211013,2110,21,KHM,Thlok,Treang,Takeo,Cambodia,70.784,0,0,0,0,0,0
40709,407,4,KHM,Thlok Vien,Sameakki Mean Chey,Kampong Chhnang,Cambodia,18.311,0,0,0,0,0,0
100608,1006,10,KHM,Thma Andaeuk,Chetr Borei,Kratie,Cambodia,9.228,0,0,0,0,0,0
150605,1506,15,KHM,Thma Da,Veal Veaeng,Pursat,Cambodia,19.336,3.151,16.055,16.055,0.162960281340505,0.830316508067853,0.830316508067853
90706,907,9,KHM,Thma Doun Pov,Thma Bang,Koh Kong,Cambodia,0.613,0,0.383,0.383,0,0.624796084828711,0.624796084828711
40510,405,4,KHM,Thma Edth,Kampong Tralach,Kampong Chhnang,Cambodia,26.591,0,0,0,0,0,0
80614,806,8,KHM,Thma Kor,Lvea Aem,Kandal,Cambodia,24.588,0,0,0,0,0,0
100609,1006,10,KHM,Thma Kreae,Chetr Borei,Kratie,Cambodia,44.913,0,0,0,0,0,0
250221,2502,25,KHM,Thma Pech,Tboung Khmum,Tboung Khmum,Cambodia,62.267,0,0,0,0,0,0
31313,313,3,KHM,Thma Pun,Prey Chhor,Kampong Cham,Cambodia,58.768,0,0,0,0,0,0
140407,1404,14,KHM,Thma Pun,Kanhchriech,Prey Veng,Cambodia,62.546,0,0,0,0,0,0
10704,107,1,KHM,Thma Puok,Thma Puok,Banteay Meanchey,Cambodia,165.594,0,0.198,0.198,0,0.00119569549621363,0.00119569549621363
90104,901,9,KHM,Thma Sa,Botum Sakor,Koh Kong,Cambodia,28.886,0,7.806,7.806,0,0.27023471577927,0.27023471577927
130105,1301,13,KHM,Thmea,Chey Saen,Preah Vihear,Cambodia,17.291,0,0,0,0,0,0
200302,2003,20,KHM,Thmea,Rumduol,Svay Rieng,Cambodia,21.206,0,0,0,0,0,0
70716,707,7,KHM,Thmei,Tuek Chhou,Kampot,Cambodia,53.708,0,0,0,0,0,0
80108,801,8,KHM,Thmei,Kandal Stueng,Kandal,Cambodia,21.559,0,0,0,0,0,0
100610,1006,10,KHM,Thmei,Chetr Borei,Kratie,Cambodia,16.007,0,0,0,0,0,0
130403,1304,13,KHM,Thmei,Kuleaen,Preah Vihear,Cambodia,16.675,0,0,0,0,0,0
200211,2002,20,KHM,Thmei,Kampong Rou,Svay Rieng,Cambodia,43.812,0,0,0,0,0,0
200310,2003,20,KHM,Thna Thnong,Rumduol,Svay Rieng,Cambodia,38.514,0,0,0,0,0,0
50712,507,5,KHM,Thummoda Ar,Samraong Tong,Kampong Speu,Cambodia,122.283,0.211,5.287,5.287,0.00172550558949322,0.0432357727566383,0.0432357727566383
60709,607,6,KHM,Ti Pou,Santuk,Kampong Thom,Cambodia,54.544,0,0,0,0,0,0
120520,1205,12,KHM,Tien,Dangkao,Phnom Penh,Cambodia,32.066,0,0,0,0,0,0
160306,1603,16,KHM,Ting Chak,Bar Kaev,Ratanak Kiri,Cambodia,15.186,0,0.093,0.093,0,0.00612406163571711,0.00612406163571711
190305,1903,19,KHM,Tma Kaev,Siem Pang,Stung Treng,Cambodia,10.039,0,0,0,0,0,0
140408,1404,14,KHM,Tnaot,Kanhchriech,Prey Veng,Cambodia,33.974,0,0,0,0,0,0
200212,2002,20,KHM,Tnaot,Kampong Rou,Svay Rieng,Cambodia,19.935,0,0,0,0,0,0
210213,2102,21,KHM,Tnaot,Bati,Takeo,Cambodia,92.552,0,10.195,10.195,0,0.110154291641456,0.110154291641456
60117,601,6,KHM,Tnaot Chum,Baray,Kampong Thom,Cambodia,56.234,0,0,0,0,0,0
150311,1503,15,KHM,Tnaot Chum,Krakor,Pursat,Cambodia,65.171,0,2.055,2.055,0,0.0315324300685888,0.0315324300685888
70209,702,7,KHM,Tnoat Chong Srang,Banteay Meas,Kampot,Cambodia,34.681,0,0,0,0,0,0
50806,508,5,KHM,Toap Mean,Thpong,Kampong Speu,Cambodia,12.985,0,0.163,0.163,0,0.0125529457065845,0.0125529457065845
31314,313,3,KHM,Tong Rong,Prey Chhor,Kampong Cham,Cambodia,52.624,0,0,0,0,0,0
31414,314,3,KHM,Tong Tralach,Srei Santhor,Kampong Cham,Cambodia,30.254,0,0,0,0,0,0
120101,1201,12,KHM,Tonle Basak,Chamkar Mon,Phnom Penh,Cambodia,302.579,0,0,0,0,0,0
250222,2502,25,KHM,Tonle Bet,Tboung Khmum,Tboung Khmum,Cambodia,87.418,0,0,0,0,0,0
250714,2507,25,KHM,Tonlung,Memot,Tboung Khmum,Cambodia,34.435,0,0,0,0,0,0
70508,705,7,KHM,Totung,Dang Tong,Kampot,Cambodia,23.43,0,0,0,0,0,0
30111,301,3,KHM,Trab,Batheay,Kampong Cham,Cambodia,89.473,0,21.712,21.712,0,0.242665385088239,0.242665385088239
140208,1402,14,KHM,Trabaek,Kamchay Mear,Prey Veng,Cambodia,52.434,0,0,0,0,0,0
50509,505,5,KHM,Trach Tong,Odongk,Kampong Speu,Cambodia,47.886,0,0,0,0,0,0
20704,207,2,KHM,Traeng,Rotonak Mondol,Battambang,Cambodia,150.728,0,4.383,4.383,0,0.0290788705482724,0.0290788705482724
50613,506,5,KHM,Traeng Trayueng,Phnum Sruoch,Kampong Speu,Cambodia,243.031,0,5.791,5.791,0,0.0238282359040616,0.0238282359040616
70805,708,7,KHM,Traeuy Kaoh,Kampot,Kampot,Cambodia,36.298,0,0,0,0,0,0
81015,810,8,KHM,Traeuy Sla,S'ang,Kandal,Cambodia,138.772,0,0,0,0,0,0
211014,2110,21,KHM,Tralach,Treang,Takeo,Cambodia,35.265,0,0,0,0,0,0
210913,2109,21,KHM,Tram Kak,Tram Kak,Takeo,Cambodia,61.442,0,0,0,0,0,0
171203,1712,17,KHM,Tram Sasar,Srei Snam,Siemreap,Cambodia,66.27,0,0,0,0,0,0
70314,703,7,KHM,Tramaeng,Chhuk,Kampot,Cambodia,13.383,0,0,0,0,0,0
250713,2507,25,KHM,Tramung,Memot,Tboung Khmum,Cambodia,63.478,0,0,0,0,0,0
21204,212,2,KHM,Trang,Kamrieng,Battambang,Cambodia,65.98,0,0,0,0,0,0
40409,404,4,KHM,Trangel,Kampong Leaeng,Kampong Chhnang,Cambodia,54.543,2.362,27.896,27.896,0.0433052820710265,0.511449681902352,0.511449681902352
70313,703,7,KHM,Trapeang Bei,Chhuk,Kampot,Cambodia,19.247,0,0,0,0,0,0
40111,401,4,KHM,Trapeang Chan,Baribour,Kampong Chhnang,Cambodia,19.31,0,0,0,0,0,0
150110,1501,15,KHM,Trapeang Chorng,Bakan,Pursat,Cambodia,123.872,0,0,0,0,0,0
50403,504,5,KHM,Trapeang Chour,Aoral,Kampong Speu,Cambodia,38.223,0.132,0.699,0.699,0.00345341809905031,0.018287418569971,0.018287418569971
160405,1604,16,KHM,Trapeang Chres,Koun Mom,Ratanak Kiri,Cambodia,30.294,0,0,0,0,0,0
50713,507,5,KHM,Trapeang Kong,Samraong Tong,Kampong Speu,Cambodia,317.521,0,0,0,0,0,0
30310,303,3,KHM,Trapeang Kor,Cheung Prey,Kampong Cham,Cambodia,92.612,0,0,0,0,0,0
160406,1604,16,KHM,Trapeang Kraham,Koun Mom,Ratanak Kiri,Cambodia,16.786,0,0,0,0,0,0
210907,2109,21,KHM,Trapeang Kranhoung,Tram Kak,Takeo,Cambodia,40.604,0,0,0,0,0,0
120902,1209,12,KHM,Trapeang Krasang,Pur SenChey,Phnom Penh,Cambodia,233.565,0,0,0,0,0,0
210214,2102,21,KHM,Trapeang Krasang,Bati,Takeo,Cambodia,83.542,0,0,0,0,0,0
70309,703,7,KHM,Trapeang Phleang,Chhuk,Kampot,Cambodia,13.339,0,0,0,0,0,0
250608,2506,25,KHM,Trapeang Phlong,Ponhea Kraek,Tboung Khmum,Cambodia,185.842,0,0,0,0,0,0
220506,2205,22,KHM,Trapeang Prasat,Trapeang Prasat,Oddar Meanchey,Cambodia,86.767,0,0,0,0,0,0
31315,313,3,KHM,Trapeang Preah,Prey Chhor,Kampong Cham,Cambodia,124.554,0,0,0,0,0,0
220104,2201,22,KHM,Trapeang Prei,Anlong Veaeng,Oddar Meanchey,Cambodia,41.946,0,0,0,0,0,0
70717,707,7,KHM,Trapeang Pring,Tuek Chhou,Kampot,Cambodia,32.121,0,0.129,0.129,0,0.00401606425702811,0.00401606425702811
250507,2505,25,KHM,Trapeang Pring,Dambae,Tboung Khmum,Cambodia,91.106,0,0,0,0,0,0
70407,704,7,KHM,Trapeang Reang,Chum Kiri,Kampot,Cambodia,40.356,0,0.093,0.093,0,0.00230449003865596,0.00230449003865596
60209,602,6,KHM,Trapeang Ruessei,Kampong Svay,Kampong Thom,Cambodia,204.033,0,0,0,0,0,0
90304,903,9,KHM,Trapeang Rung,Kaoh Kong,Koh Kong,Cambodia,16.28,0.43,11.295,11.295,0.0264127764127764,0.693796068796069,0.693796068796069
210215,2102,21,KHM,Trapeang Sab,Bati,Takeo,Cambodia,252.97,0,0,0,0,0,0
70210,702,7,KHM,Trapeang Sala Khang Kaeut,Banteay Meas,Kampot,Cambodia,25.849,0,0.035,0.035,0,0.00135401756354211,0.00135401756354211
70211,702,7,KHM,Trapeang Sala Khang Lech,Banteay Meas,Kampot,Cambodia,21.347,0,0,0,0,0,0
70718,707,7,KHM,Trapeang Sangkae,Tuek Chhou,Kampot,Cambodia,54.997,0,0,0,0,0,0
200415,2004,20,KHM,Trapeang Sdau,Romeas Haek,Svay Rieng,Cambodia,57.174,0,0,0,0,0,0
140508,1405,14,KHM,Trapeang Srae,Me Sang,Prey Veng,Cambodia,72.451,0,0,0,0,0,0
220103,2201,22,KHM,Trapeang Tav,Anlong Veaeng,Oddar Meanchey,Cambodia,32.153,0,0,0,0,0,0
70719,707,7,KHM,Trapeang Thum,Tuek Chhou,Kampot,Cambodia,48.359,0,0,0,0,0,0
170909,1709,17,KHM,Trapeang Thum,Prasat Bakong,Siemreap,Cambodia,107.17,0,0,0,0,0,0
210914,2109,21,KHM,Trapeang Thum Khang Cheung,Tram Kak,Takeo,Cambodia,53.898,0,0,0,0,0,0
210915,2109,21,KHM,Trapeang Thum Khang Tboung,Tram Kak,Takeo,Cambodia,54.312,0,0,0,0,0,0
80127,801,8,KHM,Trapeang Veaeng,Kandal Stueng,Kandal,Cambodia,56.999,0,0,0,0,0,0
200416,2004,20,KHM,Tras,Romeas Haek,Svay Rieng,Cambodia,41.911,0,0,0,0,0,0
60813,608,6,KHM,Trea,Stoung,Kampong Thom,Cambodia,83.618,0,0,0,0,0,0
80128,801,8,KHM,Trea,Kandal Stueng,Kandal,Cambodia,72.371,0,0,0,0,0,0
210711,2107,21,KHM,Trea,Samraong,Takeo,Cambodia,72.993,0,0,0,0,0,0
250411,2504,25,KHM,Trea,Krouch Chhmar,Tboung Khmum,Cambodia,47.995,0,0,0,0,0,0
30614,306,3,KHM,Trean,Kampong Siem,Kampong Cham,Cambodia,59.029,0,0,0,0,0,0
10807,108,1,KHM,Treas,Svay Chek,Banteay Meanchey,Cambodia,135.704,0,0,0,0,0,0
170715,1707,17,KHM,Trei Nhoar,Puok,Siemreap,Cambodia,50.998,0,0,0,0,0,0
250715,2507,25,KHM,Triek,Memot,Tboung Khmum,Cambodia,17.976,0,0,0,0,0,0
60918,609,6,KHM,Triel,Taing Kouk,Kampong Thom,Cambodia,179.614,0,0,0,0,0,0
10408,104,1,KHM,Tuek Chour,Preah Netr Preah,Banteay Meanchey,Cambodia,160.964,0,0,0,0,0,0
250506,2505,25,KHM,Tuek Chrov,Dambae,Tboung Khmum,Cambodia,68.558,0,0,0,0,0,0
40613,406,4,KHM,Tuek Hout,Rolea B'ier,Kampong Chhnang,Cambodia,73.343,0,0,0,0,0,0
80615,806,8,KHM,Tuek Khleang,Lvea Aem,Kandal,Cambodia,37.095,0,0,0,0,0,0
130302,1303,13,KHM,Tuek Kraham,Choam Ksant,Preah Vihear,Cambodia,33.859,0,0,0,0,0,0
50312,503,5,KHM,Tuek L'ak,Kong Pisei,Kampong Speu,Cambodia,70.046,0,0,0,0,0,0
180211,1802,18,KHM,Tuek L'ak,Prey Nob,Preah Sihanouk,Cambodia,18.164,0,0,0,0,0,0
120406,1204,12,KHM,Tuek L'ak Ti Bei,Tuol Kouk,Phnom Penh,Cambodia,121.125,0,0,0,0,0,0
120404,1204,12,KHM,Tuek L'ak Ti Muoy,Tuol Kouk,Phnom Penh,Cambodia,68.935,0,0,0,0,0,0
120405,1204,12,KHM,Tuek L'ak Ti Pir,Tuol Kouk,Phnom Penh,Cambodia,52.469,0,0,0,0,0,0
10608,106,1,KHM,Tuek Thla,Serei Saophoan,Banteay Meanchey,Cambodia,242.889,0,74.305,74.305,0,0.305921634985528,0.305921634985528
120802,1208,12,KHM,Tuek Thla,Saensokh,Phnom Penh,Cambodia,199.366,0,0,0,0,0,0
141311,1413,14,KHM,Tuek Thla,Svay Antor,Prey Veng,Cambodia,53.824,0,0,0,0,0,0
180212,1802,18,KHM,Tuek Thla,Prey Nob,Preah Sihanouk,Cambodia,41.586,0,0.035,0.035,0,0.000841629394507767,0.000841629394507767
81016,810,8,KHM,Tuek Vil,S'ang,Kandal,Cambodia,96.425,0,0,0,0,0,0
171013,1710,17,KHM,Tuek Vil,Siem Reap,Siemreap,Cambodia,166.541,0,0,0,0,0,0
70212,702,7,KHM,Tuk Meas Khang Kaeut,Banteay Meas,Kampot,Cambodia,26.333,0,0,0,0,0,0
70213,702,7,KHM,Tuk Meas Khang Lech,Banteay Meas,Kampot,Cambodia,89.545,0,4.49,4.49,0,0.0501423865095762,0.0501423865095762
60609,606,6,KHM,Tum Ring,Sandan,Kampong Thom,Cambodia,51.712,0,0,0,0,0,0
30112,301,3,KHM,Tumnob,Batheay,Kampong Cham,Cambodia,77.503,0,0,0,0,0,0
220505,2205,22,KHM,Tumnob Dach,Trapeang Prasat,Oddar Meanchey,Cambodia,77.664,0,0,0,0,0,0
180303,1803,18,KHM,Tumnob Rolok,Stueng Hav,Preah Sihanouk,Cambodia,42.497,0,0,0,0,0,0
80913,809,8,KHM,Tumnob Thum,Ponhea Lueu,Kandal,Cambodia,119.164,0,0,0,0,0,0
121305,1213,12,KHM,Tumnob Tuek,Boeng Keng Kang,Phnom Penh,Cambodia,90.573,0,0,0,0,0,0
50714,507,5,KHM,Tumpoar Meas,Samraong Tong,Kampong Speu,Cambodia,41.075,0,2.48,2.48,0,0.060377358490566,0.060377358490566
50111,501,5,KHM,Tuol Ampil,Basedth,Kampong Speu,Cambodia,110.227,0,0,0,0,0,0
40808,408,4,KHM,Tuol Khpos,Tuek Phos,Kampong Chhnang,Cambodia,19.267,0,0,0,0,0,0
90503,905,9,KHM,Tuol Kokir,Mondol Seima,Koh Kong,Cambodia,3.405,0.763,1.662,1.662,0.224082232011747,0.488105726872247,0.488105726872247
60407,604,6,KHM,Tuol Kreul,Prasat Ballangk,Kampong Thom,Cambodia,41.247,0,0,0,0,0,0
240103,2401,24,KHM,Tuol Lvea,Pailin,Pailin,Cambodia,88.149,0,0.956,0.956,0,0.0108452733439971,0.0108452733439971
10905,109,1,KHM,Tuol Pongro,Malai,Banteay Meanchey,Cambodia,106.852,0,0,0,0,0,0
31513,315,3,KHM,Tuol Preah Khleang,Stueng Trang,Kampong Cham,Cambodia,42.676,0,0,0,0,0,0
80816,808,8,KHM,Tuol Prech,Angk Snuol,Kandal,Cambodia,98.969,0,0,0,0,0,0
50112,501,5,KHM,Tuol Sala,Basedth,Kampong Speu,Cambodia,72.395,0,0,0,0,0,0
31514,315,3,KHM,Tuol Sambuor,Stueng Trang,Kampong Cham,Cambodia,32.575,0,0,0,0,0,0
120702,1207,12,KHM,Tuol Sangke 2,Russey Keo,Phnom Penh,Cambodia,126.437,0,0,0,0,0,0
200110,2001,20,KHM,Tuol Sdei,Chantrea,Svay Rieng,Cambodia,12.259,0,0,0,0,0,0
250412,2504,25,KHM,Tuol Snuol,Krouch Chhmar,Tboung Khmum,Cambodia,35.105,0,0,0,0,0,0
250308,2503,25,KHM,Tuol Souphi,Ou Reang Ov,Tboung Khmum,Cambodia,61.619,0,0,0,0,0,0
121306,1213,12,KHM,Tuol Svay Prey Ti Muoy,Boeng Keng Kang,Phnom Penh,Cambodia,79.765,0,0,0,0,0,0
121307,1213,12,KHM,Tuol Svay Prey Ti Pir,Boeng Keng Kang,Phnom Penh,Cambodia,39.47,0,0,0,0,0,0
20301,203,2,KHM,Tuol Ta Ek,Battambang,Battambang,Cambodia,168.848,0,0,0,0,0,0
180213,1802,18,KHM,Tuol Totueng,Prey Nob,Preah Sihanouk,Cambodia,12.97,0,0.058,0.058,0,0.00447185813415574,0.00447185813415574
120110,1201,12,KHM,Tuol Tumpung Ti Muoy,Chamkar Mon,Phnom Penh,Cambodia,79.863,0,0,0,0,0,0
120109,1201,12,KHM,Tuol Tumpung Ti Pir,Chamkar Mon,Phnom Penh,Cambodia,51.22,0,0,0,0,0,0
20810,208,2,KHM,Vaot Ta Muem,Sangkae,Battambang,Cambodia,98.708,0,0,0,0,0,0
171405,1714,17,KHM,Varin,Varin,Siemreap,Cambodia,23.498,0,0,0,0,0,0
50313,503,5,KHM,Veal,Kong Pisei,Kampong Speu,Cambodia,126.329,0,0,0,0,0,0
150209,1502,15,KHM,Veal,Kandieng,Pursat,Cambodia,48.378,0,0,0,0,0,0
250609,2506,25,KHM,Veal Mlu,Ponhea Kraek,Tboung Khmum,Cambodia,38.683,0,0,0,0,0,0
50807,508,5,KHM,Veal Pon,Thpong,Kampong Speu,Cambodia,56.368,0,0,0,0,0,0
50510,505,5,KHM,Veal Pong,Odongk,Kampong Speu,Cambodia,74.726,0,0,0,0,0,0
180214,1802,18,KHM,Veal Renh,Prey Nob,Preah Sihanouk,Cambodia,114.134,0,16.221,16.221,0,0.142122417509244,0.142122417509244
121205,1212,12,KHM,Veal Sbov,Chbar Ampov,Phnom Penh,Cambodia,129.356,0,0,0,0,0,0
30504,305,3,KHM,Veal Vong,Kampong Cham,Kampong Cham,Cambodia,186.858,0,0,0,0,0,0
120307,1203,12,KHM,Veal Vong,Prampir Meakkakra,Phnom Penh,Cambodia,96.205,0,0,0,0,0,0
50511,505,5,KHM,Veang Chas,Odongk,Kampong Speu,Cambodia,114.778,0,0,0,0,0,0
160910,1609,16,KHM,Veun Sai,Veun Sai,Ratanak Kiri,Cambodia,13.188,0,0,0,0,0,0
80914,809,8,KHM,Vihear Luong,Ponhea Lueu,Kandal,Cambodia,128.554,0,0,0,0,0,0
250102,2501,25,KHM,Vihear Luong,Suong,Tboung Khmum,Cambodia,79.339,0,0,0,0,0,0
80318,803,8,KHM,Vihear Suork,Khsach Kandal,Kandal,Cambodia,207.353,0,0,0,0,0,0
30615,306,3,KHM,Vihear Thum,Kampong Siem,Kampong Cham,Cambodia,62.324,0,0,0,0,0,0
50715,507,5,KHM,Voa Sar,Samraong Tong,Kampong Speu,Cambodia,159.897,0,0,0,0,0,0
100410,1004,10,KHM,Voadthonak,Sambour,Kratie,Cambodia,16.604,0,0,0,0,0,0
70214,702,7,KHM,Voat Angk Khang Cheung,Banteay Meas,Kampot,Cambodia,14.796,0,0,0,0,0,0
70215,702,7,KHM,Voat Angk Khang Tboung,Banteay Meas,Kampot,Cambodia,30.457,0,0,0,0,0,0
120211,1202,12,KHM,Voat Phnum,Doun Penh,Phnom Penh,Cambodia,47.836,0,0,0,0,0,0
20308,203,2,KHM,Wat Kor,Battambang,Battambang,Cambodia,199.158,0,0,0,0,0,0
160707,1607,16,KHM,Ya Tung,Ou Ya Dav,Ratanak Kiri,Cambodia,15.025,0,0.139,0.139,0,0.00925124792013311,0.00925124792013311
