ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,pop_WPOP20_C2,pop_WPOP20_C1,pop_WPOP20_C0,pop_WPOP20_C2%,pop_WPOP20_C1%,pop_WPOP20_C0%
10906,109,1,KHM,Ta Kong,Malai,Banteay Meanchey,Cambodia,26721.643,0,0,0,0,0,0
20108,201,2,KHM,Ta Kream,Banan,Battambang,Cambodia,23494.184,2265.929,10015.264,10015.264,0.0964463800913452,0.426286948293246,0.426286948293246
21206,212,2,KHM,Ta Krei,Kamrieng,Battambang,Cambodia,47108.75,0,0,0,0,0,0
10213,102,1,KHM,Ta Lam,Mongkol Borei,Banteay Meanchey,Cambodia,6833.562,0,0,0,0,0,0
190107,1901,19,KHM,Ta Lat,Sesan,Stung Treng,Cambodia,4344.338,0,0,0,0,0,0
160104,1601,16,KHM,Ta Lav,Andoung Meas,Ratanak Kiri,Cambodia,1468.099,0,0,0,0,0,0
20606,206,2,KHM,Ta Loas,Moung Ruessei,Battambang,Cambodia,7432.843,0,0,0,0,0,0
81014,810,8,KHM,Ta Lon,S'ang,Kandal,Cambodia,15232.957,0,0,0,0,0,0
150701,1507,15,KHM,Ta Lou,Ta Lou,Pursat,Cambodia,31880.75,0,0,0,0,0,0
100308,1003,10,KHM,Ta Mao,Prek Prasab,Kratie,Cambodia,7693.667,0,0,0,0,0,0
20202,202,2,KHM,Ta Meun,Thma Koul,Battambang,Cambodia,11227.196,0,0,0,0,0,0
90103,901,9,KHM,Ta Noun,Botum Sakor,Koh Kong,Cambodia,1610.633,281.83,837.017,837.017,0.174980892605578,0.519682013220889,0.519682013220889
30207,302,3,KHM,Ta Ong,Chamkar Leu,Kampong Cham,Cambodia,9628.061,0,0,0,0,0,0
210412,2104,21,KHM,Ta Ou,Kiri Vong,Takeo,Cambodia,7209.166,0,3526.012,3526.012,0,0.489101235843369,0.489101235843369
210912,2109,21,KHM,Ta Phem,Tram Kak,Takeo,Cambodia,12281.363,0,0,0,0,0,0
10806,108,1,KHM,Ta Phou,Svay Chek,Banteay Meanchey,Cambodia,6448.339,0,0,0,0,0,0
20803,208,2,KHM,Ta Pon,Sangkae,Battambang,Cambodia,15653.883,0,0,0,0,0,0
30208,302,3,KHM,Ta Prok,Chamkar Leu,Kampong Cham,Cambodia,6116.554,0,0,0,0,0,0
20201,202,2,KHM,Ta Pung,Thma Koul,Battambang,Cambodia,15156.039,0,0,0,0,0,0
21205,212,2,KHM,Ta Saen,Kamrieng,Battambang,Cambodia,28363.855,0,0,0,0,0,0
50405,504,5,KHM,Ta Sal,Aoral,Kampong Speu,Cambodia,8558.741,0,123.717,123.717,0,0.0144550466008961,0.0144550466008961
20907,209,2,KHM,Ta Sanh,Samlout,Battambang,Cambodia,14865.821,0,2340.662,2340.662,0,0.157452588726852,0.157452588726852
170107,1701,17,KHM,Ta Saom,Angkor Chum,Siemreap,Cambodia,9905.696,0,0,0,0,0,0
21003,210,2,KHM,Ta Sda,Sampov Lun,Battambang,Cambodia,21568.082,0,0,0,0,0,0
171305,1713,17,KHM,Ta Siem,Svay Leu,Siemreap,Cambodia,6921.375,0,0,0,0,0,0
200505,2005,20,KHM,Ta Suos,Svay Chrum,Svay Rieng,Cambodia,13039.879,0,0,0,0,0,0
90303,903,9,KHM,Ta Tai Kraom,Kaoh Kong,Koh Kong,Cambodia,1592.03,1311.827,1311.827,1311.827,0.823996407102881,0.823996407102881,0.823996407102881
20901,209,2,KHM,Ta Taok,Samlout,Battambang,Cambodia,606.849,0,0,0,0,0,0
90701,907,9,KHM,Ta Tey Leu,Thma Bang,Koh Kong,Cambodia,860.994,0,860.994,860.994,0,1,1
160802,1608,16,KHM,Ta Veaeng Kraom,Ta Veaeng,Ratanak Kiri,Cambodia,584.334,0,0,0,0,0,0
160801,1608,16,KHM,Ta Veaeng Leu,Ta Veaeng,Ratanak Kiri,Cambodia,6841.404,0,0,0,0,0,0
171110,1711,17,KHM,Ta Yaek,Soutr Nikom,Siemreap,Cambodia,14080.426,0,0,0,0,0,0
70302,703,7,KHM,Takaen,Chhuk,Kampot,Cambodia,60308.188,0,0,0,0,0,0
210212,2102,21,KHM,Tang Doung,Bati,Takeo,Cambodia,8116.175,0,0,0,0,0,0
30109,301,3,KHM,Tang Krang,Batheay,Kampong Cham,Cambodia,10177.511,0,0,0,0,0,0
30110,301,3,KHM,Tang Krasang,Batheay,Kampong Cham,Cambodia,7066.201,0,0,0,0,0,0
40807,408,4,KHM,Tang Krasang,Tuek Phos,Kampong Chhnang,Cambodia,8315.936,0,0,0,0,0,0
60708,607,6,KHM,Tang Krasang,Santuk,Kampong Thom,Cambodia,11838.014,0,0,0,0,0,0
60505,605,6,KHM,Tang Krasau,Prasat Sambour,Kampong Thom,Cambodia,10298.491,0,0,0,0,0,0
50711,507,5,KHM,Tang Krouch,Samraong Tong,Kampong Speu,Cambodia,10573.223,0,0,0,0,0,0
50610,506,5,KHM,Tang Samraong,Phnum Sruoch,Kampong Speu,Cambodia,8535.282,0,0,0,0,0,0
50611,506,5,KHM,Tang Sya,Phnum Sruoch,Kampong Speu,Cambodia,8312.106,0,830.06,830.06,0,0.099861575393769,0.099861575393769
210613,2106,21,KHM,Tang Yab,Prey Kabbas,Takeo,Cambodia,9207.145,0,0,0,0,0,0
70111,701,7,KHM,Tani,Angkor Chey,Kampot,Cambodia,8687.442,0,0,0,0,0,0
130102,1301,13,KHM,Tasu,Chey Saen,Preah Vihear,Cambodia,2386.762,0,0,0,0,0,0
60208,602,6,KHM,Tbaeng,Kampong Svay,Kampong Thom,Cambodia,11726.441,0,0,0,0,0,0
80125,801,8,KHM,Tbaeng,Kandal Stueng,Kandal,Cambodia,5323.026,0,0,0,0,0,0
170306,1703,17,KHM,Tbaeng,Banteay Srei,Siemreap,Cambodia,15942.002,586.727,7666.336,7666.336,0.0368038468443298,0.480889163105111,0.480889163105111
40708,407,4,KHM,Tbaeng Khpos,Sameakki Mean Chey,Kampong Chhnang,Cambodia,7731.954,0,0,0,0,0,0
60710,607,6,KHM,Tboung Krapeu,Santuk,Kampong Thom,Cambodia,6167,0,0,0,0,0,0
10407,104,1,KHM,Tean Kam,Preah Netr Preah,Banteay Meanchey,Cambodia,2838.408,0,0,0,0,0,0
160404,1604,16,KHM,Teun,Koun Mom,Ratanak Kiri,Cambodia,4808.598,0,0,0,0,0,0
190511,1905,19,KHM,Thala Barivat,Thala Barivat,Stung Treng,Cambodia,4994.569,0,0,0,0,0,0
140109,1401,14,KHM,Theay,Ba Phnum,Prey Veng,Cambodia,7593.304,0,0,0,0,0,0
21301,213,2,KHM,Thipakdei,Koas Krala,Battambang,Cambodia,18926.676,1821.75,6079.76,6079.76,0.0962530346057596,0.321227034266344,0.321227034266344
140313,1403,14,KHM,Thkov,Kampong Trabaek,Prey Veng,Cambodia,4734.958,0,0,0,0,0,0
220105,2201,22,KHM,Thlat,Anlong Veaeng,Oddar Meanchey,Cambodia,17088.523,0,0,0,0,0,0
210506,2105,21,KHM,Thlea Prachum,Kaoh Andaet,Takeo,Cambodia,5302.751,0,0,0,0,0,0
200517,2005,20,KHM,Thlok,Svay Chrum,Svay Rieng,Cambodia,3405.216,0,0,0,0,0,0
211013,2110,21,KHM,Thlok,Treang,Takeo,Cambodia,9380.255,0,0,0,0,0,0
40709,407,4,KHM,Thlok Vien,Sameakki Mean Chey,Kampong Chhnang,Cambodia,5228.614,0,0,0,0,0,0
100608,1006,10,KHM,Thma Andaeuk,Chetr Borei,Kratie,Cambodia,4415.36,0,0,0,0,0,0
150605,1506,15,KHM,Thma Da,Veal Veaeng,Pursat,Cambodia,1835.191,131.426,1795.339,1795.339,0.0716143442290203,0.978284549128674,0.978284549128674
90706,907,9,KHM,Thma Doun Pov,Thma Bang,Koh Kong,Cambodia,103.792,0,103.792,103.792,0,1,1
40510,405,4,KHM,Thma Edth,Kampong Tralach,Kampong Chhnang,Cambodia,2941.719,0,0,0,0,0,0
80614,806,8,KHM,Thma Kor,Lvea Aem,Kandal,Cambodia,3129.909,0,0,0,0,0,0
100609,1006,10,KHM,Thma Kreae,Chetr Borei,Kratie,Cambodia,12007.605,0,0,0,0,0,0
250221,2502,25,KHM,Thma Pech,Tboung Khmum,Tboung Khmum,Cambodia,12800.849,0,0,0,0,0,0
31313,313,3,KHM,Thma Pun,Prey Chhor,Kampong Cham,Cambodia,7806.608,0,0,0,0,0,0
140407,1404,14,KHM,Thma Pun,Kanhchriech,Prey Veng,Cambodia,6242.281,0,0,0,0,0,0
10704,107,1,KHM,Thma Puok,Thma Puok,Banteay Meanchey,Cambodia,10037.205,0,0,0,0,0,0
90104,901,9,KHM,Thma Sa,Botum Sakor,Koh Kong,Cambodia,8361.998,0,4869.683,4869.683,0,0.582358785543838,0.582358785543838
130105,1301,13,KHM,Thmea,Chey Saen,Preah Vihear,Cambodia,4824.333,0,0,0,0,0,0
200302,2003,20,KHM,Thmea,Rumduol,Svay Rieng,Cambodia,0,0,0,0,0,0,0
70716,707,7,KHM,Thmei,Tuek Chhou,Kampot,Cambodia,11487.137,0,0,0,0,0,0
80108,801,8,KHM,Thmei,Kandal Stueng,Kandal,Cambodia,3080.889,0,0,0,0,0,0
100610,1006,10,KHM,Thmei,Chetr Borei,Kratie,Cambodia,11419.682,0,0,0,0,0,0
130403,1304,13,KHM,Thmei,Kuleaen,Preah Vihear,Cambodia,5551.4,0,0,0,0,0,0
200211,2002,20,KHM,Thmei,Kampong Rou,Svay Rieng,Cambodia,5808.418,0,0,0,0,0,0
200310,2003,20,KHM,Thna Thnong,Rumduol,Svay Rieng,Cambodia,5444.945,0,0,0,0,0,0
50712,507,5,KHM,Thummoda Ar,Samraong Tong,Kampong Speu,Cambodia,12117.438,180.74,1604.489,1604.489,0.0149156942251324,0.132411570828751,0.132411570828751
60709,607,6,KHM,Ti Pou,Santuk,Kampong Thom,Cambodia,11086.638,0,0,0,0,0,0
120520,1205,12,KHM,Tien,Dangkao,Phnom Penh,Cambodia,2245.037,0,0,0,0,0,0
160306,1603,16,KHM,Ting Chak,Bar Kaev,Ratanak Kiri,Cambodia,5545.548,0,0,0,0,0,0
190305,1903,19,KHM,Tma Kaev,Siem Pang,Stung Treng,Cambodia,6893.125,0,0,0,0,0,0
140408,1404,14,KHM,Tnaot,Kanhchriech,Prey Veng,Cambodia,4001.109,0,0,0,0,0,0
200212,2002,20,KHM,Tnaot,Kampong Rou,Svay Rieng,Cambodia,6283.705,0,0,0,0,0,0
210213,2102,21,KHM,Tnaot,Bati,Takeo,Cambodia,7581.02,0,2105.799,2105.799,0,0.277772516099417,0.277772516099417
60117,601,6,KHM,Tnaot Chum,Baray,Kampong Thom,Cambodia,7417.635,0,0,0,0,0,0
150311,1503,15,KHM,Tnaot Chum,Krakor,Pursat,Cambodia,19500.945,0,1251.71,1251.71,0,0.0641871458024214,0.0641871458024214
70209,702,7,KHM,Tnoat Chong Srang,Banteay Meas,Kampot,Cambodia,5262.503,0,0,0,0,0,0
50806,508,5,KHM,Toap Mean,Thpong,Kampong Speu,Cambodia,7727.257,0,0,0,0,0,0
31314,313,3,KHM,Tong Rong,Prey Chhor,Kampong Cham,Cambodia,6456.167,0,0,0,0,0,0
31414,314,3,KHM,Tong Tralach,Srei Santhor,Kampong Cham,Cambodia,2169.054,0,0,0,0,0,0
120101,1201,12,KHM,Tonle Basak,Chamkar Mon,Phnom Penh,Cambodia,35372.273,0,0,0,0,0,0
250222,2502,25,KHM,Tonle Bet,Tboung Khmum,Tboung Khmum,Cambodia,11517.615,0,0,0,0,0,0
250714,2507,25,KHM,Tonlung,Memot,Tboung Khmum,Cambodia,16350.32,0,0,0,0,0,0
70508,705,7,KHM,Totung,Dang Tong,Kampot,Cambodia,3244.147,0,0,0,0,0,0
30111,301,3,KHM,Trab,Batheay,Kampong Cham,Cambodia,9604.953,0,2410.045,2410.045,0,0.25091689673026,0.25091689673026
140208,1402,14,KHM,Trabaek,Kamchay Mear,Prey Veng,Cambodia,4912.72,0,0,0,0,0,0
50509,505,5,KHM,Trach Tong,Odongk,Kampong Speu,Cambodia,7209.407,0,0,0,0,0,0
20704,207,2,KHM,Traeng,Rotonak Mondol,Battambang,Cambodia,24165.258,0,936.052,936.052,0,0.0387354440825751,0.0387354440825751
50613,506,5,KHM,Traeng Trayueng,Phnum Sruoch,Kampong Speu,Cambodia,40627.512,0,1131.075,1131.075,0,0.0278401246918591,0.0278401246918591
70805,708,7,KHM,Traeuy Kaoh,Kampot,Kampot,Cambodia,8065.768,0,0,0,0,0,0
81015,810,8,KHM,Traeuy Sla,S'ang,Kandal,Cambodia,18367.992,0,0,0,0,0,0
211014,2110,21,KHM,Tralach,Treang,Takeo,Cambodia,4335.945,0,0,0,0,0,0
210913,2109,21,KHM,Tram Kak,Tram Kak,Takeo,Cambodia,9758.917,0,0,0,0,0,0
171203,1712,17,KHM,Tram Sasar,Srei Snam,Siemreap,Cambodia,5084.419,0,0,0,0,0,0
70314,703,7,KHM,Tramaeng,Chhuk,Kampot,Cambodia,2040.253,0,0,0,0,0,0
250713,2507,25,KHM,Tramung,Memot,Tboung Khmum,Cambodia,14328.331,0,0,0,0,0,0
21204,212,2,KHM,Trang,Kamrieng,Battambang,Cambodia,12679.646,0,0,0,0,0,0
40409,404,4,KHM,Trangel,Kampong Leaeng,Kampong Chhnang,Cambodia,4634.468,485.404,2761.305,2761.305,0.104737803778125,0.59581919650756,0.59581919650756
70313,703,7,KHM,Trapeang Bei,Chhuk,Kampot,Cambodia,3112.993,0,0,0,0,0,0
40111,401,4,KHM,Trapeang Chan,Baribour,Kampong Chhnang,Cambodia,5333.977,0,0,0,0,0,0
150110,1501,15,KHM,Trapeang Chorng,Bakan,Pursat,Cambodia,15394.59,0,0,0,0,0,0
50403,504,5,KHM,Trapeang Chour,Aoral,Kampong Speu,Cambodia,18084.502,0,0,0,0,0,0
160405,1604,16,KHM,Trapeang Chres,Koun Mom,Ratanak Kiri,Cambodia,10253.49,0,0,0,0,0,0
50713,507,5,KHM,Trapeang Kong,Samraong Tong,Kampong Speu,Cambodia,21584.277,0,0,0,0,0,0
30310,303,3,KHM,Trapeang Kor,Cheung Prey,Kampong Cham,Cambodia,7036.025,0,0,0,0,0,0
160406,1604,16,KHM,Trapeang Kraham,Koun Mom,Ratanak Kiri,Cambodia,5752.013,0,0,0,0,0,0
210907,2109,21,KHM,Trapeang Kranhoung,Tram Kak,Takeo,Cambodia,8102.157,0,0,0,0,0,0
120902,1209,12,KHM,Trapeang Krasang,Pur SenChey,Phnom Penh,Cambodia,43532.02,0,0,0,0,0,0
210214,2102,21,KHM,Trapeang Krasang,Bati,Takeo,Cambodia,9236.031,0,0,0,0,0,0
70309,703,7,KHM,Trapeang Phleang,Chhuk,Kampot,Cambodia,71684.453,0,0,0,0,0,0
250608,2506,25,KHM,Trapeang Phlong,Ponhea Kraek,Tboung Khmum,Cambodia,23028.887,0,0,0,0,0,0
220506,2205,22,KHM,Trapeang Prasat,Trapeang Prasat,Oddar Meanchey,Cambodia,234468.438,0,0,0,0,0,0
31315,313,3,KHM,Trapeang Preah,Prey Chhor,Kampong Cham,Cambodia,7594.459,0,0,0,0,0,0
220104,2201,22,KHM,Trapeang Prei,Anlong Veaeng,Oddar Meanchey,Cambodia,84195.094,0,0,0,0,0,0
70717,707,7,KHM,Trapeang Pring,Tuek Chhou,Kampot,Cambodia,6874.428,0,0,0,0,0,0
250507,2505,25,KHM,Trapeang Pring,Dambae,Tboung Khmum,Cambodia,32222.738,0,0,0,0,0,0
70407,704,7,KHM,Trapeang Reang,Chum Kiri,Kampot,Cambodia,5873.509,0,0,0,0,0,0
60209,602,6,KHM,Trapeang Ruessei,Kampong Svay,Kampong Thom,Cambodia,15006.967,0,0,0,0,0,0
90304,903,9,KHM,Trapeang Rung,Kaoh Kong,Koh Kong,Cambodia,1041.538,0,951.047,951.047,0,0.913117908324036,0.913117908324036
210215,2102,21,KHM,Trapeang Sab,Bati,Takeo,Cambodia,16410.568,0,0,0,0,0,0
70210,702,7,KHM,Trapeang Sala Khang Kaeut,Banteay Meas,Kampot,Cambodia,4762.42,0,0,0,0,0,0
70211,702,7,KHM,Trapeang Sala Khang Lech,Banteay Meas,Kampot,Cambodia,2034.043,0,0,0,0,0,0
70718,707,7,KHM,Trapeang Sangkae,Tuek Chhou,Kampot,Cambodia,8847.984,0,0,0,0,0,0
200415,2004,20,KHM,Trapeang Sdau,Romeas Haek,Svay Rieng,Cambodia,6386.526,0,0,0,0,0,0
140508,1405,14,KHM,Trapeang Srae,Me Sang,Prey Veng,Cambodia,12520.893,0,0,0,0,0,0
220103,2201,22,KHM,Trapeang Tav,Anlong Veaeng,Oddar Meanchey,Cambodia,77450.258,0,0,0,0,0,0
70719,707,7,KHM,Trapeang Thum,Tuek Chhou,Kampot,Cambodia,3380.529,0,0,0,0,0,0
170909,1709,17,KHM,Trapeang Thum,Prasat Bakong,Siemreap,Cambodia,8578.684,0,0,0,0,0,0
210914,2109,21,KHM,Trapeang Thum Khang Cheung,Tram Kak,Takeo,Cambodia,5198.916,0,0,0,0,0,0
210915,2109,21,KHM,Trapeang Thum Khang Tboung,Tram Kak,Takeo,Cambodia,11764.912,0,0,0,0,0,0
80127,801,8,KHM,Trapeang Veaeng,Kandal Stueng,Kandal,Cambodia,7048.771,0,0,0,0,0,0
200416,2004,20,KHM,Tras,Romeas Haek,Svay Rieng,Cambodia,7384.79,0,0,0,0,0,0
60813,608,6,KHM,Trea,Stoung,Kampong Thom,Cambodia,10402.021,0,0,0,0,0,0
80128,801,8,KHM,Trea,Kandal Stueng,Kandal,Cambodia,6267.804,0,0,0,0,0,0
210711,2107,21,KHM,Trea,Samraong,Takeo,Cambodia,7635.312,0,0,0,0,0,0
250411,2504,25,KHM,Trea,Krouch Chhmar,Tboung Khmum,Cambodia,6782.639,0,0,0,0,0,0
30614,306,3,KHM,Trean,Kampong Siem,Kampong Cham,Cambodia,8418.13,0,0,0,0,0,0
10807,108,1,KHM,Treas,Svay Chek,Banteay Meanchey,Cambodia,8731.758,0,0,0,0,0,0
170715,1707,17,KHM,Trei Nhoar,Puok,Siemreap,Cambodia,7812.173,0,0,0,0,0,0
250715,2507,25,KHM,Triek,Memot,Tboung Khmum,Cambodia,6235.684,0,0,0,0,0,0
60918,609,6,KHM,Triel,Taing Kouk,Kampong Thom,Cambodia,13811.92,0,0,0,0,0,0
10408,104,1,KHM,Tuek Chour,Preah Netr Preah,Banteay Meanchey,Cambodia,10517.645,0,0,0,0,0,0
250506,2505,25,KHM,Tuek Chrov,Dambae,Tboung Khmum,Cambodia,12613.873,0,0,0,0,0,0
40613,406,4,KHM,Tuek Hout,Rolea B'ier,Kampong Chhnang,Cambodia,8891.532,0,0,0,0,0,0
80615,806,8,KHM,Tuek Khleang,Lvea Aem,Kandal,Cambodia,2830.988,0,0,0,0,0,0
130302,1303,13,KHM,Tuek Kraham,Choam Ksant,Preah Vihear,Cambodia,4607.57,0,0,0,0,0,0
50312,503,5,KHM,Tuek L'ak,Kong Pisei,Kampong Speu,Cambodia,5195.211,0,0,0,0,0,0
180211,1802,18,KHM,Tuek L'ak,Prey Nob,Preah Sihanouk,Cambodia,3985.506,0,0,0,0,0,0
120406,1204,12,KHM,Tuek L'ak Ti Bei,Tuol Kouk,Phnom Penh,Cambodia,34051.547,0,0,0,0,0,0
120404,1204,12,KHM,Tuek L'ak Ti Muoy,Tuol Kouk,Phnom Penh,Cambodia,16800.029,0,0,0,0,0,0
120405,1204,12,KHM,Tuek L'ak Ti Pir,Tuol Kouk,Phnom Penh,Cambodia,8701.831,0,0,0,0,0,0
10608,106,1,KHM,Tuek Thla,Serei Saophoan,Banteay Meanchey,Cambodia,11569.077,0,3178.035,3178.035,0,0.274700825312166,0.274700825312166
120802,1208,12,KHM,Tuek Thla,Saensokh,Phnom Penh,Cambodia,35975.812,0,0,0,0,0,0
141311,1413,14,KHM,Tuek Thla,Svay Antor,Prey Veng,Cambodia,7393.764,0,0,0,0,0,0
180212,1802,18,KHM,Tuek Thla,Prey Nob,Preah Sihanouk,Cambodia,4293.286,0,0,0,0,0,0
81016,810,8,KHM,Tuek Vil,S'ang,Kandal,Cambodia,9457.104,0,0,0,0,0,0
171013,1710,17,KHM,Tuek Vil,Siem Reap,Siemreap,Cambodia,14960.514,0,0,0,0,0,0
70212,702,7,KHM,Tuk Meas Khang Kaeut,Banteay Meas,Kampot,Cambodia,4286.643,0,0,0,0,0,0
70213,702,7,KHM,Tuk Meas Khang Lech,Banteay Meas,Kampot,Cambodia,14358.837,0,300.539,300.539,0,0.0209305948664227,0.0209305948664227
60609,606,6,KHM,Tum Ring,Sandan,Kampong Thom,Cambodia,15083.812,0,0,0,0,0,0
30112,301,3,KHM,Tumnob,Batheay,Kampong Cham,Cambodia,7161.593,0,0,0,0,0,0
220505,2205,22,KHM,Tumnob Dach,Trapeang Prasat,Oddar Meanchey,Cambodia,45024.984,0,0,0,0,0,0
180303,1803,18,KHM,Tumnob Rolok,Stueng Hav,Preah Sihanouk,Cambodia,5855.318,0,0,0,0,0,0
80913,809,8,KHM,Tumnob Thum,Ponhea Lueu,Kandal,Cambodia,9634.802,0,0,0,0,0,0
121305,1213,12,KHM,Tumnob Tuek,Boeng Keng Kang,Phnom Penh,Cambodia,37104.406,0,0,0,0,0,0
50714,507,5,KHM,Tumpoar Meas,Samraong Tong,Kampong Speu,Cambodia,6691.351,0,109.997,109.997,0,0.016438683309245,0.016438683309245
50111,501,5,KHM,Tuol Ampil,Basedth,Kampong Speu,Cambodia,7978.465,0,0,0,0,0,0
40808,408,4,KHM,Tuol Khpos,Tuek Phos,Kampong Chhnang,Cambodia,4252.985,0,0,0,0,0,0
90503,905,9,KHM,Tuol Kokir,Mondol Seima,Koh Kong,Cambodia,899.357,46.826,324.563,324.563,0.0520660872156441,0.360883386686266,0.360883386686266
60407,604,6,KHM,Tuol Kreul,Prasat Ballangk,Kampong Thom,Cambodia,5081.98,0,0,0,0,0,0
240103,2401,24,KHM,Tuol Lvea,Pailin,Pailin,Cambodia,13007.164,0,0,0,0,0,0
10905,109,1,KHM,Tuol Pongro,Malai,Banteay Meanchey,Cambodia,32037.178,0,0,0,0,0,0
31513,315,3,KHM,Tuol Preah Khleang,Stueng Trang,Kampong Cham,Cambodia,3366.641,0,0,0,0,0,0
80816,808,8,KHM,Tuol Prech,Angk Snuol,Kandal,Cambodia,9893.262,0,0,0,0,0,0
50112,501,5,KHM,Tuol Sala,Basedth,Kampong Speu,Cambodia,6246.792,0,224.769,224.769,0,0.0359815085887284,0.0359815085887284
31514,315,3,KHM,Tuol Sambuor,Stueng Trang,Kampong Cham,Cambodia,6518.116,0,0,0,0,0,0
120702,1207,12,KHM,Tuol Sangke 2,Russey Keo,Phnom Penh,Cambodia,20313.992,0,0,0,0,0,0
200110,2001,20,KHM,Tuol Sdei,Chantrea,Svay Rieng,Cambodia,2365.605,0,0,0,0,0,0
250412,2504,25,KHM,Tuol Snuol,Krouch Chhmar,Tboung Khmum,Cambodia,9068.996,0,0,0,0,0,0
250308,2503,25,KHM,Tuol Souphi,Ou Reang Ov,Tboung Khmum,Cambodia,5725.788,0,0,0,0,0,0
121306,1213,12,KHM,Tuol Svay Prey Ti Muoy,Boeng Keng Kang,Phnom Penh,Cambodia,19681.816,0,0,0,0,0,0
121307,1213,12,KHM,Tuol Svay Prey Ti Pir,Boeng Keng Kang,Phnom Penh,Cambodia,13717.034,0,0,0,0,0,0
20301,203,2,KHM,Tuol Ta Ek,Battambang,Battambang,Cambodia,10077.709,0,0,0,0,0,0
180213,1802,18,KHM,Tuol Totueng,Prey Nob,Preah Sihanouk,Cambodia,7466.412,0,0,0,0,0,0
120110,1201,12,KHM,Tuol Tumpung Ti Muoy,Chamkar Mon,Phnom Penh,Cambodia,22354.375,0,0,0,0,0,0
120109,1201,12,KHM,Tuol Tumpung Ti Pir,Chamkar Mon,Phnom Penh,Cambodia,21946.947,0,0,0,0,0,0
20810,208,2,KHM,Vaot Ta Muem,Sangkae,Battambang,Cambodia,14032.657,0,0,0,0,0,0
171405,1714,17,KHM,Varin,Varin,Siemreap,Cambodia,7952.217,0,0,0,0,0,0
50313,503,5,KHM,Veal,Kong Pisei,Kampong Speu,Cambodia,9421.453,0,0,0,0,0,0
150209,1502,15,KHM,Veal,Kandieng,Pursat,Cambodia,3942.19,0,0,0,0,0,0
250609,2506,25,KHM,Veal Mlu,Ponhea Kraek,Tboung Khmum,Cambodia,7558.1,0,0,0,0,0,0
50807,508,5,KHM,Veal Pon,Thpong,Kampong Speu,Cambodia,7226.798,0,0,0,0,0,0
50510,505,5,KHM,Veal Pong,Odongk,Kampong Speu,Cambodia,11453.516,0,0,0,0,0,0
180214,1802,18,KHM,Veal Renh,Prey Nob,Preah Sihanouk,Cambodia,11937.336,0,1179.815,1179.815,0,0.0988340279606773,0.0988340279606773
121205,1212,12,KHM,Veal Sbov,Chbar Ampov,Phnom Penh,Cambodia,10506.222,0,0,0,0,0,0
30504,305,3,KHM,Veal Vong,Kampong Cham,Kampong Cham,Cambodia,19688.895,0,0,0,0,0,0
120307,1203,12,KHM,Veal Vong,Prampir Meakkakra,Phnom Penh,Cambodia,30534.486,0,0,0,0,0,0
50511,505,5,KHM,Veang Chas,Odongk,Kampong Speu,Cambodia,8073.756,0,0,0,0,0,0
160910,1609,16,KHM,Veun Sai,Veun Sai,Ratanak Kiri,Cambodia,2753.169,0,0,0,0,0,0
80914,809,8,KHM,Vihear Luong,Ponhea Lueu,Kandal,Cambodia,8125.341,0,0,0,0,0,0
250102,2501,25,KHM,Vihear Luong,Suong,Tboung Khmum,Cambodia,9013.879,0,0,0,0,0,0
80318,803,8,KHM,Vihear Suork,Khsach Kandal,Kandal,Cambodia,15073.15,0,0,0,0,0,0
30615,306,3,KHM,Vihear Thum,Kampong Siem,Kampong Cham,Cambodia,4970.975,0,0,0,0,0,0
50715,507,5,KHM,Voa Sar,Samraong Tong,Kampong Speu,Cambodia,12403.703,0,0,0,0,0,0
100410,1004,10,KHM,Voadthonak,Sambour,Kratie,Cambodia,3890.375,0,0,0,0,0,0
70214,702,7,KHM,Voat Angk Khang Cheung,Banteay Meas,Kampot,Cambodia,5405.787,0,0,0,0,0,0
70215,702,7,KHM,Voat Angk Khang Tboung,Banteay Meas,Kampot,Cambodia,4797.562,0,0,0,0,0,0
120211,1202,12,KHM,Voat Phnum,Doun Penh,Phnom Penh,Cambodia,11087.608,0,0,0,0,0,0
20308,203,2,KHM,Wat Kor,Battambang,Battambang,Cambodia,17279.518,0,0,0,0,0,0
160707,1607,16,KHM,Ya Tung,Ou Ya Dav,Ratanak Kiri,Cambodia,2764.032,0,0,0,0,0,0
50808,508,5,KHM,Yea Angk,Thpong,Kampong Speu,Cambodia,7460.731,0,0,0,0,0,0
160203,1602,16,KHM,Yeak Laom,Ban Lung,Ratanak Kiri,Cambodia,6295.892,0,0,0,0,0,0
130305,1303,13,KHM,Yeang,Choam Ksant,Preah Vihear,Cambodia,5490.086,0,0,0,0,0,0
170716,1707,17,KHM,Yeang,Puok,Siemreap,Cambodia,5150.495,0,0,0,0,0,0
50512,505,5,KHM,Yutth Sameakki,Odongk,Kampong Speu,Cambodia,6861.099,0,0,0,0,0,0
120604,1206,12,KHM,Boeng Tumpun Ti 1,Mean Chey,Phnom Penh,Cambodia,94627.047,0,0,0,0,0,0
120603,1206,12,KHM,Stueng Mean Chey Ti 3,Mean Chey,Phnom Penh,Cambodia,139536.406,0,0,0,0,0,0
120808,1208,12,KHM,Ou Baek K'am,Saensokh,Phnom Penh,Cambodia,66141.109,0,0,0,0,0,0
