ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_exp,RP10_pop_WPOP20_exp,RP20_pop_WPOP20_exp,RP50_pop_WPOP20_exp,RP75_pop_WPOP20_exp,RP100_pop_WPOP20_exp,RP200_pop_WPOP20_exp,RP250_pop_WPOP20_exp,RP500_pop_WPOP20_exp,RP1000_pop_WPOP20_exp,RP5_pop_WPOP20_imp,RP10_pop_WPOP20_imp,RP20_pop_WPOP20_imp,RP50_pop_WPOP20_imp,RP75_pop_WPOP20_imp,RP100_pop_WPOP20_imp,RP200_pop_WPOP20_imp,RP250_pop_WPOP20_imp,RP500_pop_WPOP20_imp,RP1000_pop_WPOP20_imp,RP5_EAI,RP10_EAI,RP20_EAI,RP50_EAI,RP75_EAI,RP100_EAI,RP200_EAI,RP250_EAI,RP500_EAI,RP1000_EAI,pop_WPOP20_EAI,pop_WPOP20_EAI%
170204,1702,17,KHM,Svay Chek,Angkor Thum,Siemreap,Cambodia,6993.122,0.0,493.17,493.17,1474.422,1854.671,1854.671,4996.926,5430.204,6136.384,6136.384,0.0,1.288,1.381,3.399,4.201,4.265,10.485,11.415,13.118,13.481,0.0,0.129,0.069,0.102,0.028,0.014,0.052,0.011,0.026,0.013,0.446,0.006
200309,2003,20,KHM,Svay Chek,Rumduol,Svay Rieng,Cambodia,4262.179,0.0,0.0,0.0,0.0,399.943,399.943,399.943,399.943,399.943,399.943,0.0,0.0,0.0,0.0,0.802,0.832,0.9,0.921,0.986,1.048,0.0,0.0,0.0,0.0,0.005,0.003,0.004,0.001,0.002,0.001,0.017,0.0
100505,1005,10,KHM,Svay Chreah,Snuol,Kratie,Cambodia,16831.127,0.0,0.0,1389.567,1389.567,1718.068,2452.775,2452.775,2655.234,2655.234,2655.234,0.0,0.0,9.565,28.906,47.405,68.6,164.423,213.479,438.091,786.283,0.0,0.0,0.478,0.867,0.316,0.229,0.822,0.213,0.876,0.786,4.588,0.027
40612,406,4,KHM,Svay Chrum,Rolea B'ier,Kampong Chhnang,Cambodia,12230.902,2379.965,2379.965,2590.893,4213.966,4449.449,4449.449,4520.085,4520.085,4796.277,4796.277,13.572,13.983,42.744,98.912,136.033,164.812,243.78,271.569,366.924,482.539,2.714,1.398,2.137,2.967,0.907,0.549,1.219,0.272,0.734,0.483,13.38,0.109
80315,803,8,KHM,Svay Chrum,Khsach Kandal,Kandal,Cambodia,4325.34,0.0,0.0,524.045,1144.603,1344.955,1397.28,1526.5,1573.936,1611.896,2046.469,0.0,0.0,2.567,12.32,19.066,24.91,42.617,50.116,76.692,111.796,0.0,0.0,0.128,0.37,0.127,0.083,0.213,0.05,0.153,0.112,1.236,0.029
140507,1405,14,KHM,Svay Chrum,Me Sang,Prey Veng,Cambodia,10852.135,57.043,189.931,229.487,229.487,320.385,320.385,320.385,320.385,320.385,429.08,0.116,0.403,0.52,0.575,0.77,0.786,0.826,0.838,0.876,1.126,0.023,0.04,0.026,0.017,0.005,0.003,0.004,0.001,0.002,0.001,0.122,0.001
200514,2005,20,KHM,Svay Chrum,Svay Chrum,Svay Rieng,Cambodia,3146.725,738.097,1192.904,1417.052,1545.331,1767.654,1767.654,1885.896,1961.866,2217.542,2255.669,1.98,2.99,3.533,4.069,4.8,5.01,5.745,6.043,6.997,7.485,0.396,0.299,0.177,0.122,0.032,0.017,0.029,0.006,0.014,0.007,1.099,0.035
40707,407,4,KHM,Svay Chuk,Sameakki Mean Chey,Kampong Chhnang,Cambodia,8476.268,335.768,335.768,335.768,335.768,373.191,373.191,452.915,452.915,515.254,693.122,1.344,1.957,2.71,3.545,3.933,4.144,4.786,4.946,5.597,6.488,0.269,0.196,0.136,0.106,0.026,0.014,0.024,0.005,0.011,0.006,0.793,0.009
171002,1710,17,KHM,Svay Dankum,Siem Reap,Siemreap,Cambodia,76398.961,0.0,0.0,0.0,7470.225,12691.908,15965.488,26963.668,30471.031,37303.441,42402.027,0.0,0.0,0.0,22.332,35.929,44.959,72.349,80.917,99.539,114.664,0.0,0.0,0.0,0.67,0.24,0.15,0.362,0.081,0.199,0.115,1.816,0.002
150108,1501,15,KHM,Svay Doun Kaev,Bakan,Pursat,Cambodia,6386.647,0.0,119.513,1182.198,5162.176,5948.687,6023.719,6090.345,6090.345,6090.345,6090.345,0.0,0.237,2.719,14.927,19.342,21.399,27.391,29.761,40.233,56.721,0.0,0.024,0.136,0.448,0.129,0.071,0.137,0.03,0.08,0.057,1.112,0.017
250410,2504,25,KHM,Svay Khleang,Krouch Chhmar,Tboung Khmum,Cambodia,6866.328,342.294,444.379,823.089,1126.48,1365.206,1506.682,1742.678,1742.678,2021.905,2659.381,11.712,16.433,37.657,136.213,198.008,247.629,354.356,385.899,480.607,586.19,2.342,1.643,1.883,4.086,1.32,0.825,1.772,0.386,0.961,0.586,15.805,0.23
31413,314,3,KHM,Svay Khsach Phnum,Srei Santhor,Kampong Cham,Cambodia,3568.894,140.56,468.845,868.635,1371.823,1504.607,1776.5,2077.632,2142.311,2180.081,2296.166,2.037,8.242,19.513,36.898,47.994,61.048,90.955,100.028,127.083,155.508,0.407,0.824,0.976,1.107,0.32,0.203,0.455,0.1,0.254,0.156,4.802,0.135
50205,502,5,KHM,Svay Kravan,Chbar Mon,Kampong Speu,Cambodia,15314.17,3683.188,6115.396,8117.408,10434.369,10914.829,11054.098,11383.911,11488.994,11878.045,12501.447,15.212,42.117,90.078,190.688,247.891,291.817,420.467,470.595,664.855,926.456,3.042,4.212,4.504,5.721,1.653,0.973,2.102,0.471,1.33,0.926,24.933,0.163
171304,1713,17,KHM,Svay Leu,Svay Leu,Siemreap,Cambodia,18382.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150207,1502,15,KHM,Svay Luong,Kandieng,Pursat,Cambodia,5068.186,53.347,1992.904,2313.092,2764.968,2909.194,2909.194,2973.913,2986.107,3118.337,3203.818,0.104,5.451,7.861,10.185,10.929,11.246,12.278,12.619,13.925,15.315,0.021,0.545,0.393,0.306,0.073,0.037,0.061,0.013,0.028,0.015,1.492,0.029
120703,1207,12,KHM,Svay Pak,Russey Keo,Phnom Penh,Cambodia,19187.676,0.0,12792.903,16220.18,16412.65,16412.65,16412.65,16412.65,16412.65,16412.65,16412.65,0.0,51.924,288.258,1025.264,1458.559,1815.815,2822.503,3202.011,4342.124,5571.475,0.0,5.192,14.413,30.758,9.724,6.053,14.113,3.202,8.684,5.571,97.71,0.509
60916,609,6,KHM,Svay Phleung,Taing Kouk,Kampong Thom,Cambodia,3347.69,0.0,387.629,450.327,575.612,575.612,641.49,641.49,774.085,888.612,948.016,0.0,0.798,0.962,1.273,1.309,1.459,1.522,1.795,2.084,2.275,0.0,0.08,0.048,0.038,0.009,0.005,0.008,0.002,0.004,0.002,0.196,0.006
140610,1406,14,KHM,Svay Phluoh,Peam Chor,Prey Veng,Cambodia,7837.724,0.0,0.0,0.0,1750.68,1881.114,2047.964,2238.587,2506.557,2545.047,2776.164,0.0,0.0,0.0,22.638,36.184,46.652,73.848,83.657,113.619,149.13,0.0,0.0,0.0,0.679,0.241,0.156,0.369,0.084,0.227,0.149,1.905,0.024
20310,203,2,KHM,Svay Por,Battambang,Battambang,Cambodia,17785.752,0.0,0.0,361.032,6178.859,6482.908,6673.572,7258.774,7258.774,7525.561,7637.465,0.0,0.0,0.726,12.194,12.993,13.497,14.914,15.008,15.791,16.255,0.0,0.0,0.036,0.366,0.087,0.045,0.075,0.015,0.032,0.016,0.671,0.004
31412,314,3,KHM,Svay Pou,Srei Santhor,Kampong Cham,Cambodia,3774.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81012,810,8,KHM,Svay Prateal,S'ang,Kandal,Cambodia,17835.023,202.834,202.834,202.834,202.834,202.834,293.132,375.337,375.337,486.528,823.093,0.423,0.513,0.605,0.698,0.947,1.329,1.957,2.062,3.245,9.324,0.085,0.051,0.03,0.021,0.006,0.004,0.01,0.002,0.006,0.009,0.225,0.001
200601,2006,20,KHM,Svay Rieng,Svay Rieng,Svay Rieng,Cambodia,12329.815,0.0,0.0,0.0,0.0,0.0,64.716,64.716,158.562,2303.379,5445.417,0.0,0.0,0.0,0.0,0.0,0.125,0.156,0.376,9.216,21.57,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.018,0.022,0.042,0.0
81013,810,8,KHM,Svay Rolum,S'ang,Kandal,Cambodia,41236.559,0.0,0.0,0.0,194.304,194.304,1353.538,23019.172,24366.672,27338.547,29109.059,0.0,0.0,0.0,0.435,0.511,2.957,85.097,106.455,157.394,238.614,0.0,0.0,0.0,0.013,0.003,0.01,0.425,0.106,0.315,0.239,1.112,0.003
80316,803,8,KHM,Svay Romiet,Khsach Kandal,Kandal,Cambodia,3647.063,56.16,56.16,115.839,199.422,226.236,280.573,771.408,864.588,1066.695,1241.626,0.253,0.471,1.185,3.082,4.022,4.884,9.377,10.715,14.734,19.686,0.051,0.047,0.059,0.092,0.027,0.016,0.047,0.011,0.029,0.02,0.399,0.011
40408,404,4,KHM,Svay Rumpear,Kampong Leaeng,Kampong Chhnang,Cambodia,5929.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50114,501,5,KHM,Svay Rumpear,Basedth,Kampong Speu,Cambodia,6603.906,136.989,354.465,402.843,466.708,466.708,466.708,466.708,466.708,466.708,466.708,0.265,0.707,0.831,0.992,1.008,1.02,1.045,1.053,1.078,1.104,0.053,0.071,0.042,0.03,0.007,0.003,0.005,0.001,0.002,0.001,0.215,0.003
200711,2007,20,KHM,Svay Rumpear,Svay Teab,Svay Rieng,Cambodia,3430.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.289,140.289,140.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.296,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0
150310,1503,15,KHM,Svay Sa,Krakor,Pursat,Cambodia,5808.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171404,1714,17,KHM,Svay Sa,Varin,Siemreap,Cambodia,4072.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200209,2002,20,KHM,Svay Ta Yean,Kampong Rou,Svay Rieng,Cambodia,9405.35,2446.405,2989.724,3191.353,3383.228,3563.645,3719.228,4158.146,4335.589,4646.346,4873.344,5.366,6.88,7.62,8.407,8.928,9.361,10.605,11.083,12.103,12.94,1.073,0.688,0.381,0.252,0.06,0.031,0.053,0.011,0.024,0.013,2.586,0.027
30206,302,3,KHM,Svay Teab,Chamkar Leu,Kampong Cham,Cambodia,17277.816,344.353,485.89,585.697,625.98,625.98,625.98,625.98,625.98,658.352,703.053,3.098,34.0,60.782,65.389,66.098,66.519,67.423,67.693,68.59,69.432,0.62,3.4,3.039,1.962,0.441,0.222,0.337,0.068,0.137,0.069,10.294,0.06
200515,2005,20,KHM,Svay Thum,Svay Chrum,Svay Rieng,Cambodia,7653.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0
200606,2006,20,KHM,Svay Toea,Svay Rieng,Svay Rieng,Cambodia,5952.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70615,706,7,KHM,Svay Tong Khang Cheung,Kampong Trach,Kampot,Cambodia,2353.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70616,706,7,KHM,Svay Tong Khang Tboung,Kampong Trach,Kampot,Cambodia,5172.151,636.244,845.038,845.038,845.038,845.038,845.038,1053.717,1053.717,1162.916,1562.451,1.271,2.027,2.302,2.567,2.663,2.726,3.557,3.703,4.324,5.568,0.254,0.203,0.115,0.077,0.018,0.009,0.018,0.004,0.009,0.006,0.711,0.014
200516,2005,20,KHM,Svay Yea,Svay Chrum,Svay Rieng,Cambodia,6216.945,0.0,0.0,131.922,131.922,131.922,455.16,2068.055,2068.055,2479.898,2479.898,0.0,0.0,0.298,0.38,0.407,1.053,4.317,4.425,5.583,5.988,0.0,0.0,0.015,0.011,0.003,0.004,0.022,0.004,0.011,0.006,0.076,0.001
150208,1502,15,KHM,Sya,Kandieng,Pursat,Cambodia,5464.04,0.0,43.669,219.746,788.061,788.061,1145.429,1145.429,1145.429,1145.429,1663.384,0.0,0.095,0.587,1.985,2.138,2.954,3.304,3.423,3.828,5.359,0.0,0.01,0.029,0.06,0.014,0.01,0.017,0.003,0.008,0.005,0.155,0.003
80317,803,8,KHM,Ta Aek,Khsach Kandal,Kandal,Cambodia,1577.128,0.0,23.129,82.083,82.083,106.434,128.784,176.836,176.836,176.836,226.968,0.0,0.083,0.349,0.709,0.977,1.284,2.264,2.54,3.385,4.439,0.0,0.008,0.017,0.021,0.007,0.004,0.011,0.003,0.007,0.004,0.083,0.005
170610,1706,17,KHM,Ta An,Kralanh,Siemreap,Cambodia,4116.907,1033.013,1168.749,1281.657,1732.91,2031.461,2080.793,2411.067,2441.236,2507.615,2692.245,2.519,3.012,4.039,6.762,8.729,10.076,14.139,15.314,18.957,23.43,0.504,0.301,0.202,0.203,0.058,0.034,0.071,0.015,0.038,0.023,1.449,0.035
160403,1604,16,KHM,Ta Ang,Koun Mom,Ratanak Kiri,Cambodia,4408.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10805,108,1,KHM,Ta Baen,Svay Chek,Banteay Meanchey,Cambodia,3087.453,0.0,0.0,0.0,0.0,90.605,90.605,130.001,130.001,130.001,159.931,0.0,0.0,0.0,0.0,0.174,0.18,0.27,0.276,0.293,0.369,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.001,0.0,0.004,0.0
40509,405,4,KHM,Ta Ches,Kampong Tralach,Kampong Chhnang,Cambodia,11656.579,1076.016,1459.292,1600.973,1933.005,2039.467,2223.695,2372.328,2424.75,2797.976,2994.198,2.778,5.375,7.41,10.892,13.126,14.939,42.482,53.997,126.235,258.134,0.556,0.538,0.37,0.327,0.088,0.05,0.212,0.054,0.252,0.258,2.705,0.023
141008,1410,14,KHM,Ta Kao,Prey Veng,Prey Veng,Cambodia,4056.447,0.0,0.0,0.0,0.0,0.0,0.0,1255.77,1709.151,3621.528,3956.796,0.0,0.0,0.0,0.0,0.0,0.0,3.664,5.25,12.631,21.128,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.005,0.025,0.021,0.07,0.002
81101,811,8,KHM,Ta Kdol,Ta Khmau,Kandal,Cambodia,6459.534,0.0,0.0,0.0,0.0,0.0,20.554,1733.565,2060.213,4068.178,4725.682,0.0,0.0,0.0,0.0,0.0,0.043,6.347,8.762,18.722,27.496,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.009,0.037,0.027,0.106,0.002
81104,811,8,KHM,Ta Khmao,Ta Khmau,Kandal,Cambodia,45321.793,0.0,48.864,297.315,1934.829,2488.579,4116.291,35151.156,36124.789,38698.883,39833.5,0.0,0.107,0.879,5.426,7.516,12.095,242.278,304.979,477.964,664.834,0.0,0.011,0.044,0.163,0.05,0.04,1.211,0.305,0.956,0.665,3.445,0.008
10906,109,1,KHM,Ta Kong,Malai,Banteay Meanchey,Cambodia,26721.643,5587.226,8480.912,10989.219,15482.316,16073.268,16885.602,18131.986,18812.195,19915.406,21081.965,13.819,22.26,29.914,43.57,46.783,49.803,55.756,58.279,63.748,69.102,2.764,2.226,1.496,1.307,0.312,0.166,0.279,0.058,0.127,0.069,8.804,0.033
20108,201,2,KHM,Ta Kream,Banan,Battambang,Cambodia,23494.184,149.481,508.009,1009.016,1222.694,1327.967,1385.274,1525.481,1577.227,1621.214,1694.887,0.401,1.432,2.661,3.585,4.025,4.302,5.004,5.25,5.781,6.38,0.08,0.143,0.133,0.108,0.027,0.014,0.025,0.005,0.012,0.006,0.553,0.002
21206,212,2,KHM,Ta Krei,Kamrieng,Battambang,Cambodia,47108.75,3796.608,4416.515,5991.255,7219.068,7795.503,9158.258,10453.76,10453.76,11047.335,11666.533,16.033,24.56,34.282,48.182,56.959,63.602,76.232,79.696,92.006,106.057,3.207,2.456,1.714,1.445,0.38,0.212,0.381,0.08,0.184,0.106,10.165,0.022
10213,102,1,KHM,Ta Lam,Mongkol Borei,Banteay Meanchey,Cambodia,6833.562,539.214,1621.36,3214.546,3949.435,5012.949,5497.565,5738.592,5768.337,6209.563,6455.843,1.143,4.256,9.351,15.769,21.142,24.819,32.507,35.054,44.634,55.624,0.229,0.426,0.468,0.473,0.141,0.083,0.163,0.035,0.089,0.056,2.161,0.032
190107,1901,19,KHM,Ta Lat,Sesan,Stung Treng,Cambodia,4344.338,2024.282,2199.236,3944.584,3944.584,4019.771,4093.154,4093.154,4093.154,4093.154,4093.154,591.113,1065.675,1409.724,1757.307,1909.388,2035.65,2458.0,2634.108,3232.469,3677.767,118.223,106.568,70.486,52.719,12.729,6.786,12.29,2.634,6.465,3.678,392.577,9.037
160104,1601,16,KHM,Ta Lav,Andoung Meas,Ratanak Kiri,Cambodia,1468.099,0.0,362.018,453.75,675.317,781.671,781.671,948.503,948.503,997.381,1020.194,0.0,5.237,41.329,247.165,348.289,402.115,491.832,537.527,727.786,872.576,0.0,0.524,2.066,7.415,2.322,1.34,2.459,0.538,1.456,0.873,18.992,1.294
20606,206,2,KHM,Ta Loas,Moung Ruessei,Battambang,Cambodia,7432.843,0.0,0.0,0.0,0.0,0.0,59.343,59.343,59.343,59.343,59.343,0.0,0.0,0.0,0.0,0.0,0.119,0.14,0.163,0.266,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.002,0.0
81014,810,8,KHM,Ta Lon,S'ang,Kandal,Cambodia,15232.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150701,1507,15,KHM,Ta Lou,Ta Lou,Pursat,Cambodia,31880.75,1426.182,1730.233,4959.567,7609.89,10174.107,10846.329,12523.623,13671.438,17950.695,21970.754,3.367,4.355,12.382,26.191,36.101,41.847,58.094,65.215,96.267,164.767,0.673,0.436,0.619,0.786,0.241,0.139,0.29,0.065,0.193,0.165,3.607,0.011
100308,1003,10,KHM,Ta Mao,Prek Prasab,Kratie,Cambodia,7693.667,1168.878,1168.878,1168.878,4875.592,4875.592,4875.592,4875.592,4875.592,4875.592,4875.592,373.726,499.968,609.405,761.92,815.623,850.291,924.428,946.506,1008.187,1062.142,74.745,49.997,30.47,22.858,5.437,2.834,4.622,0.947,2.016,1.062,194.989,2.534
20202,202,2,KHM,Ta Meun,Thma Koul,Battambang,Cambodia,11227.196,0.0,59.761,490.08,1028.047,1373.547,1750.819,2420.011,2688.779,3238.567,3464.834,0.0,0.126,1.097,2.315,3.076,3.88,5.412,6.034,7.487,8.363,0.0,0.013,0.055,0.069,0.021,0.013,0.027,0.006,0.015,0.008,0.227,0.002
90103,901,9,KHM,Ta Noun,Botum Sakor,Koh Kong,Cambodia,1610.633,103.789,103.789,103.789,103.789,103.789,103.789,103.789,103.789,103.789,103.789,0.344,0.425,0.485,0.589,0.641,0.675,0.746,0.768,0.834,0.896,0.069,0.042,0.024,0.018,0.004,0.002,0.004,0.001,0.002,0.001,0.167,0.01
30207,302,3,KHM,Ta Ong,Chamkar Leu,Kampong Cham,Cambodia,9628.061,0.0,0.0,0.0,56.119,56.119,56.119,56.119,56.119,120.836,120.836,0.0,0.0,0.0,0.111,0.117,0.121,0.13,0.134,0.27,0.289,0.0,0.0,0.0,0.003,0.001,0.0,0.001,0.0,0.001,0.0,0.006,0.0
210412,2104,21,KHM,Ta Ou,Kiri Vong,Takeo,Cambodia,7209.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210912,2109,21,KHM,Ta Phem,Tram Kak,Takeo,Cambodia,12281.363,753.907,1313.257,1606.579,2050.597,2134.487,2240.788,2403.258,2519.064,2768.159,3075.699,2.03,3.327,4.11,5.252,5.555,5.862,6.422,6.721,7.443,8.288,0.406,0.333,0.206,0.158,0.037,0.02,0.032,0.007,0.015,0.008,1.22,0.01
10806,108,1,KHM,Ta Phou,Svay Chek,Banteay Meanchey,Cambodia,6448.339,450.97,1109.397,1770.447,2474.18,2474.18,2598.471,2813.415,2926.925,3174.232,3549.451,1.096,2.584,4.118,5.871,6.095,6.538,7.414,7.769,8.658,9.791,0.219,0.258,0.206,0.176,0.041,0.022,0.037,0.008,0.017,0.01,0.994,0.015
20803,208,2,KHM,Ta Pon,Sangkae,Battambang,Cambodia,15653.883,2380.357,6389.249,10306.417,11563.444,12403.283,12533.063,13410.2,13697.087,14041.891,14408.893,5.05,18.032,31.078,40.928,45.891,48.71,57.546,60.758,71.233,83.84,1.01,1.803,1.554,1.228,0.306,0.162,0.288,0.061,0.142,0.084,6.638,0.042
30208,302,3,KHM,Ta Prok,Chamkar Leu,Kampong Cham,Cambodia,6116.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201,202,2,KHM,Ta Pung,Thma Koul,Battambang,Cambodia,15156.039,2465.133,3223.815,3718.974,4609.64,4738.663,4912.597,5181.19,5348.123,5618.944,5911.063,6.179,9.223,11.66,15.236,16.29,17.154,18.914,19.645,21.496,24.094,1.236,0.922,0.583,0.457,0.109,0.057,0.095,0.02,0.043,0.024,3.545,0.023
21205,212,2,KHM,Ta Saen,Kamrieng,Battambang,Cambodia,28363.855,1752.408,1752.408,1901.989,1901.989,1901.989,2050.31,2050.31,2050.31,2202.601,2202.601,24.592,33.166,41.283,51.476,55.759,58.992,65.839,68.019,75.085,81.907,4.918,3.317,2.064,1.544,0.372,0.197,0.329,0.068,0.15,0.082,13.041,0.046
50405,504,5,KHM,Ta Sal,Aoral,Kampong Speu,Cambodia,8558.741,226.583,226.583,226.583,226.583,226.583,273.791,291.96,309.729,457.572,571.237,2.764,4.5,7.552,14.498,19.25,23.665,38.018,44.025,67.952,100.845,0.553,0.45,0.378,0.435,0.128,0.079,0.19,0.044,0.136,0.101,2.493,0.029
20907,209,2,KHM,Ta Sanh,Samlout,Battambang,Cambodia,14865.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170107,1701,17,KHM,Ta Saom,Angkor Chum,Siemreap,Cambodia,9905.696,37.961,1332.315,2241.944,2736.284,2888.272,3131.096,3590.157,3812.327,4564.228,5235.016,0.1,3.003,5.172,6.526,6.983,7.564,8.783,9.355,11.541,13.782,0.02,0.3,0.259,0.196,0.047,0.025,0.044,0.009,0.023,0.014,0.936,0.009
21003,210,2,KHM,Ta Sda,Sampov Lun,Battambang,Cambodia,21568.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171305,1713,17,KHM,Ta Siem,Svay Leu,Siemreap,Cambodia,6921.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200505,2005,20,KHM,Ta Suos,Svay Chrum,Svay Rieng,Cambodia,13039.879,1532.376,2612.33,3117.943,3209.449,3262.41,3646.309,4184.535,4184.535,4660.947,4660.947,4.237,6.617,8.04,9.286,10.007,11.152,13.169,13.469,15.253,16.064,0.847,0.662,0.402,0.279,0.067,0.037,0.066,0.013,0.031,0.016,2.419,0.019
90303,903,9,KHM,Ta Tai Kraom,Kaoh Kong,Koh Kong,Cambodia,1592.03,214.862,666.612,694.192,725.681,725.681,725.681,725.681,725.681,725.681,725.681,93.135,109.587,128.638,172.674,204.931,235.052,342.9,389.484,543.366,653.994,18.627,10.959,6.432,5.18,1.366,0.784,1.715,0.389,1.087,0.654,47.192,2.964
20901,209,2,KHM,Ta Taok,Samlout,Battambang,Cambodia,606.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90701,907,9,KHM,Ta Tey Leu,Thma Bang,Koh Kong,Cambodia,860.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160802,1608,16,KHM,Ta Veaeng Kraom,Ta Veaeng,Ratanak Kiri,Cambodia,584.334,0.0,152.804,274.809,274.809,274.809,274.809,274.809,274.809,274.809,274.809,0.0,0.947,4.192,19.013,30.842,41.336,90.687,111.498,183.314,242.58,0.0,0.095,0.21,0.57,0.206,0.138,0.453,0.111,0.367,0.243,2.392,0.409
160801,1608,16,KHM,Ta Veaeng Leu,Ta Veaeng,Ratanak Kiri,Cambodia,6841.404,3691.566,5587.586,6500.052,6500.052,6500.052,6500.052,6500.052,6500.052,6500.052,6500.052,187.074,574.102,1179.576,2192.96,2616.773,2907.786,3880.033,4202.484,5167.041,5895.919,37.415,57.41,58.979,65.789,17.445,9.693,19.4,4.202,10.334,5.896,286.563,4.189
