ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,pop_WPOP20_C4,pop_WPOP20_C3,pop_WPOP20_C2,pop_WPOP20_C1,pop_WPOP20_C0,pop_WPOP20_C4%,pop_WPOP20_C3%,pop_WPOP20_C2%,pop_WPOP20_C1%,pop_WPOP20_C0%
160907,1609,16,KHM,Kok Lak,Veun Sai,Ratanak Kiri,Cambodia,1276.232,0,0,1154.001,1154.001,1154.001,0,0,0.90422509387008,0.90422509387008,0.90422509387008
200702,2007,20,KHM,Koki Saom,Svay Teab,Svay Rieng,Cambodia,5263.246,0,0,5056.999,5056.999,5056.999,0,0,0.960813725978227,0.960813725978227,0.960813725978227
80206,802,8,KHM,Kokir,Kien Svay,Kandal,Cambodia,20799.162,0,0,20402.368,20402.368,20402.368,0,0,0.98092259678539,0.98092259678539,0.98092259678539
200409,2004,20,KHM,Kokir,Romeas Haek,Svay Rieng,Cambodia,885.117,0,0,558.513,558.513,558.513,0,0,0.631004714630947,0.631004714630947,0.631004714630947
250716,2507,25,KHM,Kokir,Memot,Tboung Khmum,Cambodia,8269.403,0,0,8269.404,8269.404,8269.404,0,0,1,1,1
60110,601,6,KHM,Kokir Thum,Baray,Kampong Thom,Cambodia,21239.209,0,0,21239.208,21239.208,21239.208,0,0,0.999999952917267,0.999999952917267,0.999999952917267
80207,802,8,KHM,Kokir Thum,Kien Svay,Kandal,Cambodia,10052.289,0,0,9238.694,9238.694,9238.694,0,0,0.919063707778397,0.919063707778397,0.919063707778397
30604,306,3,KHM,Kokor,Kampong Siem,Kampong Cham,Cambodia,2688.364,0,0,2567.207,2567.207,2567.207,0,0,0.954932814157607,0.954932814157607,0.954932814157607
210205,2102,21,KHM,Komar Reachea,Bati,Takeo,Cambodia,10585.121,0,0,10008.703,10008.703,10008.703,0,0,0.945544505348593,0.945544505348593,0.945544505348593
250304,2503,25,KHM,Kong Chey,Ou Reang Ov,Tboung Khmum,Cambodia,16840.357,0,0,15223.466,15223.466,15223.466,0,0,0.903987130439099,0.903987130439099,0.903987130439099
120516,1205,12,KHM,Kong Noy,Dangkao,Phnom Penh,Cambodia,3092.284,0,0,2613.172,2613.172,2613.172,0,0,0.845062096495665,0.845062096495665,0.845062096495665
31305,313,3,KHM,Kor,Prey Chhor,Kampong Cham,Cambodia,8920.869,0,0,8762.108,8762.108,8762.108,0,0,0.982203415384757,0.982203415384757,0.982203415384757
250212,2502,25,KHM,Kor,Tboung Khmum,Tboung Khmum,Cambodia,12608.77,0,0,12009.613,12009.613,12009.613,0,0,0.952480931922781,0.952480931922781,0.952480931922781
140306,1403,14,KHM,Kou Khchak,Kampong Trabaek,Prey Veng,Cambodia,12178.088,0,0,11862.053,11862.053,11862.053,0,0,0.974048881893447,0.974048881893447,0.974048881893447
100605,1006,10,KHM,Kou Loab,Chetr Borei,Kratie,Cambodia,6218.527,0,0,6218.527,6218.527,6218.527,0,0,1,1,1
10502,105,1,KHM,Koub,Ou Chrov,Banteay Meanchey,Cambodia,5543.866,0,0,5403.069,5403.069,5403.069,0,0,0.974603101878725,0.974603101878725,0.974603101878725
10204,102,1,KHM,Kouk Ballangk,Mongkol Borei,Banteay Meanchey,Cambodia,5057.053,0,0,4999.646,4999.646,4999.646,0,0,0.988648131629232,0.988648131629232,0.988648131629232
40605,406,4,KHM,Kouk Banteay,Rolea B'ier,Kampong Chhnang,Cambodia,6169.784,0,0,5827.488,5827.488,5827.488,0,0,0.944520586133972,0.944520586133972,0.944520586133972
170103,1701,17,KHM,Kouk Doung,Angkor Chum,Siemreap,Cambodia,13342.809,0,0,12948.924,12948.924,12948.924,0,0,0.970479604407138,0.970479604407138,0.970479604407138
10705,107,1,KHM,Kouk Kakthen,Thma Puok,Banteay Meanchey,Cambodia,6560.282,0,0,6506.38,6506.38,6506.38,0,0,0.991783584912966,0.991783584912966,0.991783584912966
20208,202,2,KHM,Kouk Khmum,Thma Koul,Battambang,Cambodia,7556.883,0,0,7301.188,7301.188,7301.188,0,0,0.966163959399663,0.966163959399663,0.966163959399663
220203,2202,22,KHM,Kouk Khpos,Banteay Ampil,Oddar Meanchey,Cambodia,6442.021,0,0,6442.021,6442.021,6442.021,0,0,1,1,1
140404,1404,14,KHM,Kouk Kong Kaeut,Kanhchriech,Prey Veng,Cambodia,1407.648,0,0,455.733,455.733,455.733,0,0,0.323754944417923,0.323754944417923,0.323754944417923
140405,1404,14,KHM,Kouk Kong Lech,Kanhchriech,Prey Veng,Cambodia,4548.524,0,0,4548.524,4548.524,4548.524,0,0,1,1,1
220204,2202,22,KHM,Kouk Mon,Banteay Ampil,Oddar Meanchey,Cambodia,12998.939,0,0,12879.911,12879.911,12879.911,0,0,0.990843252668545,0.990843252668545,0.990843252668545
210305,2103,21,KHM,Kouk Pou,Borei Cholsar,Takeo,Cambodia,8276.562,0,0,8196.237,8196.237,8196.237,0,0,0.990294883310244,0.990294883310244,0.990294883310244
210406,2104,21,KHM,Kouk Prech,Kiri Vong,Takeo,Cambodia,9189.065,0,0,8913.95,8913.95,8913.95,0,0,0.970060610083833,0.970060610083833,0.970060610083833
200509,2005,20,KHM,Kouk Pring,Svay Chrum,Svay Rieng,Cambodia,4695.363,0,0,3341.56,3341.56,3341.56,0,0,0.711672345673806,0.711672345673806,0.711672345673806
121104,1211,12,KHM,Kouk Roka,Praek Pnov,Phnom Penh,Cambodia,19610.877,0,0,19107.71,19107.71,19107.71,0,0,0.974342452915288,0.974342452915288,0.974342452915288
10702,107,1,KHM,Kouk Romiet,Thma Puok,Banteay Meanchey,Cambodia,17839.332,0,0,17672.516,17672.516,17672.516,0,0,0.990648977215066,0.990648977215066,0.990648977215066
30302,303,3,KHM,Kouk Rovieng,Cheung Prey,Kampong Cham,Cambodia,4729.224,0,0,4003.048,4003.048,4003.048,0,0,0.846449227188224,0.846449227188224,0.846449227188224
250503,2505,25,KHM,Kouk Srok,Dambae,Tboung Khmum,Cambodia,15213.123,0,0,14687.894,14687.894,14687.894,0,0,0.965475267635712,0.965475267635712,0.965475267635712
210103,2101,21,KHM,Kouk Thlok,Angkor Borei,Takeo,Cambodia,795.935,0,0,795.935,795.935,795.935,0,0,1,1,1
170405,1704,17,KHM,Kouk Thlok Kraom,Chi Kraeng,Siemreap,Cambodia,10882.782,0,0,10425.183,10425.183,10425.183,0,0,0.957952019989007,0.957952019989007,0.957952019989007
170406,1704,17,KHM,Kouk Thlok Leu,Chi Kraeng,Siemreap,Cambodia,6479.684,0,0,5708.891,5708.891,5708.891,0,0,0.881044662054507,0.881044662054507,0.881044662054507
80109,801,8,KHM,Kouk Trab,Kandal Stueng,Kandal,Cambodia,4814.973,0,0,4407.89,4407.89,4407.89,0,0,0.915454769943674,0.915454769943674,0.915454769943674
60502,605,6,KHM,Koul,Prasat Sambour,Kampong Thom,Cambodia,4575.997,0,0,3559.319,3559.319,3559.319,0,0,0.777823717978836,0.777823717978836,0.777823717978836
170104,1701,17,KHM,Koul,Angkor Chum,Siemreap,Cambodia,3612.849,0,0,3612.849,3612.849,3612.849,0,0,1,1,1
220403,2204,22,KHM,Koun Kriel,Samraong,Oddar Meanchey,Cambodia,34859.668,0,0,33534.444,33534.444,33534.444,0,0,0.961984032664912,0.961984032664912,0.961984032664912
70708,707,7,KHM,Koun Satv,Tuek Chhou,Kampot,Cambodia,7965.869,0,0,5915.264,5915.264,5915.264,0,0,0.74257610814338,0.74257610814338,0.74257610814338
10205,102,1,KHM,Koy Maeng,Mongkol Borei,Banteay Meanchey,Cambodia,4508.879,0,0,4357.144,4357.144,4357.144,0,0,0.966347511210658,0.966347511210658,0.966347511210658
200603,2006,20,KHM,Koy Trabaek,Svay Rieng,Svay Rieng,Cambodia,3767.578,0,0,3158.763,3158.763,3158.763,0,0,0.83840679609022,0.83840679609022,0.83840679609022
140204,1402,14,KHM,Krabau,Kamchay Mear,Prey Veng,Cambodia,7684.025,0,0,7569.157,7569.157,7569.157,0,0,0.985051063732874,0.985051063732874,0.985051063732874
171012,1710,17,KHM,Krabei Riel,Siem Reap,Siemreap,Cambodia,6300.529,0,0,6110.474,6110.474,6110.474,0,0,0.969835072578826,0.969835072578826,0.969835072578826
100209,1002,10,KHM,Kracheh,Kracheh,Kratie,Cambodia,7713.013,0,0,7549.991,7549.991,7549.991,0,0,0.978864031475119,0.978864031475119,0.978864031475119
250606,2506,25,KHM,Kraek,Ponhea Kraek,Tboung Khmum,Cambodia,34779.895,0,0,34558.064,34558.064,34558.064,0,0,0.993621861135578,0.993621861135578,0.993621861135578
100208,1002,10,KHM,Krakor,Kracheh,Kratie,Cambodia,2355.353,0,0,2202.198,2202.198,2202.198,0,0,0.934975776454739,0.934975776454739,0.934975776454739
30609,306,3,KHM,Krala,Kampong Siem,Kampong Cham,Cambodia,7730.256,0,0,7234.611,7234.611,7234.611,0,0,0.935882459778822,0.935882459778822,0.935882459778822
170603,1706,17,KHM,Kralanh,Kralanh,Siemreap,Cambodia,6878.251,0,0,6194.422,6194.422,6194.422,0,0,0.900580976181299,0.900580976181299,0.900580976181299
50704,507,5,KHM,Krang Ampil,Samraong Tong,Kampong Speu,Cambodia,7318.701,0,0,7157.426,7157.426,7157.426,0,0,0.977963985685438,0.977963985685438,0.977963985685438
70802,708,7,KHM,Krang Ampil,Kampot,Kampot,Cambodia,5270.069,0,0,4320.737,4320.737,4320.737,0,0,0.81986345909323,0.81986345909323,0.81986345909323
50505,505,5,KHM,Krang Chek,Odongk,Kampong Speu,Cambodia,13384.621,0,0,13249.599,13249.599,13249.599,0,0,0.989912153657545,0.989912153657545,0.989912153657545
50605,506,5,KHM,Krang Dei Vay,Phnum Sruoch,Kampong Speu,Cambodia,8154.736,0,0,8154.736,8154.736,8154.736,0,0,1,1,1
40606,406,4,KHM,Krang Leav,Rolea B'ier,Kampong Chhnang,Cambodia,5543.563,0,0,5444.059,5444.059,5444.059,0,0,0.982050533204006,0.982050533204006,0.982050533204006
210206,2102,21,KHM,Krang Leav,Bati,Takeo,Cambodia,9976.179,0,0,9009.757,9009.757,9009.757,0,0,0.90312703891941,0.90312703891941,0.90312703891941
40703,407,4,KHM,Krang Lvea,Sameakki Mean Chey,Kampong Chhnang,Cambodia,7150.509,0,0,7033.283,7033.283,7033.283,0,0,0.983605922319656,0.983605922319656,0.983605922319656
80807,808,8,KHM,Krang Mkak,Angk Snuol,Kandal,Cambodia,6102.485,0,0,5728.803,5728.803,5728.803,0,0,0.938765601226386,0.938765601226386,0.938765601226386
120512,1205,12,KHM,Krang Pongro,Dangkao,Phnom Penh,Cambodia,5352.688,0,0,4781.481,4781.481,4781.481,0,0,0.893285952777371,0.893285952777371,0.893285952777371
70306,703,7,KHM,Krang Sbov,Chhuk,Kampot,Cambodia,5465.841,0,0,4974.406,4974.406,4974.406,0,0,0.910089773925001,0.910089773925001,0.910089773925001
40806,408,4,KHM,Krang Skear,Tuek Phos,Kampong Chhnang,Cambodia,0,0,0,0,0,0,0,0,0,0,0
70307,703,7,KHM,Krang Snay,Chhuk,Kampot,Cambodia,9756.188,0,0,9690.929,9690.929,9690.929,0,0,0.993311014506896,0.993311014506896,0.993311014506896
140906,1409,14,KHM,Krang Svay,Preah Sdach,Prey Veng,Cambodia,9825.973,0,0,8703.236,8703.236,8703.236,0,0,0.885737829729433,0.885737829729433,0.885737829729433
140606,1406,14,KHM,Krang Ta Yang,Peam Chor,Prey Veng,Cambodia,6603.118,0,0,6603.118,6603.118,6603.118,0,0,1,1,1
110401,1104,11,KHM,Krang Teh,Pech Chreada,Mondul Kiri,Cambodia,0,0,0,0,0,0,0,0,0,0,0
120806,1208,12,KHM,Krang Thnong,Saensokh,Phnom Penh,Cambodia,8029.292,0,0,7328.023,7328.023,7328.023,0,0,0.912661166140178,0.912661166140178,0.912661166140178
210207,2102,21,KHM,Krang Thnong,Bati,Takeo,Cambodia,8469.826,0,0,8079.378,8079.378,8079.378,0,0,0.953901296201362,0.953901296201362,0.953901296201362
81005,810,8,KHM,Krang Yov,S'ang,Kandal,Cambodia,16721.904,0,0,16084.685,16084.685,16084.685,0,0,0.961893155229213,0.961893155229213,0.961893155229213
140203,1402,14,KHM,Kranhung,Kamchay Mear,Prey Veng,Cambodia,10049.923,0,0,9742.342,9742.342,9742.342,0,0,0.969394690884696,0.969394690884696,0.969394690884696
200510,2005,20,KHM,Kraol Kou,Svay Chrum,Svay Rieng,Cambodia,9420.882,0,0,9306.765,9306.765,9306.765,0,0,0.987886802955392,0.987886802955392,0.987886802955392
150602,1506,15,KHM,Krapeu Pir,Veal Veaeng,Pursat,Cambodia,2005.342,0,0,1848.119,1848.119,1848.119,0,0,0.921597911977109,0.921597911977109,0.921597911977109
210501,2105,21,KHM,Krapum Chhuk,Kaoh Andaet,Takeo,Cambodia,8359.048,0,0,8294.549,8294.549,8294.549,0,0,0.992283929940347,0.992283929940347,0.992283929940347
200410,2004,20,KHM,Krasang,Romeas Haek,Svay Rieng,Cambodia,3784.286,0,0,3184.785,3184.785,3184.785,0,0,0.84158147666429,0.84158147666429,0.84158147666429
220303,2203,22,KHM,Krasang,Chong Kal,Oddar Meanchey,Cambodia,7075.971,0,0,6189.039,6189.039,6189.039,0,0,0.874655789290261,0.874655789290261,0.874655789290261
60111,601,6,KHM,Krava,Baray,Kampong Thom,Cambodia,10045.963,0,0,10045.963,10045.963,10045.963,0,0,1,1,1
60402,604,6,KHM,Kraya,Prasat Ballangk,Kampong Thom,Cambodia,6052.287,0,0,6052.286,6052.286,6052.286,0,0,0.999999834773202,0.999999834773202,0.999999834773202
60705,607,6,KHM,Kraya,Santuk,Kampong Thom,Cambodia,14314.544,0,0,14314.544,14314.544,14314.544,0,0,1,1,1
31306,313,3,KHM,Krouch,Prey Chhor,Kampong Cham,Cambodia,3805.804,0,0,3635.836,3635.836,3635.836,0,0,0.955339791539449,0.955339791539449,0.955339791539449
250405,2504,25,KHM,Krouch Chhmar,Krouch Chhmar,Tboung Khmum,Cambodia,4594.734,0,0,4433.23,4433.23,4433.23,0,0,0.964850195898174,0.964850195898174,0.964850195898174
170604,1706,17,KHM,Krouch Kor,Kralanh,Siemreap,Cambodia,2632.313,0,0,2632.313,2632.313,2632.313,0,0,1,1,1
200511,2005,20,KHM,Kruos,Svay Chrum,Svay Rieng,Cambodia,8562.328,0,0,8562.329,8562.329,8562.329,0,0,1,1,1
130402,1304,13,KHM,Kuleaen Cheung,Kuleaen,Preah Vihear,Cambodia,1536.692,0,0,1536.692,1536.692,1536.692,0,0,1,1,1
130401,1304,13,KHM,Kuleaen Tboung,Kuleaen,Preah Vihear,Cambodia,6211.914,0,0,6142.317,6142.317,6142.317,0,0,0.988796206772985,0.988796206772985,0.988796206772985
10706,107,1,KHM,Kumru,Thma Puok,Banteay Meanchey,Cambodia,5417.864,0,0,5202.183,5202.183,5202.183,0,0,0.96019076890819,0.96019076890819,0.96019076890819
210903,2109,21,KHM,Kus,Tram Kak,Takeo,Cambodia,7956.673,0,0,7116.036,7116.036,7116.036,0,0,0.894348177938191,0.894348177938191,0.894348177938191
10503,105,1,KHM,Kuttasat,Ou Chrov,Banteay Meanchey,Cambodia,4079.509,0,0,4079.509,4079.509,4079.509,0,0,1,1,1
160607,1606,16,KHM,L'ak,Ou Chum,Ratanak Kiri,Cambodia,4415.818,0,0,4292.685,4292.685,4292.685,0,0,0.972115472150347,0.972115472150347,0.972115472150347
70510,705,7,KHM,L'ang,Dang Tong,Kampot,Cambodia,8466.783,0,0,7934.919,7934.919,7934.919,0,0,0.937182280448194,0.937182280448194,0.937182280448194
160303,1603,16,KHM,La Minh,Bar Kaev,Ratanak Kiri,Cambodia,8918.407,0,0,7979.855,7979.855,7979.855,0,0,0.894762371800255,0.894762371800255,0.894762371800255
160202,1602,16,KHM,Labansiek,Ban Lung,Ratanak Kiri,Cambodia,16357.289,0,0,14735.614,14735.614,14735.614,0,0,0.900859182716647,0.900859182716647,0.900859182716647
70308,703,7,KHM,Lbaeuk,Chhuk,Kampot,Cambodia,14092.066,0,0,14092.067,14092.067,14092.067,0,0,1,1,1
160503,1605,16,KHM,Lbang Muoy,Lumphat,Ratanak Kiri,Cambodia,0,0,0,0,0,0,0,0,0,0,0
160504,1605,16,KHM,Lbang Pir,Lumphat,Ratanak Kiri,Cambodia,2040.397,0,0,1882.787,1882.787,1882.787,0,0,0.922755228516803,0.922755228516803,0.922755228516803
150402,1504,15,KHM,Leach,Phnum Kravanh,Pursat,Cambodia,5737.273,0,0,5489.058,5489.058,5489.058,0,0,0.956736414669478,0.956736414669478,0.956736414669478
170202,1702,17,KHM,Leang Dai,Angkor Thum,Siemreap,Cambodia,10845.366,0,0,10845.366,10845.366,10845.366,0,0,1,1,1
210904,2109,21,KHM,Leay Bour,Tram Kak,Takeo,Cambodia,17595.861,0,0,17035.235,17035.235,17035.235,0,0,0.968138757177043,0.968138757177043,0.968138757177043
180101,1801,18,KHM,Lek Muoy,Preah Sihanouk,Preah Sihanouk,Cambodia,26214.732,0,0,24642.277,24642.277,24642.277,0,0,0.940016361792293,0.940016361792293,0.940016361792293
80407,804,8,KHM,Leuk Daek,Kaoh Thum,Kandal,Cambodia,12957.762,0,0,12536.827,12536.827,12536.827,0,0,0.967514837824618,0.967514837824618,0.967514837824618
250213,2502,25,KHM,Lngieng,Tboung Khmum,Tboung Khmum,Cambodia,6578.598,0,0,6105.36,6105.36,6105.36,0,0,0.928064003910864,0.928064003910864,0.928064003910864
150503,1505,15,KHM,Lolok Sa,Pursat,Pursat,Cambodia,9628.161,0,0,8102.228,8102.228,8102.228,0,0,0.841513555911664,0.841513555911664,0.841513555911664
40505,405,4,KHM,Longveaek,Kampong Tralach,Kampong Chhnang,Cambodia,8286.998,0,0,7370.958,7370.958,7370.958,0,0,0.889460574263443,0.889460574263443,0.889460574263443
160702,1607,16,KHM,Lum Choar,Ou Ya Dav,Ratanak Kiri,Cambodia,4485.956,0,0,3438.387,3438.387,3438.387,0,0,0.766478092963908,0.766478092963908,0.766478092963908
210706,2107,21,KHM,Lumchang,Samraong,Takeo,Cambodia,7681.982,0,0,7559.021,7559.021,7559.021,0,0,0.983993583947476,0.983993583947476,0.983993583947476
80808,808,8,KHM,Lumhach,Angk Snuol,Kandal,Cambodia,14747.277,0,0,13546.966,13546.966,13546.966,0,0,0.91860795725204,0.91860795725204,0.91860795725204
210208,2102,21,KHM,Lumpong,Bati,Takeo,Cambodia,9544.046,0,0,9404.147,9404.147,9404.147,0,0,0.985341751286614,0.985341751286614,0.985341751286614
220106,2201,22,KHM,Lumtong,Anlong Veaeng,Oddar Meanchey,Cambodia,73822.711,0,0,72990.18,72990.18,72990.18,0,0,0.988722562627103,0.988722562627103,0.988722562627103
160304,1603,16,KHM,Lung Khung,Bar Kaev,Ratanak Kiri,Cambodia,4544.999,0,0,4332.38,4332.38,4332.38,0,0,0.953219131621371,0.953219131621371,0.953219131621371
30803,308,3,KHM,Lve,Kaoh Soutin,Kampong Cham,Cambodia,5250.232,0,0,4194.072,4194.072,4194.072,0,0,0.79883555621923,0.79883555621923,0.79883555621923
141203,1412,14,KHM,Lve,Sithor Kandal,Prey Veng,Cambodia,4664.018,0,0,4376.836,4376.836,4376.836,0,0,0.93842605238659,0.93842605238659,0.93842605238659
20403,204,2,KHM,Lvea,Bavel,Battambang,Cambodia,15045.299,0,0,14595.342,14595.342,14595.342,0,0,0.970093183259435,0.970093183259435,0.970093183259435
31307,313,3,KHM,Lvea,Prey Chhor,Kampong Cham,Cambodia,3614.421,0,0,3568.695,3568.695,3568.695,0,0,0.987349011086423,0.987349011086423,0.987349011086423
140907,1409,14,KHM,Lvea,Preah Sdach,Prey Veng,Cambodia,7443.99,0,0,6301.797,6301.797,6301.797,0,0,0.846561722946968,0.846561722946968,0.846561722946968
170707,1707,17,KHM,Lvea,Puok,Siemreap,Cambodia,9930.774,0,0,9930.775,9930.775,9930.775,0,0,1,1,1
171402,1714,17,KHM,Lvea Krang,Varin,Siemreap,Cambodia,0,0,0,0,0,0,0,0,0,0,0
30204,302,3,KHM,Lvea Leu,Chamkar Leu,Kampong Cham,Cambodia,5815.44,0,0,5670.301,5670.301,5670.301,0,0,0.975042473140467,0.975042473140467,0.975042473140467
80606,806,8,KHM,Lvea Sar,Lvea Aem,Kandal,Cambodia,2442.497,0,0,2390.755,2390.755,2390.755,0,0,0.978815941227359,0.978815941227359,0.978815941227359
170407,1704,17,KHM,Lveaeng Ruessei,Chi Kraeng,Siemreap,Cambodia,10423.848,0,0,10365.265,10365.265,10365.265,0,0,0.994379906537394,0.994379906537394,0.994379906537394
70709,707,7,KHM,Makprang,Tuek Chhou,Kampot,Cambodia,4138.04,0,0,4063.091,4063.091,4063.091,0,0,0.981887801954549,0.981887801954549,0.981887801954549
10902,109,1,KHM,Malai,Malai,Banteay Meanchey,Cambodia,8992.646,0,0,7859.738,7859.738,7859.738,0,0,0.874018392361937,0.874018392361937,0.874018392361937
160101,1601,16,KHM,Malik,Andoung Meas,Ratanak Kiri,Cambodia,4298.406,0,0,4088.031,4088.031,4088.031,0,0,0.951057438501621,0.951057438501621,0.951057438501621
141305,1413,14,KHM,Me Bon,Svay Antor,Prey Veng,Cambodia,5460.667,0,0,5460.668,5460.668,5460.668,0,0,1,1,1
30105,301,3,KHM,Me Pring,Batheay,Kampong Cham,Cambodia,4304.31,0,0,4248.525,4248.525,4248.525,0,0,0.987039734591607,0.987039734591607,0.987039734591607
31505,315,3,KHM,Me Sar Chrey,Stueng Trang,Kampong Cham,Cambodia,11053.636,0,0,10743.405,10743.405,10743.405,0,0,0.971934031480682,0.971934031480682,0.971934031480682
200105,2001,20,KHM,Me Sar Thngak,Chantrea,Svay Rieng,Cambodia,4886.354,0,0,4465.397,4465.397,4465.397,0,0,0.91385049057027,0.91385049057027,0.91385049057027
150104,1501,15,KHM,Me Tuek,Bakan,Pursat,Cambodia,11870.457,0,0,11870.457,11870.457,11870.457,0,0,1,1,1
20906,209,2,KHM,Mean Chey,Samlout,Battambang,Cambodia,8037.317,0,0,7817.827,7817.827,7817.827,0,0,0.972691135611548,0.972691135611548,0.972691135611548
31405,314,3,KHM,Mean Chey,Srei Santhor,Kampong Cham,Cambodia,5365.293,0,0,4921.339,4921.339,4921.339,0,0,0.917254472402532,0.917254472402532,0.917254472402532
50506,505,5,KHM,Mean Chey,Odongk,Kampong Speu,Cambodia,5130.234,0,0,5077.454,5077.454,5077.454,0,0,0.989711970253209,0.989711970253209,0.989711970253209
60605,606,6,KHM,Mean Chey,Sandan,Kampong Thom,Cambodia,3068.366,0,0,3068.366,3068.366,3068.366,0,0,1,1,1
70310,703,7,KHM,Mean Chey,Chhuk,Kampot,Cambodia,3360.019,0,0,2507.712,2507.712,2507.712,0,0,0.746338636775566,0.746338636775566,0.746338636775566
170907,1709,17,KHM,Mean Chey,Prasat Bakong,Siemreap,Cambodia,8137.167,0,0,7844.154,7844.154,7844.154,0,0,0.963990784507679,0.963990784507679,0.963990784507679
60604,606,6,KHM,Mean Rith,Sandan,Kampong Thom,Cambodia,10433.873,0,0,10433.873,10433.873,10433.873,0,0,1,1,1
70505,705,7,KHM,Mean Ritth,Dang Tong,Kampot,Cambodia,5167.29,0,0,4569.606,4569.606,4569.606,0,0,0.884333180448552,0.884333180448552,0.884333180448552
40106,401,4,KHM,Melum,Baribour,Kampong Chhnang,Cambodia,4508.245,0,0,4508.245,4508.245,4508.245,0,0,1,1,1
110102,1101,11,KHM,Memang,Kaev Seima,Mondul Kiri,Cambodia,0,0,0,0,0,0,0,0,0,0,0
250707,2507,25,KHM,Memong,Memot,Tboung Khmum,Cambodia,8041.666,0,0,7886.35,7886.35,7886.35,0,0,0.980686091663096,0.980686091663096,0.980686091663096
250708,2507,25,KHM,Memot,Memot,Tboung Khmum,Cambodia,15832.991,0,0,15596.484,15596.484,15596.484,0,0,0.985062392822683,0.985062392822683,0.985062392822683
140805,1408,14,KHM,Mesar Prachan,Pea Reang,Prey Veng,Cambodia,10725.545,0,0,9931.195,9931.195,9931.195,0,0,0.925938495433099,0.925938495433099,0.925938495433099
200306,2003,20,KHM,Meun Chey,Rumduol,Svay Rieng,Cambodia,6799.727,0,0,6404.807,6404.807,6404.807,0,0,0.941921197718673,0.941921197718673,0.941921197718673
31308,313,3,KHM,Mien,Prey Chhor,Kampong Cham,Cambodia,19143.676,0,0,14729.931,14729.931,14729.931,0,0,0.769441093758586,0.769441093758586,0.769441093758586
250305,2503,25,KHM,Mien,Ou Reang Ov,Tboung Khmum,Cambodia,6940.717,0,0,6499.922,6499.922,6499.922,0,0,0.93649143164892,0.93649143164892,0.93649143164892
120306,1203,12,KHM,Mittapheap,Prampir Meakkakra,Phnom Penh,Cambodia,16178.306,0,0,11425.029,11425.029,11425.029,0,0,0.706194393900078,0.706194393900078,0.706194393900078
10604,106,1,KHM,Mkak,Serei Saophoan,Banteay Meanchey,Cambodia,7443.834,0,0,7219.075,7219.075,7219.075,0,0,0.969806016630677,0.969806016630677,0.969806016630677
80809,808,8,KHM,Mkak,Angk Snuol,Kandal,Cambodia,12300.232,0,0,11647.523,11647.523,11647.523,0,0,0.946935228538779,0.946935228538779,0.946935228538779
130205,1302,13,KHM,Mlu Prey Muoy,Chhaeb,Preah Vihear,Cambodia,2107.67,0,0,2107.67,2107.67,2107.67,0,0,1,1,1
130206,1302,13,KHM,Mlu Prey Pir,Chhaeb,Preah Vihear,Cambodia,0,0,0,0,0,0,0,0,0,0,0
30805,308,3,KHM,Moha Khnhoung,Kaoh Soutin,Kampong Cham,Cambodia,5778.497,0,0,5676.4,5676.4,5676.4,0,0,0.982331564765024,0.982331564765024,0.982331564765024
30804,308,3,KHM,Moha Leaph,Kaoh Soutin,Kampong Cham,Cambodia,6054.035,0,0,5788.781,5788.781,5788.781,0,0,0.95618558531624,0.95618558531624,0.95618558531624
50303,503,5,KHM,Moha Ruessei,Kong Pisei,Kampong Speu,Cambodia,8498.865,0,0,7873.475,7873.475,7873.475,0,0,0.926414880104579,0.926414880104579,0.926414880104579
50606,506,5,KHM,Moha Sang,Phnum Sruoch,Kampong Speu,Cambodia,10429.01,0,0,9369.984,9369.984,9369.984,0,0,0.898453832147059,0.898453832147059,0.898453832147059
250214,2502,25,KHM,Mong Riev,Tboung Khmum,Tboung Khmum,Cambodia,9683.356,0,0,9206.75,9206.75,9206.75,0,0,0.950780906950028,0.950780906950028,0.950780906950028
50802,508,5,KHM,Monourom,Thpong,Kampong Speu,Cambodia,5363.249,0,0,5028.88,5028.88,5028.88,0,0,0.93765551440927,0.93765551440927,0.93765551440927
110501,1105,11,KHM,Monourom,Saen Monourom,Mondul Kiri,Cambodia,1525.444,0,0,999.015,999.015,999.015,0,0,0.654901130424978,0.654901130424978,0.654901130424978
120305,1203,12,KHM,Monourom,Prampir Meakkakra,Phnom Penh,Cambodia,3902.586,0,0,2161.968,2161.968,2161.968,0,0,0.553983435598857,0.553983435598857,0.553983435598857
200704,2007,20,KHM,Monourom,Svay Teab,Svay Rieng,Cambodia,1194.51,0,0,1194.51,1194.51,1194.51,0,0,1,1,1
