ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,RP5_builtup_WSF19_exp,RP10_builtup_WSF19_exp,RP20_builtup_WSF19_exp,RP50_builtup_WSF19_exp,RP75_builtup_WSF19_exp,RP100_builtup_WSF19_exp,RP200_builtup_WSF19_exp,RP250_builtup_WSF19_exp,RP500_builtup_WSF19_exp,RP1000_builtup_WSF19_exp,RP5_builtup_WSF19_imp,RP10_builtup_WSF19_imp,RP20_builtup_WSF19_imp,RP50_builtup_WSF19_imp,RP75_builtup_WSF19_imp,RP100_builtup_WSF19_imp,RP200_builtup_WSF19_imp,RP250_builtup_WSF19_imp,RP500_builtup_WSF19_imp,RP1000_builtup_WSF19_imp,RP5_EAI,RP10_EAI,RP20_EAI,RP50_EAI,RP75_EAI,RP100_EAI,RP200_EAI,RP250_EAI,RP500_EAI,RP1000_EAI,builtup_WSF19_EAI,builtup_WSF19_EAI%
250602,2506,25,KHM,Dountei,Ponhea Kraek,Tboung Khmum,Cambodia,94.466,0.007,0.116,0.122,0.243,0.243,0.367,0.459,0.459,0.592,0.848,0.0,0.007,0.01,0.018,0.022,0.028,0.041,0.044,0.058,0.081,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003
21303,213,2,KHM,Hab,Koas Krala,Battambang,Cambodia,9.064,0.035,0.046,0.268,0.345,0.427,0.525,0.567,0.567,1.009,1.37,0.004,0.005,0.017,0.032,0.04,0.047,0.058,0.061,0.084,0.113,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.045
100103,1001,10,KHM,Han Chey,Chhloung,Kratie,Cambodia,86.373,25.482,32.801,40.112,45.855,49.33,49.85,53.689,56.186,65.796,69.82,13.358,15.897,18.578,22.662,24.53,25.784,28.864,29.97,33.82,38.221,2.672,1.59,0.929,0.68,0.164,0.086,0.144,0.03,0.068,0.038,6.4,7.409
30602,306,3,KHM,Hanchey,Kampong Siem,Kampong Cham,Cambodia,56.266,1.378,1.982,4.121,6.292,7.891,10.272,12.567,12.646,16.67,20.148,0.352,0.871,1.532,2.395,3.052,3.81,5.636,6.122,7.749,9.828,0.07,0.087,0.077,0.072,0.02,0.013,0.028,0.006,0.015,0.01,0.399,0.708
50401,504,5,KHM,Haong Samnam,Aoral,Kampong Speu,Cambodia,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160903,1609,16,KHM,Hat Pak,Veun Sai,Ratanak Kiri,Cambodia,6.368,4.196,5.341,6.008,6.014,6.064,6.108,6.182,6.182,6.182,6.182,2.348,3.377,4.198,4.905,5.126,5.254,5.498,5.563,5.717,5.825,0.47,0.338,0.21,0.147,0.034,0.018,0.027,0.006,0.011,0.006,1.266,19.888
80502,805,8,KHM,K'am Samnar,Leuk Daek,Kandal,Cambodia,40.169,0.0,0.0,9.195,27.392,30.965,31.285,32.982,33.358,34.418,36.282,0.0,0.0,1.718,7.25,9.297,10.596,13.42,14.262,16.598,18.744,0.0,0.0,0.086,0.217,0.062,0.035,0.067,0.014,0.033,0.019,0.534,1.329
160904,1609,16,KHM,Ka Choun,Veun Sai,Ratanak Kiri,Cambodia,2.882,0.278,0.416,1.034,1.556,1.875,1.991,2.088,2.163,2.165,2.66,0.148,0.227,0.421,0.795,1.032,1.215,1.598,1.688,1.893,2.107,0.03,0.023,0.021,0.024,0.007,0.004,0.008,0.002,0.004,0.002,0.124,4.294
160502,1605,16,KHM,Ka Laeng,Lumphat,Ratanak Kiri,Cambodia,8.704,0.322,0.785,0.879,1.244,1.272,1.43,2.271,2.271,2.56,2.639,0.051,0.217,0.422,0.631,0.71,0.791,1.142,1.236,1.523,1.763,0.01,0.022,0.021,0.019,0.005,0.003,0.006,0.001,0.003,0.002,0.091,1.045
160201,1602,16,KHM,Kachanh,Ban Lung,Ratanak Kiri,Cambodia,69.626,0.641,0.641,0.641,0.641,0.678,0.678,0.678,0.678,0.687,0.687,0.327,0.363,0.391,0.421,0.452,0.46,0.478,0.483,0.498,0.511,0.065,0.036,0.02,0.013,0.003,0.002,0.002,0.0,0.001,0.001,0.143,0.205
230201,2302,23,KHM,Kaeb,Kaeb,Kep,Cambodia,51.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180304,1803,18,KHM,Kaev Phos,Stueng Hav,Preah Sihanouk,Cambodia,40.475,0.001,0.001,0.07,0.072,0.072,0.072,0.072,0.072,0.072,0.699,0.0,0.0,0.006,0.01,0.011,0.012,0.015,0.015,0.017,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002
170704,1707,17,KHM,Kaev Poar,Puok,Siemreap,Cambodia,33.943,0.167,0.3,0.314,0.703,2.257,3.341,5.544,5.544,6.418,6.429,0.009,0.03,0.048,0.074,0.13,0.173,0.285,0.305,0.394,0.463,0.002,0.003,0.002,0.002,0.001,0.001,0.001,0.0,0.001,0.0,0.014,0.041
50702,507,5,KHM,Kahaeng,Samraong Tong,Kampong Speu,Cambodia,110.831,7.986,14.248,17.499,23.932,27.379,29.407,33.611,34.652,36.839,40.127,1.445,3.561,5.599,8.127,9.329,10.167,12.279,13.013,15.406,18.129,0.289,0.356,0.28,0.244,0.062,0.034,0.061,0.013,0.031,0.018,1.388,1.253
50113,501,5,KHM,Kak,Basedth,Kampong Speu,Cambodia,50.605,1.019,1.833,1.978,1.986,2.092,2.104,2.104,2.362,2.409,3.207,0.043,0.137,0.175,0.212,0.229,0.24,0.265,0.279,0.308,0.357,0.009,0.014,0.009,0.006,0.002,0.001,0.001,0.0,0.001,0.0,0.042,0.083
160301,1603,16,KHM,Kak,Bar Kaev,Ratanak Kiri,Cambodia,18.004,0.0,0.107,0.112,0.214,0.214,0.214,0.538,0.538,1.206,1.206,0.0,0.028,0.042,0.06,0.069,0.082,0.178,0.183,0.27,0.296,0.0,0.003,0.002,0.002,0.0,0.0,0.001,0.0,0.001,0.0,0.009,0.052
250603,2506,25,KHM,Kak,Ponhea Kraek,Tboung Khmum,Cambodia,115.048,0.036,0.361,0.556,1.51,2.36,3.136,9.196,9.981,11.334,13.108,0.001,0.021,0.037,0.098,0.152,0.198,0.577,0.712,1.072,1.485,0.0,0.002,0.002,0.003,0.001,0.001,0.003,0.001,0.002,0.001,0.016,0.014
120908,1209,12,KHM,Kakab Ti 1,Pur SenChey,Phnom Penh,Cambodia,318.364,0.0,0.0,0.0,6.016,159.674,184.438,212.84,221.339,230.649,239.231,0.0,0.0,0.0,0.198,17.429,30.891,57.938,66.81,90.859,110.806,0.0,0.0,0.0,0.006,0.116,0.103,0.29,0.067,0.182,0.111,0.874,0.275
20607,206,2,KHM,Kakaoh,Moung Ruessei,Battambang,Cambodia,119.109,0.0,0.012,0.052,2.035,6.753,11.117,22.615,27.764,40.935,49.893,0.0,0.0,0.003,0.144,0.537,1.057,2.608,3.194,5.255,7.522,0.0,0.0,0.0,0.004,0.004,0.004,0.013,0.003,0.011,0.008,0.046,0.039
60704,607,6,KHM,Kakaoh,Santuk,Kampong Thom,Cambodia,112.362,0.725,1.167,3.673,4.626,4.661,4.677,4.688,4.694,5.46,5.467,0.036,0.077,0.556,1.221,1.421,1.558,1.85,1.938,2.264,2.543,0.007,0.008,0.028,0.037,0.009,0.005,0.009,0.002,0.005,0.003,0.112,0.1
160604,1606,16,KHM,Kalai,Ou Chum,Ratanak Kiri,Cambodia,3.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121401,1214,12,KHM,Kamboul,Kamboul,Phnom Penh,Cambodia,255.312,0.0,0.0,0.0,0.035,0.163,0.163,0.372,0.389,0.894,1.187,0.0,0.0,0.0,0.002,0.016,0.023,0.063,0.071,0.114,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
210403,2104,21,KHM,Kamnab,Kiri Vong,Takeo,Cambodia,20.882,0.0,0.0,0.0,0.0,0.0,0.0,4.199,13.827,20.882,20.882,0.0,0.0,0.0,0.0,0.0,0.0,0.404,1.956,7.771,9.555,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.016,0.01,0.029,0.139
210404,2104,21,KHM,Kampeaeng,Kiri Vong,Takeo,Cambodia,43.82,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.363,0.628,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.015,0.036,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210605,2106,21,KHM,Kampeaeng,Prey Kabbas,Takeo,Cambodia,61.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180301,1803,18,KHM,Kampenh,Stueng Hav,Preah Sihanouk,Cambodia,41.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190101,1901,19,KHM,Kamphun,Sesan,Stung Treng,Cambodia,34.804,17.903,19.257,19.257,19.257,19.257,19.257,19.257,19.257,19.257,19.257,9.022,13.099,15.199,16.648,17.063,17.31,17.792,17.931,18.328,18.643,1.804,1.31,0.76,0.499,0.114,0.058,0.089,0.018,0.037,0.019,4.707,13.525
250706,2507,25,KHM,Kampoan,Memot,Tboung Khmum,Cambodia,36.788,0.0,0.0,0.0,0.012,0.012,0.038,0.038,0.05,0.05,0.092,0.0,0.0,0.0,0.0,0.002,0.004,0.008,0.014,0.016,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200305,2003,20,KHM,Kampong Ampil,Rumduol,Svay Rieng,Cambodia,22.049,0.0,0.0,0.0,0.028,0.04,0.095,0.095,0.095,0.17,0.182,0.0,0.0,0.0,0.002,0.003,0.007,0.014,0.015,0.024,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
70803,708,7,KHM,Kampong Bay,Kampot,Kampot,Cambodia,90.007,0.0,1.647,55.633,71.507,76.275,79.649,79.672,79.672,79.672,79.672,0.0,0.062,4.7,16.647,26.133,33.049,47.141,50.499,58.182,62.923,0.0,0.006,0.235,0.499,0.174,0.11,0.236,0.05,0.116,0.063,1.49,1.656
200303,2003,20,KHM,Kampong Chak,Rumduol,Svay Rieng,Cambodia,53.069,7.8,9.232,11.756,12.867,14.829,15.13,16.233,16.623,18.318,19.788,0.94,1.389,1.768,2.257,2.498,2.643,2.977,3.079,3.4,3.719,0.188,0.139,0.088,0.068,0.017,0.009,0.015,0.003,0.007,0.004,0.537,1.012
30502,305,3,KHM,Kampong Cham,Kampong Cham,Kampong Cham,Cambodia,105.289,9.216,15.329,32.065,50.487,58.072,65.071,73.526,73.526,74.932,77.43,4.291,7.541,13.264,21.167,25.305,29.994,39.742,42.135,48.211,53.411,0.858,0.754,0.663,0.635,0.169,0.1,0.199,0.042,0.096,0.053,3.57,3.39
100402,1004,10,KHM,Kampong Cham,Sambour,Kratie,Cambodia,42.844,16.98,22.073,24.709,27.822,29.524,30.242,32.257,32.658,33.439,34.327,9.313,12.859,16.132,19.833,21.301,22.283,24.529,25.214,27.111,28.722,1.863,1.286,0.807,0.595,0.142,0.074,0.123,0.025,0.054,0.029,4.997,11.664
80303,803,8,KHM,Kampong Chamlang,Khsach Kandal,Kandal,Cambodia,48.422,0.0,0.0,0.0,0.0,0.0,0.0,0.769,1.23,2.511,4.584,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.268,0.499,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.003,0.006
200504,2005,20,KHM,Kampong Chamlang,Svay Chrum,Svay Rieng,Cambodia,68.357,0.0,0.0,0.0,0.852,0.867,0.879,1.152,1.898,10.324,16.308,0.0,0.0,0.0,0.208,0.259,0.288,0.356,0.484,1.956,3.468,0.0,0.0,0.0,0.006,0.002,0.001,0.002,0.0,0.004,0.003,0.019,0.027
60804,608,6,KHM,Kampong Chen Cheung,Stoung,Kampong Thom,Cambodia,72.991,15.442,23.308,28.295,52.034,55.337,55.951,57.572,58.605,62.398,64.95,2.013,4.332,6.101,9.49,10.856,11.743,13.774,14.423,16.432,18.353,0.403,0.433,0.305,0.285,0.072,0.039,0.069,0.014,0.033,0.018,1.671,2.29
60805,608,6,KHM,Kampong Chen Tboung,Stoung,Kampong Thom,Cambodia,111.992,2.515,4.735,8.206,19.137,22.728,24.127,32.118,33.357,39.081,42.652,0.157,0.41,0.723,1.67,2.112,2.385,3.153,3.38,4.162,4.929,0.031,0.041,0.036,0.05,0.014,0.008,0.016,0.003,0.008,0.005,0.213,0.19
40302,403,4,KHM,Kampong Chhnang,Kampong Chhnang,Kampong Chhnang,Cambodia,236.052,0.0,0.028,1.699,5.84,6.417,8.102,10.672,11.188,12.85,15.251,0.0,0.003,0.377,1.616,2.141,2.557,3.663,3.995,5.011,6.222,0.0,0.0,0.019,0.048,0.014,0.009,0.018,0.004,0.01,0.006,0.129,0.055
100104,1001,10,KHM,Kampong Damrei,Chhloung,Kratie,Cambodia,32.607,0.105,0.214,0.332,0.41,0.673,0.802,0.822,0.822,1.489,2.364,0.061,0.096,0.163,0.242,0.304,0.356,0.456,0.484,0.637,1.091,0.012,0.01,0.008,0.007,0.002,0.001,0.002,0.0,0.001,0.001,0.046,0.14
40403,404,4,KHM,Kampong Hau,Kampong Leaeng,Kampong Chhnang,Cambodia,32.771,0.0,5.614,9.594,11.356,11.382,11.382,12.326,12.326,12.686,13.109,0.0,1.581,5.354,7.04,7.535,7.815,8.425,8.593,9.069,9.912,0.0,0.158,0.268,0.211,0.05,0.026,0.042,0.009,0.018,0.01,0.792,2.417
70801,708,7,KHM,Kampong Kandal,Kampot,Kampot,Cambodia,112.577,0.0,0.0,5.301,57.114,69.408,75.403,94.731,102.154,104.818,105.147,0.0,0.0,0.174,11.411,21.817,29.447,47.301,52.806,66.212,74.759,0.0,0.0,0.009,0.342,0.145,0.098,0.237,0.053,0.132,0.075,1.091,0.969
170403,1704,17,KHM,Kampong Kdei,Chi Kraeng,Siemreap,Cambodia,91.28,0.434,2.896,5.662,7.403,8.619,9.578,12.725,13.444,15.252,17.778,0.015,0.187,0.508,0.917,1.108,1.263,1.686,1.827,2.27,2.745,0.003,0.019,0.025,0.028,0.007,0.004,0.008,0.002,0.005,0.003,0.104,0.114
171104,1711,17,KHM,Kampong Khleang,Soutr Nikom,Siemreap,Cambodia,0.538,0.0,0.116,0.116,0.139,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.007,0.038,0.082,0.106,0.121,0.153,0.164,0.201,0.24,0.0,0.001,0.002,0.002,0.001,0.0,0.001,0.0,0.0,0.0,0.008,1.437
80403,804,8,KHM,Kampong Kong,Kaoh Thum,Kandal,Cambodia,72.586,0.0,0.0,0.0,0.0,0.163,3.597,6.563,7.187,12.681,15.858,0.0,0.0,0.0,0.0,0.07,0.247,1.396,1.652,2.646,3.864,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.002,0.005,0.004,0.019,0.026
100303,1003,10,KHM,Kampong Kor,Prek Prasab,Kratie,Cambodia,31.722,22.954,24.011,24.48,26.353,26.489,26.582,27.217,27.573,28.339,28.741,16.235,17.545,18.607,20.108,20.652,21.006,21.819,22.083,22.916,23.704,3.247,1.755,0.93,0.603,0.138,0.07,0.109,0.022,0.046,0.024,6.944,21.889
60203,602,6,KHM,Kampong Kou,Kampong Svay,Kampong Thom,Cambodia,36.927,0.0,0.0,0.0,10.377,18.861,22.825,30.699,31.745,32.526,34.323,0.0,0.0,0.0,0.564,1.115,1.529,2.777,3.1,3.924,4.8,0.0,0.0,0.0,0.017,0.007,0.005,0.014,0.003,0.008,0.005,0.059,0.16
60306,603,6,KHM,Kampong Krabau,Stueng Saen,Kampong Thom,Cambodia,59.687,0.0,1.855,43.439,44.809,44.991,45.338,45.619,45.619,45.619,45.996,0.0,0.196,10.892,13.754,14.699,15.389,17.058,17.585,19.194,20.77,0.0,0.02,0.545,0.413,0.098,0.051,0.085,0.018,0.038,0.021,1.288,2.158
70703,707,7,KHM,Kampong Kraeng,Tuek Chhou,Kampot,Cambodia,42.293,5.022,9.474,15.792,20.254,25.267,28.09,34.744,35.79,36.688,37.385,0.96,1.75,3.009,5.93,8.133,9.966,15.02,16.596,20.968,24.415,0.192,0.175,0.15,0.178,0.054,0.033,0.075,0.017,0.042,0.024,0.941,2.225
210304,2103,21,KHM,Kampong Krasang,Borei Cholsar,Takeo,Cambodia,9.355,0.0,0.391,0.754,4.669,7.32,8.586,8.707,8.877,9.024,9.059,0.0,0.022,0.054,0.386,0.824,1.581,3.873,4.401,5.626,6.146,0.0,0.002,0.003,0.012,0.005,0.005,0.019,0.004,0.011,0.006,0.068,0.731
141003,1410,14,KHM,Kampong Leav,Prey Veng,Prey Veng,Cambodia,175.628,0.0,0.0,0.0,0.486,10.835,38.144,83.038,92.551,113.035,138.591,0.0,0.0,0.0,0.153,1.155,4.129,16.211,20.752,35.093,51.975,0.0,0.0,0.0,0.005,0.008,0.014,0.081,0.021,0.07,0.052,0.25,0.142
20902,209,2,KHM,Kampong Lpov,Samlout,Battambang,Cambodia,37.954,0.244,0.432,0.467,0.69,0.702,0.714,0.893,0.905,1.104,1.318,0.061,0.103,0.154,0.249,0.297,0.327,0.406,0.433,0.538,0.65,0.012,0.01,0.008,0.007,0.002,0.001,0.002,0.0,0.001,0.001,0.045,0.118
80903,809,8,KHM,Kampong Luong,Ponhea Lueu,Kandal,Cambodia,58.423,11.387,11.907,12.295,48.813,51.946,53.095,53.793,54.07,54.867,56.166,1.481,1.652,1.883,17.742,26.358,30.458,35.818,36.981,39.59,41.942,0.296,0.165,0.094,0.532,0.176,0.102,0.179,0.037,0.079,0.042,1.702,2.914
150305,1503,15,KHM,Kampong Luong,Krakor,Pursat,Cambodia,4.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80904,809,8,KHM,Kampong Os,Ponhea Lueu,Kandal,Cambodia,46.131,0.827,0.827,25.33,44.425,45.501,45.501,45.501,45.501,45.501,45.501,0.078,0.079,5.147,22.996,28.01,30.788,34.646,35.452,37.053,38.297,0.016,0.008,0.257,0.69,0.187,0.103,0.173,0.035,0.074,0.038,1.581,3.428
40203,402,4,KHM,Kampong Ous,Chol Kiri,Kampong Chhnang,Cambodia,5.771,0.081,0.093,0.198,0.592,1.362,2.741,4.964,5.557,5.74,5.74,0.009,0.011,0.028,0.192,0.453,0.739,1.824,2.7,3.674,4.286,0.002,0.001,0.001,0.006,0.003,0.002,0.009,0.003,0.007,0.004,0.039,0.676
170904,1709,17,KHM,Kampong Phluk,Prasat Bakong,Siemreap,Cambodia,19.794,0.035,0.621,1.053,2.684,3.635,3.796,5.204,5.204,6.455,8.9,0.003,0.036,0.07,0.185,0.248,0.279,0.404,0.428,0.634,1.102,0.001,0.004,0.004,0.006,0.002,0.001,0.002,0.0,0.001,0.001,0.021,0.104
80501,805,8,KHM,Kampong Phnum,Leuk Daek,Kandal,Cambodia,77.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140801,1408,14,KHM,Kampong Popil,Pea Reang,Prey Veng,Cambodia,105.137,0.0,0.0,0.0,0.0,0.0,0.109,29.018,34.523,45.515,54.922,0.0,0.0,0.0,0.0,0.0,0.011,4.502,5.668,9.095,12.775,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.006,0.018,0.013,0.059,0.056
150306,1503,15,KHM,Kampong Pou,Krakor,Pursat,Cambodia,23.137,0.046,0.046,0.093,0.43,0.748,0.901,1.215,1.389,1.815,2.098,0.002,0.004,0.007,0.057,0.11,0.139,0.204,0.226,0.288,0.347,0.0,0.0,0.0,0.002,0.001,0.0,0.001,0.0,0.001,0.0,0.006,0.028
130801,1308,13,KHM,Kampong Pranak,Preah Vihear,Preah Vihear,Cambodia,229.229,0.929,3.161,6.529,10.841,14.905,17.186,24.566,27.766,39.242,56.325,0.18,0.719,1.774,3.836,5.237,6.421,10.159,11.54,17.342,25.167,0.036,0.072,0.089,0.115,0.035,0.021,0.051,0.012,0.035,0.025,0.49,0.214
140803,1408,14,KHM,Kampong Prang,Pea Reang,Prey Veng,Cambodia,50.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140602,1406,14,KHM,Kampong Prasat,Peam Chor,Prey Veng,Cambodia,23.105,0.0,0.0,0.18,11.63,17.233,18.929,20.43,20.902,21.615,21.821,0.0,0.0,0.078,3.842,5.727,7.003,9.379,9.991,11.54,12.743,0.0,0.0,0.004,0.115,0.038,0.023,0.047,0.01,0.023,0.013,0.273,1.183
20805,208,2,KHM,Kampong Preah,Sangkae,Battambang,Cambodia,73.309,3.666,3.934,5.229,6.891,10.507,12.266,20.092,22.842,36.611,46.415,0.224,0.253,0.329,0.468,0.637,0.752,1.213,1.423,2.422,3.911,0.045,0.025,0.016,0.014,0.004,0.003,0.006,0.001,0.005,0.004,0.124,0.169
40105,401,4,KHM,Kampong Preah Kokir,Baribour,Kampong Chhnang,Cambodia,0.186,0.0,0.01,0.01,0.148,0.151,0.151,0.163,0.186,0.186,0.186,0.0,0.0,0.001,0.015,0.061,0.067,0.081,0.094,0.106,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.067
20806,208,2,KHM,Kampong Prieng,Sangkae,Battambang,Cambodia,102.005,6.615,12.629,13.053,35.865,46.361,53.809,63.179,66.932,75.159,84.391,0.813,1.508,1.785,5.111,7.434,9.091,13.169,14.543,18.173,22.038,0.163,0.151,0.089,0.153,0.05,0.03,0.066,0.015,0.036,0.022,0.775,0.759
30801,308,3,KHM,Kampong Reab,Kaoh Soutin,Kampong Cham,Cambodia,23.725,0.483,1.745,3.265,4.129,4.623,4.916,5.669,5.669,6.237,7.173,0.234,0.475,0.78,1.139,1.321,1.531,2.071,2.228,2.734,3.27,0.047,0.048,0.039,0.034,0.009,0.005,0.01,0.002,0.005,0.003,0.203,0.855
210606,2106,21,KHM,Kampong Reab,Prey Kabbas,Takeo,Cambodia,35.464,0.0,0.0,0.072,1.692,2.869,4.349,5.828,6.532,25.196,28.441,0.0,0.0,0.008,0.245,0.435,0.645,1.128,1.283,6.391,11.687,0.0,0.0,0.0,0.007,0.003,0.002,0.006,0.001,0.013,0.012,0.044,0.125
60303,603,6,KHM,Kampong Roteh,Stueng Saen,Kampong Thom,Cambodia,47.836,0.0,0.0,28.198,32.917,34.256,34.937,36.413,36.413,37.273,38.134,0.0,0.0,3.699,7.747,9.039,9.91,11.913,12.506,14.281,15.926,0.0,0.0,0.185,0.232,0.06,0.033,0.06,0.013,0.029,0.016,0.627,1.311
141109,1411,14,KHM,Kampong Ruessei,Pur Rieng,Prey Veng,Cambodia,71.791,0.0,0.0,0.0,0.592,1.157,1.994,2.549,2.607,5.289,8.192,0.0,0.0,0.0,0.073,0.256,0.41,0.821,0.938,1.527,2.551,0.0,0.0,0.0,0.002,0.002,0.001,0.004,0.001,0.003,0.003,0.016,0.022
81106,811,8,KHM,Kampong Samnanh,Ta Khmau,Kandal,Cambodia,141.328,0.0,0.0,0.0,0.0,0.0,0.0,82.416,87.487,103.27,112.705,0.0,0.0,0.0,0.0,0.0,0.0,29.962,34.767,44.478,51.897,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.035,0.089,0.052,0.325,0.23
70704,707,7,KHM,Kampong Samraong,Tuek Chhou,Kampot,Cambodia,16.351,0.189,0.251,0.497,0.845,0.974,1.08,4.416,5.008,7.524,14.351,0.02,0.041,0.068,0.129,0.166,0.207,0.786,1.093,2.21,4.246,0.004,0.004,0.003,0.004,0.001,0.001,0.004,0.001,0.004,0.004,0.031,0.189
180402,1804,18,KHM,Kampong Seila,Kampong Seila,Preah Sihanouk,Cambodia,45.494,2.89,4.928,7.747,11.113,12.271,12.513,14.22,14.683,16.257,17.268,0.178,0.339,0.686,1.342,1.597,1.754,2.192,2.335,2.841,3.409,0.036,0.034,0.034,0.04,0.011,0.006,0.011,0.002,0.006,0.003,0.183,0.402
140905,1409,14,KHM,Kampong Soeng,Preah Sdach,Prey Veng,Cambodia,88.112,0.0,0.0,0.035,2.322,11.535,15.679,25.153,29.187,33.076,36.859,0.0,0.0,0.009,0.372,2.189,3.383,6.553,7.479,10.86,14.691,0.0,0.0,0.0,0.011,0.015,0.011,0.033,0.007,0.022,0.015,0.114,0.13
130207,1302,13,KHM,Kampong Sralau Muoy,Chhaeb,Preah Vihear,Cambodia,27.752,4.22,7.896,10.521,18.033,20.263,20.931,21.347,21.645,24.144,24.642,1.326,2.916,4.577,7.523,9.018,10.081,12.476,13.185,15.723,17.6,0.265,0.292,0.229,0.226,0.06,0.034,0.062,0.013,0.031,0.018,1.23,4.431
130208,1302,13,KHM,Kampong Sralau Pir,Chhaeb,Preah Vihear,Cambodia,12.341,3.381,5.885,6.481,7.685,7.902,7.941,8.347,8.46,8.682,8.903,0.863,2.071,3.05,4.216,4.685,4.975,5.635,5.808,6.286,6.725,0.173,0.207,0.152,0.126,0.031,0.017,0.028,0.006,0.013,0.007,0.76,6.156
10602,106,1,KHM,Kampong Svay,Serei Saophoan,Banteay Meanchey,Cambodia,323.309,0.0,5.482,7.829,10.453,11.464,12.262,16.48,17.795,23.799,30.386,0.0,0.886,1.535,2.498,3.056,3.457,4.585,5.009,6.504,8.153,0.0,0.089,0.077,0.075,0.02,0.012,0.023,0.005,0.013,0.008,0.321,0.099
60204,602,6,KHM,Kampong Svay,Kampong Svay,Kampong Thom,Cambodia,99.259,0.0,19.535,27.13,36.072,39.399,43.446,49.349,50.625,56.449,63.331,0.0,3.516,7.032,11.251,13.122,14.603,18.258,19.468,23.369,27.503,0.0,0.352,0.352,0.338,0.087,0.049,0.091,0.019,0.047,0.028,1.362,1.372
80204,802,8,KHM,Kampong Svay,Kien Svay,Kandal,Cambodia,122.84,0.0,0.0,0.0,0.047,0.047,0.185,0.744,0.767,1.813,2.702,0.0,0.0,0.0,0.004,0.006,0.014,0.06,0.068,0.126,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
