ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_C4,RP5_pop_WPOP20_C3,RP5_pop_WPOP20_C2,RP5_pop_WPOP20_C1,RP5_pop_WPOP20_C0,RP5_pop_WPOP20_C4_EAE,RP5_pop_WPOP20_C3_EAE,RP5_pop_WPOP20_C2_EAE,RP5_pop_WPOP20_C1_EAE,RP5_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
120406,1204,12,KHM,Tuek L'ak Ti Bei,Tuol Kouk,Phnom Penh,Cambodia,34051.547,26031.315,26031.315,26031.315,26031.315,26031.315,5206.263,5206.263,5206.263,5206.263,5206.263,26031.315,26031.315,26031.315,26031.315,26031.315,3904.697,3904.697,3904.697,3904.697,3904.697,26031.315,26031.315,26031.315,26031.315,26031.315,1041.253,1041.253,1041.253,1041.253,1041.253,10152.213,10152.213,10152.213,10152.213,10152.213,29.814,29.814,29.814,29.814,29.814
120404,1204,12,KHM,Tuek L'ak Ti Muoy,Tuol Kouk,Phnom Penh,Cambodia,16800.029,13134.837,13134.837,13134.837,13134.837,13134.837,2626.967,2626.967,2626.967,2626.967,2626.967,13134.837,13134.837,13134.837,13134.837,13134.837,1970.226,1970.226,1970.226,1970.226,1970.226,13134.837,13134.837,13134.837,13134.837,13134.837,525.393,525.393,525.393,525.393,525.393,5122.586,5122.586,5122.586,5122.586,5122.586,30.492,30.492,30.492,30.492,30.492
120405,1204,12,KHM,Tuek L'ak Ti Pir,Tuol Kouk,Phnom Penh,Cambodia,8701.831,5065.319,5065.319,5065.319,5065.319,5065.319,1013.064,1013.064,1013.064,1013.064,1013.064,5065.319,5065.319,5065.319,5065.319,5065.319,759.798,759.798,759.798,759.798,759.798,5065.319,5065.319,5065.319,5065.319,5065.319,202.613,202.613,202.613,202.613,202.613,1975.474,1975.474,1975.474,1975.474,1975.474,22.702,22.702,22.702,22.702,22.702
10608,106,1,KHM,Tuek Thla,Serei Saophoan,Banteay Meanchey,Cambodia,11569.077,11265.355,11265.355,11265.355,11265.355,11265.355,2253.071,2253.071,2253.071,2253.071,2253.071,11265.355,11265.355,11265.355,11265.355,11265.355,1689.803,1689.803,1689.803,1689.803,1689.803,11265.355,11265.355,11265.355,11265.355,11265.355,450.614,450.614,450.614,450.614,450.614,4393.488,4393.488,4393.488,4393.488,4393.488,37.976,37.976,37.976,37.976,37.976
120802,1208,12,KHM,Tuek Thla,Saensokh,Phnom Penh,Cambodia,35975.812,32777.694,32777.694,32777.694,32777.694,32777.694,6555.539,6555.539,6555.539,6555.539,6555.539,32777.694,32777.694,32777.694,32777.694,32777.694,4916.654,4916.654,4916.654,4916.654,4916.654,32777.694,32777.694,32777.694,32777.694,32777.694,1311.108,1311.108,1311.108,1311.108,1311.108,12783.3,12783.3,12783.3,12783.3,12783.3,35.533,35.533,35.533,35.533,35.533
141311,1413,14,KHM,Tuek Thla,Svay Antor,Prey Veng,Cambodia,7393.764,7061.172,7061.172,7061.172,7061.172,7061.172,1412.234,1412.234,1412.234,1412.234,1412.234,7061.172,7061.172,7061.172,7061.172,7061.172,1059.176,1059.176,1059.176,1059.176,1059.176,7061.172,7061.172,7061.172,7061.172,7061.172,282.447,282.447,282.447,282.447,282.447,2753.857,2753.857,2753.857,2753.857,2753.857,37.246,37.246,37.246,37.246,37.246
180212,1802,18,KHM,Tuek Thla,Prey Nob,Preah Sihanouk,Cambodia,4293.286,0.0,3933.523,4117.156,4117.156,4117.156,0.0,786.705,823.431,823.431,823.431,0.0,4117.156,4117.156,4117.156,4117.156,0.0,617.573,617.573,617.573,617.573,0.0,4117.156,4117.156,4117.156,4117.156,0.0,164.686,164.686,164.686,164.686,0.0,1568.964,1605.691,1605.691,1605.691,0.0,36.545,37.4,37.4,37.4
81016,810,8,KHM,Tuek Vil,S'ang,Kandal,Cambodia,9457.104,8963.451,8963.451,8963.451,8963.451,8963.451,1792.69,1792.69,1792.69,1792.69,1792.69,8963.451,8963.451,8963.451,8963.451,8963.451,1344.518,1344.518,1344.518,1344.518,1344.518,8963.451,8963.451,8963.451,8963.451,8963.451,358.538,358.538,358.538,358.538,358.538,3495.746,3495.746,3495.746,3495.746,3495.746,36.964,36.964,36.964,36.964,36.964
171013,1710,17,KHM,Tuek Vil,Siem Reap,Siemreap,Cambodia,14960.514,13714.678,13714.678,13714.678,13714.678,13714.678,2742.936,2742.936,2742.936,2742.936,2742.936,13714.678,13714.678,13714.678,13714.678,13714.678,2057.202,2057.202,2057.202,2057.202,2057.202,13714.678,13714.678,13714.678,13714.678,13714.678,548.587,548.587,548.587,548.587,548.587,5348.724,5348.724,5348.724,5348.724,5348.724,35.752,35.752,35.752,35.752,35.752
70212,702,7,KHM,Tuk Meas Khang Kaeut,Banteay Meas,Kampot,Cambodia,4286.643,4286.643,4286.643,4286.643,4286.643,4286.643,857.329,857.329,857.329,857.329,857.329,4286.643,4286.643,4286.643,4286.643,4286.643,642.996,642.996,642.996,642.996,642.996,4286.643,4286.643,4286.643,4286.643,4286.643,171.466,171.466,171.466,171.466,171.466,1671.791,1671.791,1671.791,1671.791,1671.791,39.0,39.0,39.0,39.0,39.0
70213,702,7,KHM,Tuk Meas Khang Lech,Banteay Meas,Kampot,Cambodia,14358.837,13608.493,13608.493,13608.493,13608.493,13608.493,2721.699,2721.699,2721.699,2721.699,2721.699,13608.493,13608.493,13608.493,13608.493,13608.493,2041.274,2041.274,2041.274,2041.274,2041.274,13608.493,13608.493,13608.493,13608.493,13608.493,544.34,544.34,544.34,544.34,544.34,5307.312,5307.312,5307.312,5307.312,5307.312,36.962,36.962,36.962,36.962,36.962
60609,606,6,KHM,Tum Ring,Sandan,Kampong Thom,Cambodia,15083.812,15083.813,15083.813,15083.813,15083.813,15083.813,3016.763,3016.763,3016.763,3016.763,3016.763,15083.813,15083.813,15083.813,15083.813,15083.813,2262.572,2262.572,2262.572,2262.572,2262.572,15083.813,15083.813,15083.813,15083.813,15083.813,603.353,603.353,603.353,603.353,603.353,5882.687,5882.687,5882.687,5882.687,5882.687,39.0,39.0,39.0,39.0,39.0
30112,301,3,KHM,Tumnob,Batheay,Kampong Cham,Cambodia,7161.593,7161.593,7161.593,7161.593,7161.593,7161.593,1432.319,1432.319,1432.319,1432.319,1432.319,7161.593,7161.593,7161.593,7161.593,7161.593,1074.239,1074.239,1074.239,1074.239,1074.239,7161.593,7161.593,7161.593,7161.593,7161.593,286.464,286.464,286.464,286.464,286.464,2793.021,2793.021,2793.021,2793.021,2793.021,39.0,39.0,39.0,39.0,39.0
220505,2205,22,KHM,Tumnob Dach,Trapeang Prasat,Oddar Meanchey,Cambodia,45024.984,37122.609,37122.609,37122.609,37122.609,37122.609,7424.522,7424.522,7424.522,7424.522,7424.522,37122.609,37122.609,37122.609,37122.609,37122.609,5568.391,5568.391,5568.391,5568.391,5568.391,37122.609,37122.609,37122.609,37122.609,37122.609,1484.904,1484.904,1484.904,1484.904,1484.904,14477.818,14477.818,14477.818,14477.818,14477.818,32.155,32.155,32.155,32.155,32.155
180303,1803,18,KHM,Tumnob Rolok,Stueng Hav,Preah Sihanouk,Cambodia,5855.318,0.0,5623.336,5623.336,5623.336,5623.336,0.0,1124.667,1124.667,1124.667,1124.667,5623.336,5623.336,5623.336,5623.336,5623.336,843.5,843.5,843.5,843.5,843.5,5623.336,5623.336,5623.336,5623.336,5623.336,224.933,224.933,224.933,224.933,224.933,1068.434,2193.101,2193.101,2193.101,2193.101,18.247,37.455,37.455,37.455,37.455
80913,809,8,KHM,Tumnob Thum,Ponhea Lueu,Kandal,Cambodia,9634.802,8570.482,8570.482,8570.482,8570.482,8570.482,1714.096,1714.096,1714.096,1714.096,1714.096,8570.482,8570.482,8570.482,8570.482,8570.482,1285.572,1285.572,1285.572,1285.572,1285.572,8570.482,8570.482,8570.482,8570.482,8570.482,342.819,342.819,342.819,342.819,342.819,3342.488,3342.488,3342.488,3342.488,3342.488,34.692,34.692,34.692,34.692,34.692
121305,1213,12,KHM,Tumnob Tuek,Boeng Keng Kang,Phnom Penh,Cambodia,37104.406,27612.875,27612.875,27612.875,27612.875,27612.875,5522.575,5522.575,5522.575,5522.575,5522.575,27612.875,27612.875,27612.875,27612.875,27612.875,4141.931,4141.931,4141.931,4141.931,4141.931,27612.875,27612.875,27612.875,27612.875,27612.875,1104.515,1104.515,1104.515,1104.515,1104.515,10769.021,10769.021,10769.021,10769.021,10769.021,29.024,29.024,29.024,29.024,29.024
50714,507,5,KHM,Tumpoar Meas,Samraong Tong,Kampong Speu,Cambodia,6691.351,6083.522,6083.522,6083.522,6083.522,6083.522,1216.704,1216.704,1216.704,1216.704,1216.704,6083.522,6083.522,6083.522,6083.522,6083.522,912.528,912.528,912.528,912.528,912.528,6083.522,6083.522,6083.522,6083.522,6083.522,243.341,243.341,243.341,243.341,243.341,2372.574,2372.574,2372.574,2372.574,2372.574,35.457,35.457,35.457,35.457,35.457
50111,501,5,KHM,Tuol Ampil,Basedth,Kampong Speu,Cambodia,7978.465,7499.997,7499.997,7499.997,7499.997,7499.997,1499.999,1499.999,1499.999,1499.999,1499.999,7499.997,7499.997,7499.997,7499.997,7499.997,1125.0,1125.0,1125.0,1125.0,1125.0,7499.997,7499.997,7499.997,7499.997,7499.997,300.0,300.0,300.0,300.0,300.0,2924.999,2924.999,2924.999,2924.999,2924.999,36.661,36.661,36.661,36.661,36.661
40808,408,4,KHM,Tuol Khpos,Tuek Phos,Kampong Chhnang,Cambodia,4252.985,4252.985,4252.985,4252.985,4252.985,4252.985,850.597,850.597,850.597,850.597,850.597,4252.985,4252.985,4252.985,4252.985,4252.985,637.948,637.948,637.948,637.948,637.948,4252.985,4252.985,4252.985,4252.985,4252.985,170.119,170.119,170.119,170.119,170.119,1658.664,1658.664,1658.664,1658.664,1658.664,39.0,39.0,39.0,39.0,39.0
90503,905,9,KHM,Tuol Kokir,Mondol Seima,Koh Kong,Cambodia,899.357,0.0,899.357,899.357,899.357,899.357,0.0,179.871,179.871,179.871,179.871,899.357,899.357,899.357,899.357,899.357,134.904,134.904,134.904,134.904,134.904,899.357,899.357,899.357,899.357,899.357,35.974,35.974,35.974,35.974,35.974,170.878,350.749,350.749,350.749,350.749,19.0,39.0,39.0,39.0,39.0
60407,604,6,KHM,Tuol Kreul,Prasat Ballangk,Kampong Thom,Cambodia,5081.98,3966.715,3966.715,3966.715,3966.715,3966.715,793.343,793.343,793.343,793.343,793.343,3966.715,3966.715,3966.715,3966.715,3966.715,595.007,595.007,595.007,595.007,595.007,3966.715,3966.715,3966.715,3966.715,3966.715,158.669,158.669,158.669,158.669,158.669,1547.019,1547.019,1547.019,1547.019,1547.019,30.441,30.441,30.441,30.441,30.441
240103,2401,24,KHM,Tuol Lvea,Pailin,Pailin,Cambodia,13007.164,0.0,12371.495,12371.495,12371.495,12371.495,0.0,2474.299,2474.299,2474.299,2474.299,7682.247,12371.495,12371.495,12371.495,12371.495,1152.337,1855.724,1855.724,1855.724,1855.724,12371.495,12371.495,12371.495,12371.495,12371.495,494.86,494.86,494.86,494.86,494.86,1647.197,4824.883,4824.883,4824.883,4824.883,12.664,37.094,37.094,37.094,37.094
10905,109,1,KHM,Tuol Pongro,Malai,Banteay Meanchey,Cambodia,32037.178,31549.903,31549.903,31549.903,31549.903,31549.903,6309.981,6309.981,6309.981,6309.981,6309.981,31549.903,31549.903,31549.903,31549.903,31549.903,4732.485,4732.485,4732.485,4732.485,4732.485,31549.903,31549.903,31549.903,31549.903,31549.903,1261.996,1261.996,1261.996,1261.996,1261.996,12304.462,12304.462,12304.462,12304.462,12304.462,38.407,38.407,38.407,38.407,38.407
31513,315,3,KHM,Tuol Preah Khleang,Stueng Trang,Kampong Cham,Cambodia,3366.641,3366.641,3366.641,3366.641,3366.641,3366.641,673.328,673.328,673.328,673.328,673.328,3366.641,3366.641,3366.641,3366.641,3366.641,504.996,504.996,504.996,504.996,504.996,3366.641,3366.641,3366.641,3366.641,3366.641,134.666,134.666,134.666,134.666,134.666,1312.99,1312.99,1312.99,1312.99,1312.99,39.0,39.0,39.0,39.0,39.0
80816,808,8,KHM,Tuol Prech,Angk Snuol,Kandal,Cambodia,9893.262,9452.584,9452.584,9452.584,9452.584,9452.584,1890.517,1890.517,1890.517,1890.517,1890.517,9452.584,9452.584,9452.584,9452.584,9452.584,1417.888,1417.888,1417.888,1417.888,1417.888,9452.584,9452.584,9452.584,9452.584,9452.584,378.103,378.103,378.103,378.103,378.103,3686.508,3686.508,3686.508,3686.508,3686.508,37.263,37.263,37.263,37.263,37.263
50112,501,5,KHM,Tuol Sala,Basedth,Kampong Speu,Cambodia,6246.792,6179.279,6179.279,6179.279,6179.279,6179.279,1235.856,1235.856,1235.856,1235.856,1235.856,6179.279,6179.279,6179.279,6179.279,6179.279,926.892,926.892,926.892,926.892,926.892,6179.279,6179.279,6179.279,6179.279,6179.279,247.171,247.171,247.171,247.171,247.171,2409.919,2409.919,2409.919,2409.919,2409.919,38.579,38.579,38.579,38.579,38.579
31514,315,3,KHM,Tuol Sambuor,Stueng Trang,Kampong Cham,Cambodia,6518.116,6518.117,6518.117,6518.117,6518.117,6518.117,1303.623,1303.623,1303.623,1303.623,1303.623,6518.117,6518.117,6518.117,6518.117,6518.117,977.717,977.717,977.717,977.717,977.717,6518.117,6518.117,6518.117,6518.117,6518.117,260.725,260.725,260.725,260.725,260.725,2542.065,2542.065,2542.065,2542.065,2542.065,39.0,39.0,39.0,39.0,39.0
120702,1207,12,KHM,Tuol Sangke 2,Russey Keo,Phnom Penh,Cambodia,20313.992,15862.69,15862.69,15862.69,15862.69,15862.69,3172.538,3172.538,3172.538,3172.538,3172.538,15862.69,15862.69,15862.69,15862.69,15862.69,2379.403,2379.403,2379.403,2379.403,2379.403,15862.69,15862.69,15862.69,15862.69,15862.69,634.508,634.508,634.508,634.508,634.508,6186.449,6186.449,6186.449,6186.449,6186.449,30.454,30.454,30.454,30.454,30.454
200110,2001,20,KHM,Tuol Sdei,Chantrea,Svay Rieng,Cambodia,2365.605,2308.961,2308.961,2308.961,2308.961,2308.961,461.792,461.792,461.792,461.792,461.792,2308.961,2308.961,2308.961,2308.961,2308.961,346.344,346.344,346.344,346.344,346.344,2308.961,2308.961,2308.961,2308.961,2308.961,92.358,92.358,92.358,92.358,92.358,900.495,900.495,900.495,900.495,900.495,38.066,38.066,38.066,38.066,38.066
250412,2504,25,KHM,Tuol Snuol,Krouch Chhmar,Tboung Khmum,Cambodia,9068.996,9068.997,9068.997,9068.997,9068.997,9068.997,1813.799,1813.799,1813.799,1813.799,1813.799,9068.997,9068.997,9068.997,9068.997,9068.997,1360.35,1360.35,1360.35,1360.35,1360.35,9068.997,9068.997,9068.997,9068.997,9068.997,362.76,362.76,362.76,362.76,362.76,3536.909,3536.909,3536.909,3536.909,3536.909,39.0,39.0,39.0,39.0,39.0
250308,2503,25,KHM,Tuol Souphi,Ou Reang Ov,Tboung Khmum,Cambodia,5725.788,4616.524,4616.524,4616.524,4616.524,4616.524,923.305,923.305,923.305,923.305,923.305,4616.524,4616.524,4616.524,4616.524,4616.524,692.479,692.479,692.479,692.479,692.479,4616.524,4616.524,4616.524,4616.524,4616.524,184.661,184.661,184.661,184.661,184.661,1800.444,1800.444,1800.444,1800.444,1800.444,31.444,31.444,31.444,31.444,31.444
121306,1213,12,KHM,Tuol Svay Prey Ti Muoy,Boeng Keng Kang,Phnom Penh,Cambodia,19681.816,13861.71,13861.71,13861.71,13861.71,13861.71,2772.342,2772.342,2772.342,2772.342,2772.342,13861.71,13861.71,13861.71,13861.71,13861.71,2079.257,2079.257,2079.257,2079.257,2079.257,13861.71,13861.71,13861.71,13861.71,13861.71,554.468,554.468,554.468,554.468,554.468,5406.067,5406.067,5406.067,5406.067,5406.067,27.467,27.467,27.467,27.467,27.467
121307,1213,12,KHM,Tuol Svay Prey Ti Pir,Boeng Keng Kang,Phnom Penh,Cambodia,13717.034,8164.892,8164.892,8164.892,8164.892,8164.892,1632.978,1632.978,1632.978,1632.978,1632.978,8164.892,8164.892,8164.892,8164.892,8164.892,1224.734,1224.734,1224.734,1224.734,1224.734,8164.892,8164.892,8164.892,8164.892,8164.892,326.596,326.596,326.596,326.596,326.596,3184.308,3184.308,3184.308,3184.308,3184.308,23.214,23.214,23.214,23.214,23.214
20301,203,2,KHM,Tuol Ta Ek,Battambang,Battambang,Cambodia,10077.709,8800.931,8800.931,8800.931,8800.931,8800.931,1760.186,1760.186,1760.186,1760.186,1760.186,8800.931,8800.931,8800.931,8800.931,8800.931,1320.14,1320.14,1320.14,1320.14,1320.14,8800.931,8800.931,8800.931,8800.931,8800.931,352.037,352.037,352.037,352.037,352.037,3432.363,3432.363,3432.363,3432.363,3432.363,34.059,34.059,34.059,34.059,34.059
180213,1802,18,KHM,Tuol Totueng,Prey Nob,Preah Sihanouk,Cambodia,7466.412,0.0,7230.914,7230.914,7230.914,7230.914,0.0,1446.183,1446.183,1446.183,1446.183,7230.914,7230.914,7230.914,7230.914,7230.914,1084.637,1084.637,1084.637,1084.637,1084.637,7230.914,7230.914,7230.914,7230.914,7230.914,289.237,289.237,289.237,289.237,289.237,1373.874,2820.057,2820.057,2820.057,2820.057,18.401,37.77,37.77,37.77,37.77
120110,1201,12,KHM,Tuol Tumpung Ti Muoy,Chamkar Mon,Phnom Penh,Cambodia,22354.375,17663.151,17663.151,17663.151,17663.151,17663.151,3532.63,3532.63,3532.63,3532.63,3532.63,17663.151,17663.151,17663.151,17663.151,17663.151,2649.473,2649.473,2649.473,2649.473,2649.473,17663.151,17663.151,17663.151,17663.151,17663.151,706.526,706.526,706.526,706.526,706.526,6888.629,6888.629,6888.629,6888.629,6888.629,30.816,30.816,30.816,30.816,30.816
120109,1201,12,KHM,Tuol Tumpung Ti Pir,Chamkar Mon,Phnom Penh,Cambodia,21946.947,13154.61,13154.61,13154.61,13154.61,13154.61,2630.922,2630.922,2630.922,2630.922,2630.922,13154.61,13154.61,13154.61,13154.61,13154.61,1973.191,1973.191,1973.191,1973.191,1973.191,13154.61,13154.61,13154.61,13154.61,13154.61,526.184,526.184,526.184,526.184,526.184,5130.298,5130.298,5130.298,5130.298,5130.298,23.376,23.376,23.376,23.376,23.376
20810,208,2,KHM,Vaot Ta Muem,Sangkae,Battambang,Cambodia,14032.657,12994.662,12994.662,12994.662,12994.662,12994.662,2598.932,2598.932,2598.932,2598.932,2598.932,12994.662,12994.662,12994.662,12994.662,12994.662,1949.199,1949.199,1949.199,1949.199,1949.199,12994.662,12994.662,12994.662,12994.662,12994.662,519.786,519.786,519.786,519.786,519.786,5067.918,5067.918,5067.918,5067.918,5067.918,36.115,36.115,36.115,36.115,36.115
171405,1714,17,KHM,Varin,Varin,Siemreap,Cambodia,7952.217,7952.217,7952.217,7952.217,7952.217,7952.217,1590.443,1590.443,1590.443,1590.443,1590.443,7952.217,7952.217,7952.217,7952.217,7952.217,1192.833,1192.833,1192.833,1192.833,1192.833,7952.217,7952.217,7952.217,7952.217,7952.217,318.089,318.089,318.089,318.089,318.089,3101.365,3101.365,3101.365,3101.365,3101.365,39.0,39.0,39.0,39.0,39.0
50313,503,5,KHM,Veal,Kong Pisei,Kampong Speu,Cambodia,9421.453,8928.719,8928.719,8928.719,8928.719,8928.719,1785.744,1785.744,1785.744,1785.744,1785.744,8928.719,8928.719,8928.719,8928.719,8928.719,1339.308,1339.308,1339.308,1339.308,1339.308,8928.719,8928.719,8928.719,8928.719,8928.719,357.149,357.149,357.149,357.149,357.149,3482.2,3482.2,3482.2,3482.2,3482.2,36.96,36.96,36.96,36.96,36.96
150209,1502,15,KHM,Veal,Kandieng,Pursat,Cambodia,3942.19,2515.459,2515.459,2515.459,2515.459,2515.459,503.092,503.092,503.092,503.092,503.092,2515.459,2515.459,2515.459,2515.459,2515.459,377.319,377.319,377.319,377.319,377.319,2515.459,2515.459,2515.459,2515.459,2515.459,100.618,100.618,100.618,100.618,100.618,981.029,981.029,981.029,981.029,981.029,24.885,24.885,24.885,24.885,24.885
250609,2506,25,KHM,Veal Mlu,Ponhea Kraek,Tboung Khmum,Cambodia,7558.1,6518.195,6518.195,6518.195,6518.195,6518.195,1303.639,1303.639,1303.639,1303.639,1303.639,6518.195,6518.195,6518.195,6518.195,6518.195,977.729,977.729,977.729,977.729,977.729,6518.195,6518.195,6518.195,6518.195,6518.195,260.728,260.728,260.728,260.728,260.728,2542.096,2542.096,2542.096,2542.096,2542.096,33.634,33.634,33.634,33.634,33.634
50807,508,5,KHM,Veal Pon,Thpong,Kampong Speu,Cambodia,7226.798,7091.502,7091.502,7091.502,7091.502,7091.502,1418.3,1418.3,1418.3,1418.3,1418.3,7091.502,7091.502,7091.502,7091.502,7091.502,1063.725,1063.725,1063.725,1063.725,1063.725,7091.502,7091.502,7091.502,7091.502,7091.502,283.66,283.66,283.66,283.66,283.66,2765.686,2765.686,2765.686,2765.686,2765.686,38.27,38.27,38.27,38.27,38.27
50510,505,5,KHM,Veal Pong,Odongk,Kampong Speu,Cambodia,11453.516,11165.735,11165.735,11165.735,11165.735,11165.735,2233.147,2233.147,2233.147,2233.147,2233.147,11165.735,11165.735,11165.735,11165.735,11165.735,1674.86,1674.86,1674.86,1674.86,1674.86,11165.735,11165.735,11165.735,11165.735,11165.735,446.629,446.629,446.629,446.629,446.629,4354.637,4354.637,4354.637,4354.637,4354.637,38.02,38.02,38.02,38.02,38.02
180214,1802,18,KHM,Veal Renh,Prey Nob,Preah Sihanouk,Cambodia,11937.336,0.0,11651.131,11651.131,11651.131,11651.131,0.0,2330.226,2330.226,2330.226,2330.226,1067.708,11651.131,11651.131,11651.131,11651.131,160.156,1747.67,1747.67,1747.67,1747.67,11651.131,11651.131,11651.131,11651.131,11651.131,466.045,466.045,466.045,466.045,466.045,626.201,4543.941,4543.941,4543.941,4543.941,5.246,38.065,38.065,38.065,38.065
121205,1212,12,KHM,Veal Sbov,Chbar Ampov,Phnom Penh,Cambodia,10506.222,9952.982,9952.982,9952.982,9952.982,9952.982,1990.596,1990.596,1990.596,1990.596,1990.596,9952.982,9952.982,9952.982,9952.982,9952.982,1492.947,1492.947,1492.947,1492.947,1492.947,9952.982,9952.982,9952.982,9952.982,9952.982,398.119,398.119,398.119,398.119,398.119,3881.663,3881.663,3881.663,3881.663,3881.663,36.946,36.946,36.946,36.946,36.946
30504,305,3,KHM,Veal Vong,Kampong Cham,Kampong Cham,Cambodia,19688.895,17533.415,17533.415,17533.415,17533.415,17533.415,3506.683,3506.683,3506.683,3506.683,3506.683,17533.415,17533.415,17533.415,17533.415,17533.415,2630.012,2630.012,2630.012,2630.012,2630.012,17533.415,17533.415,17533.415,17533.415,17533.415,701.337,701.337,701.337,701.337,701.337,6838.032,6838.032,6838.032,6838.032,6838.032,34.73,34.73,34.73,34.73,34.73
120307,1203,12,KHM,Veal Vong,Prampir Meakkakra,Phnom Penh,Cambodia,30534.486,23198.704,23198.704,23198.704,23198.704,23198.704,4639.741,4639.741,4639.741,4639.741,4639.741,23198.704,23198.704,23198.704,23198.704,23198.704,3479.806,3479.806,3479.806,3479.806,3479.806,23198.704,23198.704,23198.704,23198.704,23198.704,927.948,927.948,927.948,927.948,927.948,9047.495,9047.495,9047.495,9047.495,9047.495,29.63,29.63,29.63,29.63,29.63
50511,505,5,KHM,Veang Chas,Odongk,Kampong Speu,Cambodia,8073.756,7272.314,7272.314,7272.314,7272.314,7272.314,1454.463,1454.463,1454.463,1454.463,1454.463,7272.314,7272.314,7272.314,7272.314,7272.314,1090.847,1090.847,1090.847,1090.847,1090.847,7272.314,7272.314,7272.314,7272.314,7272.314,290.893,290.893,290.893,290.893,290.893,2836.203,2836.203,2836.203,2836.203,2836.203,35.129,35.129,35.129,35.129,35.129
160910,1609,16,KHM,Veun Sai,Veun Sai,Ratanak Kiri,Cambodia,2753.169,2567.868,2567.868,2567.868,2567.868,2567.868,513.574,513.574,513.574,513.574,513.574,2567.868,2567.868,2567.868,2567.868,2567.868,385.18,385.18,385.18,385.18,385.18,2567.868,2567.868,2567.868,2567.868,2567.868,102.715,102.715,102.715,102.715,102.715,1001.469,1001.469,1001.469,1001.469,1001.469,36.375,36.375,36.375,36.375,36.375
80914,809,8,KHM,Vihear Luong,Ponhea Lueu,Kandal,Cambodia,8125.341,7243.542,7243.542,7243.542,7243.542,7243.542,1448.708,1448.708,1448.708,1448.708,1448.708,7243.542,7243.542,7243.542,7243.542,7243.542,1086.531,1086.531,1086.531,1086.531,1086.531,7243.542,7243.542,7243.542,7243.542,7243.542,289.742,289.742,289.742,289.742,289.742,2824.981,2824.981,2824.981,2824.981,2824.981,34.768,34.768,34.768,34.768,34.768
250102,2501,25,KHM,Vihear Luong,Suong,Tboung Khmum,Cambodia,9013.879,7801.401,7801.401,7801.401,7801.401,7801.401,1560.28,1560.28,1560.28,1560.28,1560.28,7801.401,7801.401,7801.401,7801.401,7801.401,1170.21,1170.21,1170.21,1170.21,1170.21,7801.401,7801.401,7801.401,7801.401,7801.401,312.056,312.056,312.056,312.056,312.056,3042.547,3042.547,3042.547,3042.547,3042.547,33.754,33.754,33.754,33.754,33.754
80318,803,8,KHM,Vihear Suork,Khsach Kandal,Kandal,Cambodia,15073.15,14591.667,14591.667,14591.667,14591.667,14591.667,2918.333,2918.333,2918.333,2918.333,2918.333,14591.667,14591.667,14591.667,14591.667,14591.667,2188.75,2188.75,2188.75,2188.75,2188.75,14591.667,14591.667,14591.667,14591.667,14591.667,583.667,583.667,583.667,583.667,583.667,5690.75,5690.75,5690.75,5690.75,5690.75,37.754,37.754,37.754,37.754,37.754
